,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,627.99,423.96,398.95,556.91,202.62,69.9,134.33,232.45,217.38,95.22,68.34,93.23,88.71,70.43,37.85,49.63,23.06,416.56,-,53.29,Upgrade
1,Trading Asset Securities,75,95,67.42,0.96,174.63,186.51,102.84,205.1,280,0.19,-,50,-,-,-,30,-,10,-,-,Upgrade
2,Cash & Short-Term Investments,702.99,518.96,466.37,557.87,377.25,256.41,237.17,437.55,497.38,95.41,68.34,143.23,88.71,70.43,37.85,79.63,23.06,426.56,53.29,53.29,Upgrade
3,Cash Growth,86.34%,102.39%,96.64%,27.50%,-24.15%,168.74%,247.04%,205.48%,460.69%,35.46%,80.57%,79.88%,284.63%,-83.49%,-28.98%,49.42%,-,251.70%,-56.06%,-47.06%,Upgrade
4,Accounts Receivable,-,-,-,1,-,0.91,1.07,1.14,0.98,1.12,0.85,0.62,4.52,0.44,0.39,0.46,0.8,0.45,-,0.65,Upgrade
5,Other Receivables,121.51,604.52,224.53,130.68,225.45,336.41,245.91,268.93,237.37,264.15,298.84,277.65,228.44,327.18,286.04,244.93,180.75,155.07,-,120.93,Upgrade
6,Receivables,121.51,604.52,224.53,131.69,225.45,337.32,246.98,270.07,238.36,265.28,299.69,278.26,232.96,327.63,286.44,245.39,181.55,155.52,-,121.58,Upgrade
7,Inventory,432.02,414.23,858.07,344.74,766.28,681.21,426.31,392.56,273.49,333.26,322.55,213.36,228.11,169.41,125.46,154.11,283.07,174.62,-,101.04,Upgrade
8,Other Current Assets,103.71,42.24,63.3,49.07,245.11,148.88,154.26,110.78,349.03,296.08,121.4,76.43,276.67,128.87,142.66,79.21,260.59,152.59,-,67.61,Upgrade
9,Total Current Assets,1360,1580,1612,1083,1614,1424,1065,1211,1358,990.03,811.98,711.29,826.45,696.35,592.4,558.34,748.28,909.29,-,343.52,Upgrade
10,"Property, Plant & Equipment",873.35,901.69,897.82,920.06,985.78,1014,986.26,944.48,872.36,887.6,884.61,871.53,908.1,900.76,863.68,805.67,736.98,689.84,-,665.65,Upgrade
11,Long-Term Investments,14.9,11.53,14.02,13.59,13.74,13.42,13.39,13.17,11.82,11.92,12.13,12.19,9.07,9.45,9.8,9.99,9.96,9.95,-,9.54,Upgrade
12,Other Intangible Assets,78.07,78.61,79.15,79.69,81.23,81.81,82.09,82.66,83.23,83.8,84.38,84.95,85.52,86.05,86.62,87.19,87.16,84.39,-,85.3,Upgrade
13,Long-Term Deferred Tax Assets,13.37,17.67,19,14,2.89,5.23,13.66,3.34,5.22,3.84,12.84,8.09,6.43,6.88,5.97,5,1.79,1.25,-,0.97,Upgrade
14,Long-Term Deferred Charges,-,0.03,0.06,0.1,4.6,4.04,4.24,4.44,4.63,4.83,5.03,5.23,5.54,4.67,4.88,4.99,0.42,0.52,-,0.73,Upgrade
15,Other Long-Term Assets,216.07,218.09,-,0.4,0.51,1.31,7.93,11.42,17.4,2.75,-,18.1,19.4,15.18,-,0.26,-,-,-,0.39,Upgrade
16,Total Assets,2556,2808,2622,2111,2703,2544,2172,2270,2353,1985,1811,1711,1861,1719,1563,1471,1585,1695,-,1106,Upgrade
17,Accounts Payable,76.7,157.69,286.17,140.85,176.63,223.42,94.2,94.08,74.09,74.7,75.19,69.07,97.68,104.35,95.1,91.96,96.39,111.77,-,133.33,Upgrade
18,Accrued Expenses,14.13,495.91,8.96,131.24,13.04,14.71,10.73,29.26,11.23,11.99,6.77,16.22,9.93,11.04,6.11,13.88,8.96,9.22,-,11.41,Upgrade
19,Short-Term Debt,528.62,558.01,653.38,489.48,771.09,677.86,456.39,599.99,588.39,670.75,530.23,470.31,549.87,410.02,283.77,264.83,444.3,314.9,-,108,Upgrade
20,Current Portion of Long-Term Debt,227.84,117.07,69.74,68.57,115.52,41.07,55.44,22.44,-,29.04,65.92,89.05,94.82,77.7,-,-,-,50.26,-,66.4,Upgrade
21,Current Portion of Leases,-,27.24,-,14.38,-,13.41,-,12.46,-,-,-,6.73,-,-,-,-,-,-,-,-,Upgrade
