,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,41501,32398,22134,20349,25169,28649,28137,31218,33124,28405,38841,38297,36754,35574,43733,64016,67593,73712,88812,96294,70904,Upgrade
1,Market Cap Growth,13.08%,13.08%,-21.33%,-34.82%,-24.02%,0.86%,-27.56%,-18.48%,-9.88%,-20.15%,-11.19%,-40.18%,-45.62%,-51.74%,-50.76%,-33.52%,-4.67%,-11.83%,-7.50%,16.45%,-5.86%,Upgrade
2,Enterprise Value,56356,50480,41768,41255,46075,52093,52590,56705,58611,54479,65778,64928,63385,64456,73555,64767,68344,74189,87908,96351,70961,Upgrade
3,Last Close Price,4.65,3.63,2.48,2.28,2.82,3.21,3.13,3.44,3.65,3.13,4.28,4.20,4.03,3.90,4.69,6.74,7.11,7.76,9.29,10.01,7.37,Upgrade
4,PE Ratio,-,-,-,-15.69,-,-,-,-12.19,-,-,-,-11.05,-,-,-,255.77,-,35.89,43.37,47.97,45.34,Upgrade
5,Forward PE,-,90.52,68.13,-,77.90,84.47,76.53,48.59,169.77,28.17,34.38,-,-,-,30.01,22.67,23.93,26.10,32.43,38.24,28.27,Upgrade
6,PS Ratio,0.70,0.46,0.30,0.27,0.32,0.35,0.34,0.36,0.37,0.31,0.42,0.42,0.40,0.39,0.49,0.71,0.73,0.78,0.94,1.05,0.84,Upgrade
7,PB Ratio,7.16,5.61,3.60,3.06,4.24,3.90,3.63,3.85,4.33,2.89,3.63,3.31,3.32,2.74,3.09,3.96,3.31,3.40,4.14,4.36,3.47,Upgrade
8,P/TBV Ratio,6.51,6.51,4.21,3.59,5.14,4.64,4.37,4.64,5.39,3.47,4.34,3.95,4.03,3.28,3.68,4.67,3.84,3.71,4.51,4.68,3.73,Upgrade
9,P/FCF Ratio,17.28,13.49,5.11,4.29,-,5.86,9.17,9.44,-,11.40,7.87,7.03,-,6.19,14.98,50.26,-,50.35,228.70,-423.85,-,Upgrade
10,P/OCF Ratio,10.89,10.89,4.50,3.73,-,4.90,6.80,7.14,5.65,7.71,6.13,5.49,-,4.68,8.90,19.02,11.01,17.54,25.75,31.98,-,Upgrade
11,PEG Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,0.90,0.90,0.74,0.72,0.74,0.89,1.19,0.75,Upgrade
12,EV/Sales Ratio,0.79,0.71,0.56,0.54,0.59,0.64,0.63,0.65,0.65,0.59,0.71,0.71,0.70,0.71,0.82,0.72,0.73,0.79,0.93,1.05,0.84,Upgrade
13,EV/EBITDA Ratio,41.64,-,-,90.71,-,174.00,-,395.29,-,-,-,-93.10,-,-,-,47.10,-,20.02,23.12,26.76,23.55,Upgrade
14,EV/EBIT Ratio,-,-,-,-93.00,-,-,-,-55.79,-,-,-,-34.48,-,-,-,161.42,-,26.44,29.95,34.61,31.83,Upgrade
15,EV/FCF Ratio,23.47,21.02,9.65,8.71,-,10.66,17.13,17.14,-,21.87,13.33,11.91,-,11.21,25.19,50.85,-,50.68,226.38,-424.10,-,Upgrade
16,Debt / Equity Ratio,4.04,4.04,4.20,4.09,4.73,3.86,3.68,3.85,4.40,3.49,3.28,3.21,3.51,3.02,2.91,2.55,0.68,0.57,0.60,0.51,0.53,Upgrade
17,Debt / EBITDA Ratio,17.23,-,9.59,5.75,5.43,148.56,8.75,5.56,7.71,-,9.74,6.34,8.40,-,30.02,13.32,-,6.63,5.15,1.33,5.41,Upgrade
18,Debt / FCF Ratio,9.71,9.71,5.97,5.75,-,5.81,9.31,9.44,-,13.74,7.11,6.82,-,6.83,14.13,32.34,-,8.41,33.16,-49.74,-,Upgrade
19,Asset Turnover,1.45,1.32,1.70,1.24,1.49,1.33,1.61,1.23,1.40,1.31,1.57,1.18,1.25,1.06,1.55,1.51,1.70,1.64,2.23,1.75,Upgrade,
20,Inventory Turnover,9.15,9.75,8.47,9.02,7.06,9.20,8.44,8.40,6.87,9.06,9.09,9.24,7.65,10.19,8.76,8.54,6.86,8.15,8.11,8.65,6.83,Upgrade
21,Quick Ratio,0.41,0.41,0.39,0.38,0.31,0.35,0.29,0.34,0.36,0.42,0.43,0.48,0.39,0.46,0.49,0.48,0.47,0.53,0.57,0.56,0.40,Upgrade
22,Current Ratio,0.75,0.75,0.76,0.79,0.77,0.78,0.78,0.80,0.84,0.86,0.86,0.90,0.84,0.82,0.84,0.93,0.95,1.01,1.02,1.03,0.99,Upgrade
23,Return on Equity (ROE),-25.06%,-32.09%,46.04%,-87.03%,-18.11%,-17.97%,34.44%,-90.40%,-32.56%,-24.33%,17.23%,-65.74%,-34.53%,-31.96%,-2.88%,-7.11%,3.02%,5.01%,29.94%,-0.72%,Upgrade,
24,Return on Assets (ROA),-3.20%,-2.40%,4.91%,-4.12%,-1.09%,-1.50%,4.74%,-5.45%,-1.91%,-1.15%,4.19%,-4.78%,-2.40%,-3.10%,1.90%,-3.41%,1.19%,1.82%,9.05%,1.44%,Upgrade,
25,Return on Capital (ROIC),-4.85%,-3.55%,7.36%,-6.30%,-1.63%,-2.18%,6.95%,-7.93%,-2.68%,-1.59%,5.87%,-6.74%,-3.28%,-4.24%,2.83%,-5.43%,1.81%,2.79%,14.69%,2.39%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,-,-1.62%,-,-,-,-3.25%,-,-,-,-4.86%,-,-,-,0.86%,-,12.69%,13.40%,12.37%,10.69%,Upgrade
27,Earnings Yield,-3.52%,-4.50%,-6.45%,-6.37%,-5.28%,-6.37%,-8.09%,-8.20%,-8.34%,-9.34%,-7.65%,-9.05%,-10.73%,-6.78%,-2.61%,0.39%,2.65%,2.79%,2.31%,2.08%,2.21%,Upgrade
28,FCF Yield,5.79%,7.41%,19.56%,23.29%,15.49%,17.06%,10.91%,10.60%,14.07%,8.77%,12.70%,14.23%,10.38%,16.16%,6.68%,1.99%,6.00%,1.99%,0.44%,-0.24%,-3.80%,Upgrade
29,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,0.50%,-,-,-,0.29%,-,-,-,1.76%,Upgrade
30,Payout Ratio,0.00%,-,-,4.44%,-,-,-,8.70%,-,-,-,14.16%,-,-,-,426.75%,-,150.13%,393.82%,5.84%,341.20%,Upgrade
31,Buyback Yield / Dilution,-66.25%,43.92%,7.45%,-4.57%,-92.81%,-110.39%,29.31%,-5.18%,-8.26%,53.78%,-53.29%,9.48%,-7.53%,3.03%,11.35%,5.62%,14.13%,-12.04%,-0.93%,-4.60%,12.52%,Upgrade
32,Total Shareholder Return,-66.25%,43.92%,7.45%,-4.57%,-92.81%,-110.39%,29.31%,-5.18%,-8.26%,53.78%,-53.29%,9.48%,-7.03%,3.03%,11.35%,5.62%,14.41%,-12.04%,-0.93%,-4.60%,14.29%,Upgrade
