,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,931,841,919,1088,1166,1076,1076,1188,1065,998,1491,Upgrade
1,Market Cap Growth,-22.68%,-22.68%,-21.15%,1.04%,8.33%,-9.43%,1.05%,19.10%,-28.57%,-44.37%,-25.70%,Upgrade
2,Enterprise Value,715,558,651,853,1017,952,919,929,762,339,832,Upgrade
3,Last Close Price,0.83,0.73,0.75,0.89,0.90,0.83,0.81,0.89,0.79,0.74,1.06,Upgrade
4,PE Ratio,7.58,6.85,8.06,11.22,12.47,14.76,24.42,20.44,21.38,8.64,6.97,Upgrade
5,Forward PE,-,8.21,8.21,8.21,8.21,8.21,8.21,8.21,8.21,8.21,8.21,Upgrade
6,PS Ratio,0.34,0.31,0.36,0.43,0.40,0.39,0.47,0.56,0.57,0.52,0.69,Upgrade
7,PB Ratio,0.29,0.24,0.26,0.32,0.33,0.31,0.30,0.33,0.29,0.29,0.43,Upgrade
8,P/TBV Ratio,0.32,0.32,0.35,0.43,0.45,0.41,0.41,0.44,0.40,0.40,0.55,Upgrade
9,P/FCF Ratio,10.15,-,5.34,5.57,6.04,6.10,9.28,-,-,-,-,Upgrade
10,P/OCF Ratio,5.67,5.67,4.20,4.26,3.85,3.22,3.58,6.97,10.68,11.70,8.97,Upgrade
11,EV/Sales Ratio,0.26,0.21,0.25,0.34,0.35,0.35,0.41,0.44,0.41,0.18,0.39,Upgrade
12,EV/EBITDA Ratio,2.19,2.87,3.17,4.40,4.30,3.71,4.45,6.95,7.18,1.93,4.52,Upgrade
13,EV/EBIT Ratio,4.48,4.60,5.09,7.55,6.61,5.50,7.33,16.39,-,7.03,13.03,Upgrade
14,EV/FCF Ratio,7.80,-,3.78,4.37,5.27,5.39,7.92,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.12,0.12,0.13,0.14,0.14,0.16,0.17,0.11,0.10,0.14,0.09,Upgrade
16,Debt / FCF Ratio,4.75,-,2.58,2.41,2.60,3.21,5.17,-,-,-,-,Upgrade
17,Return on Capital Employed (ROCE),3.23%,3.23%,3.40%,3.08%,4.07%,4.52%,3.20%,1.45%,-,1.28%,1.72%,Upgrade
18,Earnings Yield,13.20%,14.60%,12.41%,8.91%,8.02%,6.78%,4.09%,4.89%,4.68%,11.57%,14.36%,Upgrade
19,FCF Yield,9.85%,10.90%,18.73%,17.96%,16.55%,16.40%,10.78%,-6.19%,-14.53%,-13.25%,0.95%,Upgrade
20,Dividend Yield,4.82%,2.75%,-,-,-,-,-,-,-,-,5.64%,Upgrade
21,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,-0.15%,Upgrade,
22,Total Shareholder Return,4.82%,2.75%,-,-,-,-,-,-,-,-,5.50%,Upgrade
