,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,963.98,1039,1053,1064,1038,1045,894.6,726.06,721.83,869.27,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,1.49,238.05,409.3,409.44,Upgrade
2,Cash & Short-Term Investments,963.98,1039,1053,1064,1038,1045,896.09,964.11,1131,1279,Upgrade
3,Cash Growth,-8.46%,-2.33%,1.43%,1.77%,15.87%,8.40%,-20.78%,-24.60%,-15.49%,4.30%,Upgrade
4,Accounts Receivable,364.03,291.84,301.92,218.58,318.61,190.5,334.52,250.19,315.02,249.57,Upgrade
5,Other Receivables,200.07,165.26,180.86,146.11,164.39,134.62,128.75,141.25,136.51,136.64,Upgrade
6,Receivables,564.1,457.1,482.78,364.68,483,326.34,465.67,393.81,455.91,390.68,Upgrade
7,Inventory,20.66,21.23,23.11,22.3,30.36,27.13,28.05,32.36,31.67,1.81,Upgrade
8,Total Current Assets,1549,1517,1559,1451,1552,1399,1390,1390,1619,1671,Upgrade
9,"Property, Plant & Equipment",1935,1984,1996,2069,2131,2174,2126,2014,1858,1734,Upgrade
10,Long-Term Investments,426.09,427.95,403.55,408.27,421.92,458.46,484.67,500.95,486,501.2,Upgrade
11,Goodwill,-,228.1,-,228.61,-,231.89,-,230.78,-,35.31,Upgrade
12,Other Intangible Assets,540.71,329.57,549.12,346.13,589.39,381.99,614.8,385.29,590.44,394.23,Upgrade
13,Long-Term Deferred Tax Assets,1.29,1.31,7.68,8.1,0.94,1.04,0.49,1.18,4.07,4.49,Upgrade
14,Other Long-Term Assets,59.24,58.37,59.33,59.33,53.71,51.95,51.68,51.73,32.69,33.59,Upgrade
15,Total Assets,4511,4546,4575,4570,4749,4698,4668,4574,4590,4374,Upgrade
16,Accounts Payable,299.79,290.96,317.85,247.61,321.78,191.41,275.18,216.29,276.55,263.09,Upgrade
17,Accrued Expenses,150.25,190.25,27.71,14.58,19.57,24.36,33.43,40.52,50.98,21.35,Upgrade
18,Short-Term Debt,240.36,240.36,260.36,263.52,296.49,296.77,150.58,178.55,239.76,127.94,Upgrade
19,Current Portion of Long-Term Debt,18.62,17.4,11.67,17.65,18.44,16.08,15.77,12.48,10.1,3.9,Upgrade
20,Current Portion of Leases,14.87,18.46,26.72,29.11,28.66,29.31,53.81,17.85,20.36,18.19,Upgrade
21,Current Income Taxes Payable,23.1,15.06,14.28,7.81,18.63,6.93,6.26,-,20.72,20.44,Upgrade
22,Current Unearned Revenue,7.76,5.72,11.3,14.36,17.86,15.21,21.24,20.51,7.82,8.75,Upgrade
23,Other Current Liabilities,-,-,230.8,192.99,195.03,203.85,191.97,204.82,201.33,201.15,Upgrade
24,Total Current Liabilities,754.74,778.22,900.7,787.63,916.47,783.91,748.24,691.01,827.6,664.8,Upgrade
25,Long-Term Debt,112.8,118.13,135.52,148.7,164.55,181.76,124.6,126.84,192.31,140.7,Upgrade
26,Long-Term Leases,48.37,50.49,37.21,43.66,59.06,76.38,45.22,19.19,27.51,32.17,Upgrade
27,Long-Term Unearned Revenue,-,-,0.74,1.8,2.27,3.85,4.64,5.47,4.76,6.44,Upgrade
28,Long-Term Deferred Tax Liabilities,89.63,91.3,92.84,92.69,100.13,100.78,100.2,99.68,93.32,82.74,Upgrade
29,Other Long-Term Liabilities,9.78,10.17,-,-,-,-,-,-,-,-,Upgrade
30,Total Liabilities,1015,1048,1167,1074,1242,1147,1023,942.19,1145,926.84,Upgrade
31,Common Stock,1415,1415,1415,1415,1415,1415,1415,1415,1415,1415,Upgrade
32,Retained Earnings,2510,2499,2443,2453,2415,2382,2483,2480,2448,2463,Upgrade
33,Comprehensive Income & Other,-742.86,-727,-763.78,-699.97,-644.92,-566.97,-602.19,-613.12,-756.66,-728.5,Upgrade
34,Total Common Equity,3182,3187,3094,3168,3185,3230,3296,3282,3106,3150,Upgrade
35,Minority Interest,313.28,311.14,313.11,326.81,321.61,320.77,348.71,349.92,338.39,297.05,Upgrade
36,Shareholders' Equity,3495,3498,3408,3495,3506,3551,3645,3632,3444,3447,Upgrade
37,Total Liabilities & Equity,4511,4546,4575,4570,4749,4698,4668,4574,4590,4374,Upgrade
38,Total Debt,435.01,444.83,471.48,502.64,567.2,600.29,389.97,354.9,490.03,322.9,Upgrade
39,Net Cash (Debt),528.96,594,581.6,560.94,471.07,444.8,506.11,609.21,641.09,955.82,Upgrade
40,Net Cash Growth,-9.05%,5.90%,23.46%,26.11%,-6.92%,-26.99%,-21.05%,-36.26%,-31.99%,8.63%,Upgrade
41,Net Cash Per Share,0.47,0.53,0.52,0.50,0.42,0.40,0.45,0.54,0.57,0.85,Upgrade
42,Filing Date Shares Outstanding,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,Upgrade
43,Total Common Shares Outstanding,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,Upgrade
44,Working Capital,793.98,738.94,658.26,662.93,635.16,614.66,641.57,699.26,791.1,1006,Upgrade
45,Book Value Per Share,2.84,2.84,2.76,2.83,2.84,2.88,2.94,2.93,2.77,2.81,Upgrade
46,Tangible Book Value,2641,2629,2545,2594,2595,2617,2681,2666,2516,2721,Upgrade
47,Tangible Book Value Per Share,2.36,2.35,2.27,2.31,2.31,2.33,2.39,2.38,2.24,2.43,Upgrade
48,Land,-,2062,-,2049,-,1812,-,1767,-,1674,Upgrade
49,Machinery,-,956.08,-,943.62,-,922.78,-,792.47,-,655.47,Upgrade
50,Construction In Progress,-,21.02,-,33.4,-,351.66,-,296.62,-,130.42,Upgrade
51,Leasehold Improvements,-,87.23,-,84.1,-,83.01,-,74.06,-,64.55,Upgrade
