,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Cash & Equivalents,42468,54704,50784,33340,25149,27003,26863,20159,23257,25537,35406,32513,50937,71388,17793,17094,19690,13935,14138,13396,Upgrade
1,Short-Term Investments,91694,11230,87811,28425,108471,28894,84538,21393,88261,31525,68042,27865,69955,15500,35333,11915,33702,13245,42376,25595,Upgrade
2,Trading Asset Securities,-,67318,-,83396,-,64294,-,70480,-,50477,-,56417,-,35866,-,32084,-,31411,-,23988,Upgrade
3,Cash & Short-Term Investments,134163,133252,138594,145160,133620,120192,111400,112032,111518,107539,103448,116795,120893,122753,53126,61093,53392,58591,56514,62980,Upgrade
4,Cash Growth,0.41%,10.87%,24.41%,29.57%,19.82%,11.77%,7.69%,-4.08%,-7.75%,-12.39%,94.72%,91.18%,126.43%,109.51%,-6.00%,-3.00%,-12.75%,-0.31%,4.73%,6.69%,Upgrade
5,Accounts Receivable,3252,5017,3005,4929,2933,4295,2305,3636,2008,3759,1872,3241,1657,2904,1226,3048,928.26,1363,921.27,1679,Upgrade
6,Other Receivables,-,1121,-,623.09,-,1605,-,1468,-,3642,-,2258,-,-,-,303.18,-,493.75,-,287.58,Upgrade
7,Receivables,3252,10703,3005,11595,2933,10634,2305,10308,2008,14780,1872,10318,1657,8602,1226,9792,928.26,6948,921.27,7354,Upgrade
8,Inventory,1775,2360,1340,1990,1364,1986,1035,1803,1018,1319,733.17,1151,658.07,504.04,477.87,1069,388.06,284.41,261.2,275.23,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,2580,-,-,-,2189,-,1637,Upgrade
10,Restricted Cash,19145,19112,18277,19373,18194,14871,13240,14606,12635,13252,11112,13277,12915,12436,11023,12776,11061,8510,5815,8760,Upgrade
11,Other Current Assets,15534,4841,13416,4997,14330,5410,12640,4398,11673,3485,17382,6287,17048,5968,12806,3577,12398,2661,8938,1129,Upgrade
12,Total Current Assets,173869,170268,174632,183116,170440,153092,140620,143145,138853,140376,134548,147829,153170,152843,78659,88306,78167,79184,72449,82135,Upgrade
13,"Property, Plant & Equipment",30387,29493,26735,25978,24289,21918,21719,22201,22821,23192,23078,22814,22494,14610,13697,13917,12924,7446,5270,5376,Upgrade
14,Long-Term Investments,45225,49943,47960,47612,53751,54438,50273,42091,49126,43886,37140,34202,31255,26934,25642,24657,24671,12223,9681,9650,Upgrade
15,Goodwill,-,27774,-,27774,-,27774,-,27774,-,27774,-,27731,-,27647,-,27647,-,27706,-,27706,Upgrade
16,Other Intangible Assets,30272,2538,30361,2624,30448,2714,30528,2869,30760,3100,30936,3318,31108,3655,31482,4029,31879,4457,32411,4994,Upgrade
