,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,38719,35631,25722,26651,31175,32593,40326,45545,38497,28419,26789,19120,24694,24422,28155,26484,38952,41064,39169,35688,35455,Upgrade
1,Market Cap Growth,9.32%,9.32%,-36.22%,-41.48%,-19.02%,14.69%,50.53%,138.21%,55.90%,16.37%,-4.85%,-27.81%,-36.60%,-40.53%,-28.12%,-25.79%,9.86%,15.67%,47.57%,30.02%,242.52%,Upgrade
2,Enterprise Value,40445,37671,27083,27676,32200,34203,41510,46705,39658,29577,27312,20176,25749,25298,28329,25091,38610,40913,38706,35748,35516,Upgrade
3,Last Close Price,45.71,41.91,29.92,31.00,36.26,37.89,46.88,52.93,44.85,33.11,31.21,22.85,29.51,29.18,33.64,31.62,46.51,49.03,46.77,42.59,42.31,Upgrade
4,PE Ratio,-,-,-,-,-133.94,2140.95,-,-,837.84,-,-,-,326.71,-,-,-,570.89,-,-,-,573.39,Upgrade
5,Forward PE,-,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,Upgrade
6,PS Ratio,6.82,6.50,4.17,4.29,4.64,3.97,4.71,4.88,3.99,2.46,2.36,1.76,2.39,2.55,3.26,3.38,5.26,8.36,7.61,6.59,6.09,Upgrade
7,PB Ratio,17.83,11.19,7.85,8.23,9.09,10.67,13.15,13.49,10.81,9.95,9.17,6.02,7.45,10.09,11.09,9.66,13.50,20.05,17.72,14.31,12.84,Upgrade
8,P/TBV Ratio,23.14,23.14,15.35,13.77,17.00,18.04,23.15,22.05,17.13,15.61,13.90,8.98,11.07,14.68,15.90,13.42,18.31,27.55,23.91,19.09,17.10,Upgrade
9,P/FCF Ratio,-,-65.33,-,-,-41.39,516.18,-,-,-55.10,78.33,-,-,42.60,-36.46,-,-,410.37,116.84,-,-,38.64,Upgrade
10,P/OCF Ratio,-,-115.08,-,-,-63.02,205.29,-,-,-80.30,44.31,-,-,31.26,-45.88,-,-,215.49,96.32,-,-,35.86,Upgrade
11,EV/Sales Ratio,7.37,6.87,4.39,4.46,4.79,4.16,4.85,5.00,4.11,2.56,2.41,1.86,2.49,2.65,3.28,3.21,5.21,8.33,7.52,6.60,6.10,Upgrade
12,EV/EBITDA Ratio,183.73,-,-,-,-298.77,-,-,-,159.46,-,-,-,101.17,-,-,-,170.68,-,-,-,175.36,Upgrade
13,EV/EBIT Ratio,1078.88,-,-,-,-133.17,-,-,-,345.19,-,-,-,179.22,-,-,-,309.13,-,-,-,350.04,Upgrade
14,EV/FCF Ratio,-74.16,-69.07,-,-,-42.75,541.67,-,-,-56.76,81.53,-,-,44.42,-37.77,-,-,406.77,116.41,-,-,38.71,Upgrade
15,Debt / Equity Ratio,0.68,0.68,0.67,0.52,0.41,0.44,0.70,0.45,0.37,0.68,0.78,0.50,0.37,0.92,0.82,0.40,0.19,0.32,0.30,0.26,0.24,Upgrade
16,Debt / EBITDA Ratio,9.84,-,-,-,0.69,-,-,-,0.46,-,-,-,0.41,-,-,-,0.18,-,-,-,0.40,Upgrade
17,Debt / FCF Ratio,-,-3.97,-,-,-1.87,21.07,-,-,-1.86,5.32,-,-,2.11,-3.33,-,-,5.77,1.84,-,-,0.72,Upgrade
18,Asset Turnover,0.42,0.58,0.31,1.14,0.69,0.54,0.49,1.61,0.77,0.81,0.58,2.25,0.70,0.70,0.47,2.77,0.57,0.55,0.38,1.75,Upgrade,
19,Inventory Turnover,2.52,1.64,2.68,1.08,5.59,2.81,1.97,1.92,5.79,2.57,2.59,1.48,5.68,1.42,1.54,1.20,8.52,1.32,1.66,1.34,5.71,Upgrade
20,Quick Ratio,0.83,0.83,0.84,0.94,0.99,0.90,0.84,0.86,0.95,0.74,0.77,0.82,0.91,0.62,0.71,0.80,0.99,0.75,0.89,1.02,1.18,Upgrade
21,Current Ratio,1.12,1.12,1.13,1.28,1.27,1.24,1.18,1.25,1.26,1.20,1.21,1.38,1.37,1.27,1.34,1.34,1.36,1.32,1.46,1.61,1.57,Upgrade
22,Return on Equity (ROE),-9.87%,-19.46%,-13.65%,53.24%,11.36%,-40.31%,-23.26%,86.69%,-21.03%,-20.83%,-17.30%,94.39%,-14.66%,-28.81%,-27.39%,131.99%,-29.64%,-49.68%,-30.30%,66.75%,Upgrade,
23,Return on Assets (ROA),-2.09%,-4.01%,-3.81%,10.79%,-4.10%,-7.17%,-4.93%,14.13%,-4.13%,-4.38%,-2.55%,15.18%,-3.27%,-3.83%,-6.51%,25.09%,-6.76%,-11.71%,-7.84%,15.89%,Upgrade,
24,Return on Capital (ROIC),-3.45%,-6.86%,-7.05%,21.11%,-8.03%,-13.90%,-10.03%,29.57%,-8.45%,-9.05%,-5.75%,34.95%,-7.04%,-8.37%,-15.59%,61.09%,-14.29%,-22.22%,-15.07%,30.45%,Upgrade,
25,Return on Capital Employed (ROCE),1.04%,-,-,-,-5.66%,-,-,-,2.60%,-,-,-,3.16%,-,-,-,3.82%,-,-,-,3.12%,Upgrade
26,Earnings Yield,-0.38%,-0.42%,0.04%,-0.54%,-0.75%,0.05%,-0.46%,-0.11%,0.12%,0.50%,0.57%,0.68%,0.31%,0.66%,0.42%,0.27%,0.18%,-0.59%,-0.35%,0.01%,0.17%,Upgrade
27,FCF Yield,-1.41%,-1.53%,-1.61%,-1.67%,-2.42%,0.19%,0.04%,0.10%,-1.81%,1.28%,1.05%,0.20%,2.35%,-2.74%,-2.01%,-1.12%,0.24%,0.86%,0.36%,1.07%,2.59%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,0.04%,-,-,-,0.10%,-,-,-,0.05%,-,-,-,0.06%,Upgrade
