,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Market Capitalization,9836,8039,8493,8134,8966,9060,10649,14357,9937,8032,10126,Upgrade
1,Market Cap Growth,-1.16%,-1.16%,-5.27%,-10.23%,-15.81%,-36.89%,7.16%,78.74%,-1.86%,-25.12%,0.68%,Upgrade
2,PE Ratio,4.76,3.62,3.81,3.97,4.20,4.13,4.73,6.27,5.08,4.98,6.08,Upgrade
3,PS Ratio,0.69,0.56,0.57,0.59,0.68,0.75,0.91,1.30,1.02,0.98,1.34,Upgrade
4,PB Ratio,0.48,0.34,0.38,0.38,0.40,0.42,0.49,0.69,0.56,0.52,0.67,Upgrade
5,P/FCF Ratio,1.75,-,1.89,-,5.61,-,-4.86,-,-,2.38,-4.45,Upgrade
6,P/OCF Ratio,1.17,-,1.55,-,3.90,-,-6.19,-,-,2.16,-4.96,Upgrade
7,Debt / Equity Ratio,2.27,2.27,2.34,2.72,2.38,2.72,2.54,2.64,2.70,2.79,2.83,Upgrade
8,Debt / FCF Ratio,9.70,-,11.71,-,33.26,-,-25.05,-,-,12.74,-18.73,Upgrade
9,Earnings Yield,22.52%,28.70%,27.42%,26.23%,24.71%,25.69%,22.45%,16.67%,20.88%,21.44%,17.55%,Upgrade
10,Earnings Yield,22.52%,28.70%,27.42%,26.23%,24.71%,25.69%,22.45%,16.67%,20.88%,21.44%,17.55%,Upgrade
11,FCF Yield,57.07%,69.46%,52.79%,-10.94%,17.83%,11.94%,-20.58%,-50.09%,-16.41%,41.93%,-22.45%,Upgrade
12,Buyback Yield / Dilution,1.68%,3.49%,-0.14%,-0.42%,-0.49%,-3.42%,-20.61%,-16.75%,0.01%,-0.09%,-0.01%,Upgrade
13,Total Shareholder Return,8.41%,3.49%,-0.14%,-0.42%,-0.49%,-3.42%,-20.61%,-16.75%,0.01%,-0.09%,-0.01%,Upgrade
