,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Cash & Equivalents,2145,2849.0,2510,2705.0,3680,2342,3212,2037.0,2833,3386,Upgrade
1,Long-Term Investments,1055,990.05,1002,1034.0,834.69,986.86,473.57,460.11,574.98,481.76,Upgrade
2,Trading Asset Securities,407.49,309.33,618.68,131.61,103.06,-,12.36,9.17,277.9,187.51,Upgrade
3,Loans & Lease Receivables,70409,67262.0,71582,64883.0,65444,60565,60720,54195.0,50552,49532,Upgrade
4,Other Receivables,-,526.31,17.62,517.99,16.41,248.86,1.9,200.32,1.54,298.9,Upgrade
5,"Property, Plant & Equipment",6070,5553.0,5038,4975.0,3996,3318,3211,3110.0,2900,2812,Upgrade
6,Goodwill,290.63,286.54,102.25,102.25,102.25,102.25,102.25,69.91,69.91,69.91,Upgrade
7,Other Intangible Assets,184.75,161.27,91.97,79.17,70.72,46.18,-,58.6,-,-,Upgrade
8,Other Current Assets,1552,849.54,1496,938.97,1417,1090,1291,725.78,1313,562.18,Upgrade
9,Long-Term Deferred Tax Assets,722.59,702.16,748.34,742.55,664.49,561.18,514.18,398.74,364.29,308.59,Upgrade
10,Other Long-Term Assets,681.36,424.67,681.95,482.44,517.1,374.14,119.1,48.71,120.96,56.87,Upgrade
11,Total Assets,83971,80345.0,84248,76980.0,77156,69900,69895,61511.0,59199,57853,Upgrade
12,Accounts Payable,2318,2989.0,2537,2294.0,2051,1112,1176,868.4,614.23,1289,Upgrade
13,Accrued Expenses,20.38,1221.0,369.85,1129.0,454.82,1195,469.39,1021.0,439.36,1286,Upgrade
14,Short-Term Debt,5811,6601.0,6875,2519.0,3952,3878,3221,2317.0,2790,2578,Upgrade
15,Current Portion of Long-Term Debt,13506,15879.0,15530,17513.0,12701,10094,16610,17170.0,11002,11228,Upgrade
16,Current Portion of Leases,81.98,84.25,1228,807.94,355.5,1120,694.52,700.14,902.83,1201,Upgrade
17,Long-Term Debt,30820,24866.0,29058,26010.0,32067,28855,24390,18733.0,23082,21142,Upgrade
18,Long-Term Leases,462.32,245.92,878.46,181.99,620.89,779.75,955.45,1474.0,1326,1920,Upgrade
19,Long-Term Unearned Revenue,-,28.93,-,21.25,-,12.09,-,9.18,-,-,Upgrade
20,Current Income Taxes Payable,139.18,119.64,132.32,84.1,94.59,109.61,177.79,73.06,114.75,74.12,Upgrade
21,Other Current Liabilities,3721,2931.0,3204,1851.0,2248,1074,1486,1007.0,2358,967.65,Upgrade
22,Pension & Post-Retirement Benefits,-,82.95,-,84.92,-,88.51,-,87.43,-,89.82,Upgrade
23,Other Long-Term Liabilities,4800,4679.0,4749,4499.0,4338,3810,3369,2922.0,2575,2496,Upgrade
24,Total Liabilities,61680,59977.0,64562,57260.0,58883,52277,52550,46546.0,45203,44405,Upgrade
25,Common Stock,5297,5297.0,5297,5297.0,5297,5297,5297,4328.0,4328,4328,Upgrade
26,Retained Earnings,11502,10365.0,9518,9008.0,8216,7705,6920,6353.0,5499,5160,Upgrade
27,Comprehensive Income & Other,2322,1688.0,1976,1335.0,1451,1763,2332,1742.0,1727,1654,Upgrade
28,Total Common Equity,19121,17350.0,16791,15641.0,14965,14766,14549,12423.0,11553,11142,Upgrade
29,Minority Interest,3170,3018.0,2894,4080.0,3308,2857,2796,2542.0,2443,2306,Upgrade
30,Shareholders' Equity,22291,20368.0,19686,19721.0,18273,17623,17345,14965.0,13996,13447,Upgrade
31,Total Liabilities & Equity,83971,80345.0,84248,76980.0,77156,69900,69895,61511.0,59199,57853,Upgrade
32,Total Debt,50682,47676.0,53569,47032.0,49697,44727,45871,40395.0,39102,38068,Upgrade
33,Net Cash (Debt),-48130,-44518.0,-50441,-44195.0,-45914,-42385,-42646,-38349.0,-35991,-34495,Upgrade
34,Net Cash Per Share,-23.94,-21.37,-24.22,-21.25,-22.14,-20.48,-21.26,-22.34,-20.95,-20.10,Upgrade
35,Filing Date Shares Outstanding,1892,1892.0,1892,1892.0,1892,1892,1892,1716.0,1716,1716,Upgrade
36,Total Common Shares Outstanding,1892,1892.0,1892,1892.0,1892,1892,1892,1716.0,1716,1716,Upgrade
37,Working Capital,49369,42154.0,46707,43102.0,49114,45780,41639,34046.0,36949,35365,Upgrade
38,Book Value Per Share,10.11,9.17,8.88,8.27,7.91,7.81,7.69,7.24,6.73,6.49,Upgrade
39,Tangible Book Value,18646,16902.0,16597,15459.0,14792,14617,14447,12294.0,11483,11072,Upgrade
40,Tangible Book Value Per Share,9.86,8.94,8.77,8.17,7.82,7.73,7.64,7.16,6.69,6.45,Upgrade
