,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Cash & Equivalents,124.57,156.31,121.23,250.8,201.01,119.4,145.33,169.92,128.96,142.12,124.58,162.72,120.96,84.89,289.39,113.05,113.05,90.75,-,82.6,Upgrade
1,Trading Asset Securities,248.42,283.36,324.73,322.18,348.76,60.14,80.67,50.21,110.04,90.68,90.19,-,90.34,201.38,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,372.99,439.67,445.95,572.98,549.77,179.55,226,220.13,239.01,232.79,214.77,162.72,211.29,286.26,289.39,113.05,113.05,90.75,82.6,82.6,Upgrade
3,Cash Growth,-32.16%,144.88%,97.33%,160.30%,130.02%,-22.87%,5.23%,35.28%,13.12%,-18.68%,-25.78%,43.94%,86.91%,215.45%,250.34%,36.86%,246.87%,178.45%,153.46%,906.38%,Upgrade
4,Accounts Receivable,986.56,969.41,984.4,946.14,941.3,881.43,781.29,814.59,694.1,634.5,599.23,647.29,562.59,519.8,442.94,432.33,432.33,475.99,-,191.99,Upgrade
5,Other Receivables,14.96,16.61,14.47,14.66,16.06,45.89,46.81,48.47,55.59,55.17,82.55,69.92,33,7.13,6.82,6.33,6.33,5.42,-,2.99,Upgrade
6,Receivables,1002,986.01,998.88,960.8,957.37,927.32,828.1,863.06,749.69,689.67,681.79,717.21,595.59,526.92,449.76,438.66,438.66,481.41,-,194.98,Upgrade
7,Inventory,4.29,4.75,5.65,3.22,3.81,5,5.11,4.25,4.89,5.72,6.51,5.39,3.18,4.22,4.15,3.23,3.23,3.04,-,291,Upgrade
8,Prepaid Expenses,-,15.69,-,-,-,14.11,-,-,-,9.25,-,9.02,-,5.25,-,3.63,3.63,2.83,-,3.11,Upgrade
9,Other Current Assets,24.22,7.81,21.29,22.51,18.56,3.36,19.12,15.65,17.78,2.31,9.69,1.08,10.21,5.91,12.02,5.98,5.98,8.75,-,1.22,Upgrade
10,Total Current Assets,1403,1454,1472,1560,1530,1129,1078,1103,1011,939.74,912.76,895.42,820.28,828.57,755.31,564.54,564.54,586.78,-,572.92,Upgrade
11,"Property, Plant & Equipment",87.46,84.03,82.99,83.59,84.21,83.7,79.78,78.73,77.11,79.71,75.4,74.48,62.71,46.73,47.14,46.31,46.31,40.34,-,40.03,Upgrade
12,Long-Term Investments,114.57,113.47,110.92,110.95,109.75,108.94,107.34,106.77,107.56,106.78,95.47,95.45,95.09,94.41,94.57,62.56,62.56,56.67,-,32.36,Upgrade
13,Other Intangible Assets,19.39,19.6,19.8,20,20.21,20.41,20.62,20.83,21.04,21.24,21.45,21.66,21.87,22.08,22.29,22.5,22.5,22.92,-,23.34,Upgrade
14,Long-Term Deferred Tax Assets,19.38,17.17,17.32,16.99,14.82,14.23,12.52,12.7,11.46,9.38,10.08,10.13,7.37,6.29,6.13,5.75,5.75,5.36,-,4.87,Upgrade
15,Long-Term Deferred Charges,-,-,-,-,-,-,-,-,-,2.01,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Total Assets,1644,1688,1703,1791,1758,1357,1299,1322,1229,1159,1115,1097,1007,998.08,925.45,701.66,701.66,712.06,-,673.52,Upgrade
17,Accounts Payable,359.52,370.89,357.18,382.26,355.46,381.85,332.91,349.69,270.88,246.01,208.96,249.3,197.52,198.85,154.02,180.64,180.64,177.6,-,167.98,Upgrade
18,Accrued Expenses,6.5,6.97,6.42,12,7.15,7.52,6.89,11.42,7.38,8.56,6.08,12.49,5.29,6.5,4.58,10.22,10.22,12.78,-,8.29,Upgrade
19,Short-Term Debt,-,22.02,42.04,97.09,97.09,80.08,80.09,90.12,90.02,65.54,65.54,0.53,0.53,-,4,19,19,42.75,-,38.75,Upgrade
20,Current Portion of Long-Term Debt,0.77,1.51,4.12,3,1,1,1,1,1,1,1.06,1,-,8.7,9,9.3,9.3,1.2,-,1.2,Upgrade
21,Current Portion of Leases,-,-,-,-,-,-,-,-,-,-,-,0.06,-,-,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,0.84,1.24,4.12,4.43,4.73,4.4,2.3,3.2,4.18,0.97,9.67,10.84,6.08,3.51,3.13,0.4,0.4,5.67,-,6.5,Upgrade
23,Current Unearned Revenue,0.44,0.44,0.74,0.89,1.88,0.3,4.58,1.36,0.67,0.57,2.79,1.83,8.56,14.84,3,3.34,3.34,1.79,-,25.09,Upgrade
24,Other Current Liabilities,25.39,24.35,24,23.76,18.56,19.54,19.27,20.48,16.84,15.82,18.07,21.61,16.55,16.02,12.09,11.68,11.68,16.75,-,14.03,Upgrade
25,Total Current Liabilities,393.46,427.44,438.61,523.43,485.87,494.69,447.06,477.27,390.97,338.47,312.18,297.65,234.53,248.42,189.84,234.57,234.57,258.53,-,261.84,Upgrade
26,Long-Term Debt,370.16,365.56,360.97,356.46,385.49,2.5,3,3,3,3.5,4,4,5,-,-,-,-,8.7,-,9.3,Upgrade
27,Long-Term Leases,1.1,-,-,-,-,-,-,-,-,1.38,-,-,0.06,0.06,0.12,-,-,-,-,-,Upgrade
28,Long-Term Deferred Tax Liabilities,3.75,4.3,5.1,5.69,0.36,0.36,0.36,0.36,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Total Liabilities,768.47,797.3,804.68,885.59,871.72,497.55,450.42,480.64,393.97,343.35,316.18,301.65,239.59,248.48,189.96,234.57,234.57,267.23,-,271.14,Upgrade
30,Common Stock,140.03,140.02,140.02,140.01,140.01,140.01,140.01,140.01,140.01,140.01,140.01,140.01,140.01,140.01,93.34,70,70,70,-,70,Upgrade
31,Additional Paid-In Capital,314.93,314.81,314.8,314.71,314.71,314.71,314.71,314.71,320.14,320.14,317.42,317.27,317.27,317.27,366.02,129.53,129.53,128.32,-,128.32,Upgrade
32,Retained Earnings,398.49,414.17,411.77,413.92,421.23,404.35,393.46,386.74,371.99,355.19,341.57,338.21,310.44,292.33,276.13,267.55,267.55,246.51,-,204.06,Upgrade
33,Treasury Stock,-14.93,-14.93,-5.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Comprehensive Income & Other,36.81,36.82,36.82,36.83,10.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,Total Common Equity,875.32,890.9,898.12,905.46,886.78,859.07,848.18,841.46,832.14,815.34,799.01,795.49,767.72,749.6,735.49,467.09,467.09,444.83,402.37,402.37,Upgrade
36,Minority Interest,-,-,-0,-0,-0,-0,-0,-0,2.44,0.17,-0.03,-0,-,-,-,-,-,-,-,-,Upgrade
37,Shareholders' Equity,875.32,890.9,898.12,905.46,886.78,859.07,848.17,841.46,834.57,815.51,798.98,795.49,767.72,749.6,735.49,467.09,467.09,444.83,402.37,402.37,Upgrade
38,Total Liabilities & Equity,1644,1688,1703,1791,1758,1357,1299,1322,1229,1159,1115,1097,1007,998.08,925.45,701.66,701.66,712.06,-,673.52,Upgrade
39,Total Debt,372.04,389.09,407.13,456.56,483.58,83.59,84.1,94.12,94.02,71.42,70.6,5.59,5.59,8.76,13.12,28.3,28.3,52.65,49.25,49.25,Upgrade
40,Net Cash (Debt),0.95,50.58,38.82,116.42,66.2,95.96,141.9,126,144.99,161.37,144.18,157.13,205.71,277.51,276.27,84.75,84.75,38.1,33.35,33.35,Upgrade
41,Net Cash Growth,-98.57%,-47.29%,-72.64%,-7.61%,-54.34%,-40.54%,-1.58%,-19.81%,-29.52%,-41.85%,-47.81%,85.42%,142.73%,628.41%,728.36%,154.10%,-,-,-,-,Upgrade
42,Net Cash Per Share,0.01,0.36,0.28,0.83,0.47,0.69,1.01,0.90,1.04,1.15,1.03,1.12,1.47,1.98,2.22,0.33,0.66,0.36,0.32,0.32,Upgrade
43,Filing Date Shares Outstanding,138.47,138.46,139.5,140.01,140.01,140.01,140.01,140.01,140.01,140.01,140.01,140.01,140.01,140.01,140.01,140.01,140.01,105,103.43,105,Upgrade
44,Total Common Shares Outstanding,138.47,138.46,139.5,140.01,140.01,140.01,140.01,140.01,140.01,140.01,140.01,140.01,140.01,140.01,140.01,105,105,105,103.43,105,Upgrade
45,Working Capital,1010,1026,1033,1036,1044,634.65,631.27,625.8,620.41,601.27,600.57,597.77,585.74,580.15,565.47,329.97,329.97,328.25,-,311.08,Upgrade
46,Book Value Per Share,6.32,6.43,6.44,6.47,6.33,6.14,6.06,6.01,5.94,5.82,5.71,5.68,5.48,5.35,5.25,4.45,4.45,4.24,3.83,3.83,Upgrade
47,Tangible Book Value,855.93,871.3,878.32,885.46,866.57,838.66,827.55,820.63,811.1,794.1,777.56,773.83,745.85,727.53,713.2,444.59,444.59,421.91,379.04,379.04,Upgrade
48,Tangible Book Value Per Share,6.18,6.29,6.30,6.32,6.19,5.99,5.91,5.86,5.79,5.67,5.55,5.53,5.33,5.20,5.09,4.23,4.23,4.02,3.61,3.61,Upgrade
49,Buildings,-,27.58,-,27.58,-,27.58,-,27.58,-,27.58,-,27.58,-,27.58,-,27.58,27.58,13.15,-,13.15,Upgrade
50,Machinery,-,40.04,-,41.71,-,41.68,-,42.18,-,41.59,-,37.52,-,35.03,-,33.65,33.65,32.35,-,31.58,Upgrade
51,Construction In Progress,-,54.69,-,51.95,-,50.16,-,43.08,-,41.67,-,40.31,-,13.19,-,12.06,12.06,19.92,-,18.74,Upgrade
