,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Market Capitalization,131,105,66,62,73,97,119,121,98,120,93,95,101,94,74,80,96,104,68,74,80,Upgrade
1,Market Cap Growth,8.44%,8.44%,-44.44%,-48.51%,-25.61%,-19.00%,27.74%,27.58%,-2.57%,27.66%,25.68%,18.75%,5.21%,-9.62%,8.82%,8.11%,20.00%,1.96%,-33.33%,-28.85%,-29.82%,Upgrade
2,Enterprise Value,144,114,56,66,81,102,131,135,110,130,103,110,111,97,65,76,80,67,44,62,54,Upgrade
3,Last Close Price,1.03,0.85,0.55,0.52,0.61,0.81,0.99,1.01,0.82,1.00,0.93,0.95,1.01,0.94,0.74,0.80,0.96,1.04,0.68,0.74,0.80,Upgrade
4,PE Ratio,-,-30.88,-5.99,-,-,-,-,-,-,-,-,-,-10.04,-5.31,-,-,-,-,-,-,28.19,Upgrade
5,PS Ratio,0.94,0.79,0.44,0.48,0.46,0.52,0.60,0.61,0.57,0.62,0.48,0.46,0.47,0.48,0.40,0.47,0.52,0.54,0.28,0.29,0.37,Upgrade
6,PB Ratio,10.05,8.28,5.14,15.84,7.43,6.96,5.89,5.23,1.79,2.02,1.62,1.55,1.45,1.38,1.16,1.19,1.29,1.35,0.88,0.91,0.94,Upgrade
7,P/TBV Ratio,8.29,8.29,5.15,15.84,7.43,6.96,5.89,5.23,1.79,2.02,1.62,1.55,1.45,1.38,1.16,1.19,1.29,1.35,0.88,0.91,0.94,Upgrade
8,P/FCF Ratio,-,-,-,-,7.23,-,-28.85,-12.76,-,-,15.02,-14.02,-,-8.67,-,-5.47,-,-,-13.26,-1.66,-,Upgrade
9,P/OCF Ratio,-,-,-,-,7.21,-,-28.99,-12.78,-,-,14.53,-14.72,-,-8.93,-,-5.47,-,-,-13.37,-1.68,-,Upgrade
10,EV/Sales Ratio,1.08,0.86,0.37,0.51,0.51,0.54,0.66,0.68,0.64,0.68,0.53,0.52,0.52,0.50,0.35,0.44,0.43,0.35,0.18,0.24,0.25,Upgrade
11,EV/EBITDA Ratio,280.38,-113.75,-5.82,-,-,-,-,-,-,-,-,-,-18.16,-6.89,-,-,-,-,-,-,9.54,Upgrade
12,EV/EBIT Ratio,-,-84.68,-5.61,-,-,-,-,-,-,-,-,-,-14.03,-6.21,-,-,-,-,-,-,11.45,Upgrade
13,EV/FCF Ratio,-15.65,-,-,-,8.04,-,-31.81,-14.27,-,-,16.70,-16.17,-,-8.97,-,-5.17,-,-,-8.65,-1.39,-,Upgrade
14,Debt / Equity Ratio,2.11,2.11,2.11,5.73,1.89,1.12,0.85,0.81,0.34,0.33,0.37,0.37,0.31,0.33,0.19,0.19,0.16,0.09,0.09,0.08,0.06,Upgrade
15,Debt / EBITDA Ratio,52.29,1.93,1.93,-,-,-,-,-,-,-,-,-,2.37,1.36,-,-,-,-,-,-,1.07,Upgrade
16,Debt / FCF Ratio,-,-,-,-,1.84,-,-4.17,-1.97,-,-,3.43,-3.32,-,-2.05,-,-0.87,-,-,-1.32,-0.16,-,Upgrade
17,Asset Turnover,0.90,0.98,1.60,0.73,1.59,0.24,2.15,1.27,1.33,0.29,1.56,1.73,1.49,0.81,2.08,1.42,1.11,0.33,2.07,1.42,Upgrade,
