,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Cash & Equivalents,11.18,11.18,12.44,14.08,4.8,10.9,4.25,4.1,5.79,9.38,6.61,5.83,8.91,7.47,15.31,14.04,15.54,39.89,25.12,15.97,Upgrade
1,Short-Term Investments,1.78,1.78,-,-,2.1,-,-,-,0.94,-,3.2,-,1.18,-,3.2,-,5.52,-,2.22,-,Upgrade
2,Cash & Short-Term Investments,12.95,12.95,12.44,14.08,6.9,10.9,4.25,4.1,6.73,9.38,9.82,5.83,10.09,7.47,18.51,14.04,21.06,39.89,27.34,15.97,Upgrade
3,Cash Growth,87.68%,18.80%,192.61%,243.59%,2.54%,16.29%,-56.69%,-29.74%,-33.29%,25.47%,-46.98%,-58.46%,-52.11%,-81.27%,-32.27%,-12.10%,-23.21%,-2.52%,-56.71%,-65.53%,Upgrade
4,Accounts Receivable,92.02,92.02,74.53,82.87,88.87,69.24,113.09,102.66,88.2,75.44,102.53,96.76,73.87,66.49,92.78,86.87,52.9,61.22,115.15,123.56,Upgrade
5,Receivables,92.49,92.49,75,82.87,89.56,69.24,113.78,102.66,88.46,75.44,102.79,96.76,74.66,66.49,93.57,86.87,53.1,61.22,115.35,123.56,Upgrade
6,Inventory,-,-,2.21,-,-,-,2.59,-,-,-,1.31,-,-,-,0.86,0.41,0.72,1.25,4.34,-,Upgrade
7,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,-,-,-,7.19,-,Upgrade
8,Restricted Cash,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,19.99,19.99,14.7,10.56,20.31,13.49,8.58,27.31,32.15,31.63,23.29,19.07,20.39,13.46,8.36,10.39,23.9,7.64,0.26,10.21,Upgrade
10,Total Current Assets,126.43,126.43,105.35,107.5,116.77,93.62,129.2,134.06,127.34,116.44,137.2,121.66,105.14,87.41,121.41,111.71,98.78,110,154.47,149.73,Upgrade
11,"Property, Plant & Equipment",2.63,2.63,3.24,3.67,6.27,6.8,7.33,7.84,8.62,9.39,11.11,10.91,12.04,3.53,4.33,3.15,3.93,4.89,5.79,1.4,Upgrade
12,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.09,1.09,1.09,1.09,0.92,Upgrade
13,Other Long-Term Assets,0.34,0.34,0.34,0.55,0.55,0.55,0.55,4.48,6.23,0.73,0.55,0.18,0.18,0.18,-,0.28,0.28,0.28,0.28,2.91,Upgrade
14,Total Assets,129.4,129.4,108.93,111.72,123.58,100.97,137.07,146.38,142.18,126.56,148.86,132.75,117.36,91.12,125.74,116.23,104.08,116.25,161.63,154.96,Upgrade
15,Accounts Payable,69.34,69.34,64.25,79.41,71.79,60.08,77.19,69.01,42.95,48.4,57.2,51.6,33.33,21.28,49.58,37.15,19.5,35.4,67.71,63.44,Upgrade
16,Accrued Expenses,8.57,8.57,9.68,-,11.24,-,10.95,-,7.42,-,5.65,-,3.42,-,2.55,-,1.06,-,5.72,-,Upgrade
17,Short-Term Debt,22.98,22.98,17.98,14.6,9,9,10,10,9,9,9,9,9,9,9,9,5,5,5,5,Upgrade
18,Current Portion of Leases,1.29,1.29,1.19,1.13,2.1,2.06,2.03,2.04,2.2,2.17,2.79,0.59,0.9,0.38,0.81,1.23,1.22,1.2,1.2,-,Upgrade
