,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,17415,17407,19793,15323,20099,17924,16314,18029,21332,16747,18743,20223,22445,22345,20091,18765,17869,14349,13154,11826,20173,Upgrade
1,Market Cap Growth,-2.89%,-2.89%,21.33%,-15.01%,-5.78%,7.03%,-12.96%,-10.85%,-4.96%,-25.05%,-6.71%,7.77%,25.60%,55.73%,52.74%,58.68%,-11.42%,-27.50%,-45.20%,-55.20%,-15.84%,Upgrade
2,Enterprise Value,49130,49463,51476,46879,50644,49523,48173,48003,49695,47487,50357,51803,50053,49699,46253,45856,43035,40337,39723,40398,46722,Upgrade
3,Last Close Price,4.63,4.74,5.24,4.04,5.30,4.81,4.25,4.67,5.52,4.41,4.77,5.11,5.67,5.65,4.95,4.50,4.28,3.51,3.19,2.76,4.70,Upgrade
4,PE Ratio,6.85,7.18,8.09,6.03,7.93,8.25,7.44,7.79,8.90,5.99,6.70,7.24,8.12,7.97,7.19,7.34,6.63,5.48,5.24,4.36,8.41,Upgrade
5,Forward PE,6.71,6.68,7.41,5.78,7.54,6.87,6.36,7.00,6.96,5.15,5.86,6.42,7.18,7.55,7.03,7.99,7.51,6.53,6.16,5.14,7.63,Upgrade
6,PS Ratio,1.41,1.48,1.72,1.34,1.77,1.59,1.46,1.60,1.90,1.52,1.77,2.03,2.38,2.52,2.32,2.31,2.30,1.89,1.76,1.52,2.52,Upgrade
7,PB Ratio,0.37,0.31,0.37,0.29,0.38,0.35,0.32,0.34,0.41,0.33,0.35,0.37,0.41,0.44,0.40,0.38,0.36,0.31,0.29,0.27,0.45,Upgrade
8,P/TBV Ratio,0.40,0.40,0.46,0.37,0.48,0.45,0.41,0.44,0.53,0.43,0.45,0.48,0.53,0.55,0.50,0.48,0.45,0.38,0.37,0.34,0.57,Upgrade
9,PEG Ratio,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,Upgrade
10,EV/Sales Ratio,4.17,4.20,4.47,4.11,4.46,4.41,4.31,4.25,4.42,4.32,4.76,5.20,5.31,5.61,5.35,5.64,5.55,5.32,5.33,5.21,5.84,Upgrade
11,EV/EBITDA Ratio,7.80,13.58,14.06,13.15,14.05,14.06,13.85,12.88,13.94,13.29,14.69,16.22,16.28,23.30,22.08,37.31,-,20.33,20.86,16.15,20.21,Upgrade
12,EV/EBIT Ratio,11.23,23.79,24.59,23.34,24.65,25.12,24.59,21.88,23.98,22.60,25.19,28.52,28.72,58.93,55.72,4359.23,-,49.73,-,29.84,39.55,Upgrade
13,Debt / Equity Ratio,0.55,0.55,0.58,0.58,0.60,0.58,0.60,0.58,0.57,0.59,0.59,0.60,0.60,0.58,0.60,0.60,0.63,0.60,0.64,0.63,0.67,Upgrade
14,Debt / EBITDA Ratio,7.61,8.14,7.94,9.88,8.42,7.97,8.61,9.05,8.58,8.36,6.91,11.68,9.61,9.85,8.51,12.71,-,9.98,271.25,7.29,24.46,Upgrade
15,Asset Turnover,0.13,0.13,0.11,0.14,0.13,0.13,0.11,0.14,0.12,0.13,0.11,0.12,0.11,0.11,0.10,0.10,0.10,0.09,0.09,0.10,Upgrade,
16,Inventory Turnover,50.10,53.93,51.22,48.23,54.96,48.80,48.52,47.13,53.03,49.96,50.56,48.67,54.64,54.06,54.14,53.79,57.61,54.87,52.71,55.21,59.88,Upgrade
17,Quick Ratio,0.90,0.90,0.84,0.77,0.84,0.90,0.89,0.91,0.94,0.91,0.91,0.87,0.94,1.26,1.41,1.41,1.71,1.43,1.59,1.23,0.99,Upgrade
18,Current Ratio,0.94,0.94,0.96,0.81,0.96,0.95,0.95,0.96,1.02,0.95,0.96,0.91,0.99,1.37,1.56,1.45,1.81,1.47,1.64,1.27,1.26,Upgrade
19,Return on Equity (ROE),5.87%,5.39%,4.48%,6.81%,6.02%,6.32%,4.66%,4.59%,6.26%,7.25%,5.17%,6.67%,5.94%,7.42%,4.97%,6.78%,6.51%,5.31%,6.65%,6.73%,Upgrade,
20,Return on Assets (ROA),1.44%,1.57%,1.07%,1.56%,1.54%,1.38%,1.25%,1.37%,1.49%,1.95%,0.89%,1.37%,1.23%,1.56%,0.78%,-1.17%,1.27%,-0.87%,2.05%,0.04%,Upgrade,
21,Return on Capital (ROIC),1.58%,1.72%,1.16%,1.71%,1.68%,1.51%,1.36%,1.49%,1.63%,2.12%,0.97%,1.49%,1.33%,1.70%,0.85%,-1.28%,1.40%,-0.95%,2.25%,0.05%,Upgrade,
22,Return on Capital Employed (ROCE),2.45%,2.49%,2.57%,2.54%,2.55%,2.51%,2.50%,2.73%,2.66%,2.78%,2.53%,2.23%,2.13%,1.07%,1.05%,0.01%,-,1.08%,-,1.89%,1.63%,Upgrade
23,Earnings Yield,13.92%,13.93%,12.37%,16.59%,12.61%,12.13%,13.45%,12.84%,11.23%,16.70%,14.93%,13.81%,12.32%,12.54%,13.90%,13.62%,15.08%,18.24%,19.07%,22.94%,11.89%,Upgrade
24,Dividend Yield,6.27%,-,5.29%,-,5.50%,-,5.99%,-,5.13%,-,7.05%,-,5.88%,-,6.87%,-,7.83%,-,9.94%,-,6.51%,Upgrade
25,Buyback Yield / Dilution,-3.92%,-4.90%,-3.77%,-3.57%,-3.40%,-3.48%,-3.26%,-3.78%,-2.89%,-2.05%,-0.68%,-,-0.50%,-2.62%,-4.85%,-4.85%,-4.13%,-2.69%,-1.57%,-1.57%,-1.98%,Upgrade
26,Total Shareholder Return,2.35%,-4.90%,1.52%,-3.57%,2.10%,-3.48%,2.73%,-3.78%,2.24%,-2.05%,6.37%,-,5.38%,-2.62%,2.02%,-4.85%,3.70%,-2.69%,8.37%,-1.57%,4.53%,Upgrade
