,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,939.59,977.22,994.13,1163,965.48,922.78,893.68,1069,1212,1102,1238,1227,1036,1189,1265,1310,1187,1088,832.33,927.19,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,37.03,-,-,-,32.69,-,27.53,-,18.52,-,15.85,Upgrade
2,Trading Asset Securities,-,-,1.29,2.7,-,5.49,-,3.73,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,939.59,977.22,995.42,1166,965.48,928.26,893.68,1073,1212,1139,1238,1227,1036,1222,1265,1338,1187,1106,832.33,943.04,Upgrade
4,Cash Growth,-2.68%,5.27%,11.39%,8.63%,-20.37%,-18.51%,-27.80%,-12.54%,17.02%,-6.77%,-2.17%,-8.30%,-12.72%,10.42%,52.01%,41.86%,9.77%,91.59%,47.88%,70.91%,Upgrade
5,Accounts Receivable,350.74,162.54,335.26,117.82,237.73,143.44,298.87,119.14,255.73,147.67,279.3,110.51,291.99,113.15,293.26,92.38,271.27,101.32,344.37,98.45,Upgrade
6,Other Receivables,6.64,110.12,3.19,74.59,5.05,114.47,3.74,70.43,5.23,134.33,3.14,97.27,2.26,134.63,1.32,130.65,9.09,165.47,4.11,115.66,Upgrade
7,Receivables,357.38,362.97,338.44,285.62,242.77,257.91,302.6,212.66,260.95,304.94,282.43,207.78,294.25,294.03,294.59,270.83,280.35,267.57,348.48,214.89,Upgrade
8,Inventory,22.14,20.71,20.85,19.82,20.99,21.32,21.06,19.35,19.51,20.05,20.79,20.11,16.19,16.11,15.4,14.85,14.99,14.1,13,12.35,Upgrade
9,Prepaid Expenses,-,24.15,-,22.12,-,20.76,-,15.97,-,-,-,33.7,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,45.46,43.67,44.31,45.11,46.14,44.07,48.19,45.85,40.46,40.86,34.76,33.21,102.72,102.97,33.1,31.22,30.1,30.55,30.41,302.2,Upgrade
11,Total Current Assets,1365,1429,1399,1538,1275,1272,1266,1367,1533,1505,1576,1522,1449,1635,1608,1655,1513,1419,1224,1472,Upgrade
12,"Property, Plant & Equipment",5379,5242,5159,5148,4869,4845,4930,4854,4686,4854,5096,5041,4318,4313,4260,4337,4174,4036,4009,4063,Upgrade
13,Long-Term Investments,4777,4629,4653,4597,4445,4390,4557,4494,4456,4669,4852,4801,4743,4502,4537,4493,4300,4182,4222,4169,Upgrade
14,Goodwill,-,-,-,186.54,-,-,-,165.3,-,-,-,172.99,-,-,-,181.67,-,-,-,169.24,Upgrade
15,Other Intangible Assets,381.64,374.42,381.22,208.19,366.83,382.99,387.03,219.44,360.95,383.63,409.27,253.13,433.45,446.48,443.07,292.9,453.72,447.36,445.99,286.4,Upgrade
16,Long-Term Deferred Tax Assets,106.21,101.44,101.72,102.12,99.98,100.77,102.29,97.59,80.99,85.71,93.24,95.07,105.3,106.85,105.43,110.35,101.4,94.81,92.88,95.33,Upgrade
17,Other Long-Term Assets,148.17,120.79,115.93,120.26,212,210.03,219.77,28.86,21.39,19.63,18.5,17.7,15.09,85.38,17.65,12.41,15.97,16.43,16.67,51.03,Upgrade
18,Total Assets,12188,11927,11841,11932,11389,11325,11565,11326,11233,11616,12151,12033,11200,11226,11107,11224,10735,10366,10179,10477,Upgrade
19,Accounts Payable,695.26,79.99,584.61,90.6,560.53,87.47,539.57,96.13,566.52,96.13,589.55,120.19,527.78,69.55,563.09,62.91,610.93,47.63,519.79,54.84,Upgrade
20,Accrued Expenses,-,78.44,-,70.95,-,66.24,-,120.25,-,122.57,-,113.26,-,133.95,-,113.75,-,123.76,-,110.76,Upgrade
21,Short-Term Debt,202.14,337.64,408.48,362.52,205.96,265.24,348.51,362.84,208.2,236.02,258.2,316.76,176.93,117.65,72.28,107.28,123.35,184.34,157.37,329.28,Upgrade
22,Current Portion of Long-Term Debt,224.42,291.39,417.75,681.33,486.23,545.84,336.84,475.53,746.13,818.07,790.93,700.07,273.26,461.12,399.61,314.63,222.46,163.08,223.18,324.85,Upgrade
23,Current Portion of Leases,47.64,47.79,47.67,48.2,44.74,45.57,47.81,47.18,44.46,45.31,43.2,42.45,40.48,41.2,40.86,42.09,35.92,36.62,34.7,36.43,Upgrade
24,Current Income Taxes Payable,26.04,30.1,22.71,22.64,47.65,57,48.29,45.53,50.15,64.85,55.72,51.7,40.54,43.7,33.21,31.91,36.03,35.65,25.91,14.34,Upgrade
25,Current Unearned Revenue,-,4.65,-,7.07,-,8.96,-,13.41,-,15.23,-,19.43,-,16.04,-,11.79,-,9.82,-,11.37,Upgrade
26,Other Current Liabilities,251.38,612.34,247.79,324,-,259.87,-,183.4,-,167.61,-,168.53,0.01,161.72,-,229.69,-,262.43,-,290.68,Upgrade
27,Total Current Liabilities,1447,1482,1729,1607,1345,1336,1321,1344,1615,1566,1738,1532,1059,1045,1109,914.05,1029,863.33,960.96,1173,Upgrade
28,Long-Term Debt,2637,2595,2337,2276,2322,2288,2358,2188,2085,2144,2271,2380,2515,2538,2538,2757,2484,2583,2422,2417,Upgrade
29,Long-Term Leases,770.65,750.88,757.14,762.33,740.32,755.66,759.66,738.7,710.26,738.18,773.28,748.46,747.28,760.16,760.05,784.24,771.01,733.63,729.18,733.95,Upgrade
