,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 18, 2024","Oct '24 Oct 31, 2024","Jul '24 Jul 31, 2024","Apr '24 Apr 30, 2024","Jan '24 Jan 31, 2024","Oct '23 Oct 31, 2023","Jul '23 Jul 31, 2023","Apr '23 Apr 30, 2023","Jan '23 Jan 31, 2023","Oct '22 Oct 31, 2022","Jul '22 Jul 31, 2022","Apr '22 Apr 30, 2022","Jan '22 Jan 31, 2022","Oct '21 Oct 31, 2021","Jul '21 Jul 31, 2021","Apr '21 Apr 30, 2021","Jan '21 Jan 31, 2021","Oct '20 Oct 31, 2020","Jul '20 Jul 31, 2020","Apr '20 Apr 30, 2020","Jan '20 Jan 31, 2020",+20 Quarters
0,Market Capitalization,22,21,21,17,19,18,22,23,26,28,38,40,51,47,49,47,54,53,55,60,65,Upgrade
1,Market Cap Growth,17.86%,17.86%,-2.94%,-27.78%,-25.00%,-34.88%,-41.38%,-41.94%,-49.37%,-41.10%,-23.68%,-13.89%,-4.82%,-10.98%,-10.59%,-22.58%,-17.00%,-9.89%,-5.56%,0%,11.11%,Upgrade
2,Enterprise Value,-7,-10,-10,-18,-15,-27,-23,-10,-7,-20,-11,-15,-4,6,8,-3,4,29,31,2,7,Upgrade
3,Last Close Price,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.06,0.06,0.08,0.07,0.08,0.07,0.08,0.08,0.09,0.09,0.10,Upgrade
4,PE Ratio,-,-,-,3.02,3.54,3.25,10.46,7.12,8.33,-,6.43,6.21,7.73,9.37,10.22,13.26,21.60,-6.84,-5.96,-,-,Upgrade
5,PS Ratio,0.23,0.23,0.20,0.16,0.18,0.18,0.24,0.25,0.29,0.29,0.37,0.37,0.45,0.40,0.41,0.42,0.52,0.57,0.64,0.69,0.71,Upgrade
6,PB Ratio,0.20,0.20,0.20,0.15,0.17,0.17,0.18,0.19,0.24,0.26,-,0.33,0.44,0.41,-,0.44,0.53,0.52,-,0.63,0.62,Upgrade
7,P/TBV Ratio,0.20,0.20,0.20,0.15,0.17,0.17,0.18,0.19,0.24,0.26,-,0.33,0.44,0.41,-,0.44,0.53,0.52,-,0.63,0.65,Upgrade
8,EV/Sales Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05,0.07,-,0.04,0.31,0.36,0.03,0.08,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52,0.48,-,0.29,2.29,4.52,0.52,1.35,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,0.81,0.63,-,0.40,3.34,10.55,3.74,-,Upgrade
11,Debt / Equity Ratio,0.13,0.13,0.13,0.13,0.13,0.15,0.12,0.12,0.15,0.15,-,0.12,0.12,0.12,-,0.16,0.15,0.15,-,0.11,0.18,Upgrade
12,Debt / EBITDA Ratio,2.33,-,-,0.84,0.84,0.85,1.75,1.16,1.13,3.65,-,1.58,0.77,1.80,-,1.43,1.81,0.55,-,1.29,8.36,Upgrade
13,Asset Turnover,0.51,0.51,0.60,0.60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,3.87,3.91,4.25,4.84,4.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,1.56,1.56,1.56,1.78,1.78,1.54,-,1.98,-,1.35,-,1.58,-,1.27,-,1.15,-,1.13,-,1.37,-,Upgrade
16,Current Ratio,1.89,1.89,1.89,2.07,2.07,1.88,-,2.36,-,1.68,-,1.84,-,1.47,-,1.40,-,1.34,-,1.74,-,Upgrade
17,Return on Equity (ROE),-7.05%,-6.94%,3.60%,3.67%,11.93%,0.60%,3.21%,4.04%,-,-,2.52%,8.08%,-,-,3.45%,3.01%,-,-,-0.50%,-35.69%,Upgrade,
18,Return on Assets (ROA),-3.53%,-3.51%,3.40%,3.40%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-4.85%,-4.79%,4.60%,4.65%,6.52%,1.68%,3.77%,4.88%,-,-,2.18%,6.67%,-,-,4.00%,2.31%,-,-,2.42%,-0.85%,Upgrade,
20,Return on Capital Employed (ROCE),-,-,-,7.21%,6.92%,7.18%,-,4.91%,-,-,-,6.72%,-,5.98%,-,9.16%,-,7.34%,-,0.55%,-,Upgrade
21,Earnings Yield,-8.18%,-8.43%,16.38%,33.15%,28.28%,30.75%,9.56%,14.04%,12.00%,15.68%,15.56%,16.11%,12.94%,10.68%,9.78%,7.54%,4.63%,-14.62%,-16.79%,-18.25%,-15.92%,Upgrade
22,FCF Yield,-56.02%,-57.71%,-40.39%,-29.28%,-12.69%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
