,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Oct '24 Oct 31, 2024","Jul '24 Jul 31, 2024","Apr '24 Apr 30, 2024","Jan '24 Jan 31, 2024","Oct '23 Oct 31, 2023","Jul '23 Jul 31, 2023","Apr '23 Apr 30, 2023","Jan '23 Jan 31, 2023","Oct '22 Oct 31, 2022","Jul '22 Jul 31, 2022","Apr '22 Apr 30, 2022","Jan '22 Jan 31, 2022","Oct '21 Oct 31, 2021","Jul '21 Jul 31, 2021","Apr '21 Apr 30, 2021","Jan '21 Jan 31, 2021","Oct '20 Oct 31, 2020","Jul '20 Jul 31, 2020","Apr '20 Apr 30, 2020","Jan '20 Jan 31, 2020",+20 Quarters
0,Cash & Equivalents,27.05,27.05,36.48,36.48,41.49,-,47.32,-,41.06,-,53.8,-,63.27,-,49.27,-,55.81,-,28.5,-,Upgrade
1,Short-Term Investments,16.11,16.11,9.73,9.73,9.31,-,12.35,-,8.29,-,8.82,-,6.1,-,9.04,-,9.42,-,6.43,-,Upgrade
2,Cash & Short-Term Investments,43.16,43.16,46.21,46.21,50.8,59.66,59.66,49.36,49.36,-,62.61,69.37,69.37,-,58.3,65.22,65.22,-,34.93,82.59,Upgrade
3,Cash Growth,-15.04%,-27.67%,-22.55%,-6.37%,2.92%,-,-4.71%,-28.86%,-28.86%,-,7.39%,6.36%,6.36%,-,66.91%,-21.02%,-21.02%,-,-17.63%,115.98%,Upgrade
4,Accounts Receivable,32,32,36.32,36.32,25.85,-,17.24,-,18.26,-,21.08,-,21.31,-,22.95,-,23.46,-,22.95,-,Upgrade
5,Receivables,32,32,36.32,36.32,25.85,-,17.24,-,18.26,-,21.08,-,21.31,-,22.95,-,23.46,-,22.95,-,Upgrade
6,Inventory,15.93,15.93,13.39,13.39,16.9,-,14.52,-,16.44,-,14.09,-,14.22,-,17.41,-,16.52,-,15.79,-,Upgrade
7,Total Current Assets,91.08,91.08,95.92,95.92,93.54,-,91.42,-,84.05,-,97.78,-,104.9,-,98.66,-,105.2,-,73.66,-,Upgrade
8,"Property, Plant & Equipment",71.46,71.46,70.01,70.01,72.26,-,76.3,-,74.36,-,77.75,-,78.62,-,78.24,-,77.81,-,73.59,-,Upgrade
9,Long-Term Investments,4.48,4.48,3.89,3.89,4.18,-,4.35,-,4.18,-,4.52,-,4.34,-,3.93,-,3.84,-,3.46,-,Upgrade
