,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,122278,139614,120390,115872,88509,99103,84865,86697,70665,63665,72657,90804,93498,120589,84500,59943,56575,43519,41310,43216,55712,Upgrade
1,Market Cap Growth,40.88%,40.88%,41.86%,33.65%,25.25%,55.66%,16.80%,-4.52%,-24.42%,-47.21%,-14.02%,51.48%,65.26%,177.09%,104.55%,38.71%,1.55%,-20.76%,-32.14%,-33.05%,16.95%,Upgrade
2,Enterprise Value,208449,223112,212061,207316,176810,195912,190366,186166,139668,141757,156366,175206,180051,213549,180759,158392,154362,143091,147802,150542,161068,Upgrade
3,Last Close Price,7.80,8.80,7.46,7.23,5.51,6.14,5.33,5.36,4.34,4.01,4.58,5.61,5.87,7.48,5.11,3.64,3.50,2.81,2.66,2.78,3.41,Upgrade
4,PE Ratio,11.85,13.53,11.74,16.38,13.30,24.62,27.93,22.38,-,11.29,10.44,13.80,16.85,22.57,23.51,41.24,112.44,150.11,-,196.57,-,Upgrade
5,PS Ratio,0.66,0.66,0.60,0.56,0.39,0.39,0.32,0.31,0.24,0.19,0.22,0.28,0.31,0.49,0.38,0.30,0.30,0.25,0.23,0.23,0.29,Upgrade
6,PB Ratio,1.27,1.27,1.11,1.12,0.90,1.03,0.92,0.95,0.81,0.80,0.93,1.21,1.04,1.53,1.11,0.82,0.79,0.61,0.58,0.61,0.79,Upgrade
7,P/TBV Ratio,2.98,2.98,2.64,2.76,2.24,2.57,2.29,2.40,2.08,1.44,1.73,2.26,2.37,3.09,2.21,1.67,1.63,1.21,1.17,1.23,1.58,Upgrade
8,P/FCF Ratio,6.56,6.56,5.41,5.81,4.35,5.56,5.65,5.14,3.07,1.70,1.84,2.32,2.94,5.93,5.37,5.40,5.71,6.39,5.23,6.43,15.92,Upgrade
9,P/OCF Ratio,4.61,4.61,3.98,4.35,3.27,4.12,4.25,4.02,2.54,1.53,1.66,2.11,2.65,5.15,4.57,3.91,3.78,3.15,2.66,2.84,4.42,Upgrade
10,EV/Sales Ratio,0.96,1.06,1.05,1.00,0.79,0.78,0.72,0.67,0.48,0.43,0.46,0.54,0.60,0.86,0.81,0.80,0.83,0.81,0.82,0.81,0.85,Upgrade
11,EV/EBITDA Ratio,5.78,6.60,6.20,7.04,6.27,7.97,7.98,6.53,4.63,3.59,3.88,4.72,5.23,8.81,8.54,9.69,11.14,11.03,12.62,11.92,12.15,Upgrade
12,EV/EBIT Ratio,8.38,9.26,8.65,10.51,9.57,13.15,13.48,9.97,6.89,4.80,5.07,6.21,6.91,13.02,13.51,18.29,24.85,26.62,36.57,30.16,29.09,Upgrade
13,EV/FCF Ratio,9.80,10.49,9.54,10.39,8.70,11.00,12.67,11.04,6.06,3.79,3.95,4.48,5.66,10.51,11.49,14.28,15.57,21.02,18.71,22.41,46.02,Upgrade
14,Debt / Equity Ratio,0.58,0.58,0.64,0.70,0.79,0.77,0.86,0.92,0.99,1.02,1.05,1.15,1.08,1.11,1.15,1.26,1.29,1.30,1.43,1.49,1.43,Upgrade
15,Debt / EBITDA Ratio,1.83,2.13,1.54,2.32,2.25,2.35,3.02,3.16,4.26,2.84,1.81,2.62,1.76,2.74,2.78,4.14,6.12,4.75,8.29,8.71,7.94,Upgrade
16,Debt / FCF Ratio,3.01,3.01,3.14,3.64,3.82,4.17,5.26,4.94,3.75,2.18,2.07,2.20,3.05,4.30,5.56,8.25,9.30,13.71,12.83,15.71,29.01,Upgrade
17,Asset Turnover,1.17,1.15,0.92,0.69,1.04,1.29,1.25,1.23,1.40,1.60,1.53,1.97,1.51,1.40,1.08,1.08,0.99,0.87,0.77,0.87,Upgrade,
18,Inventory Turnover,7.27,8.99,7.80,6.72,4.98,7.52,9.39,9.16,10.30,12.59,14.06,14.06,17.88,13.70,12.10,9.34,10.18,9.18,8.53,7.37,8.20,Upgrade
19,Quick Ratio,0.65,0.65,0.67,0.61,0.59,0.52,0.46,0.42,0.43,0.64,0.64,0.63,0.49,0.61,0.49,0.41,0.38,0.39,0.43,0.41,0.37,Upgrade
20,Current Ratio,1.15,1.15,1.16,1.13,1.00,0.97,0.92,0.94,0.87,1.08,1.07,1.08,0.87,1.01,0.85,0.79,0.74,0.79,0.74,0.74,0.70,Upgrade
21,Return on Equity (ROE),13.68%,27.33%,16.01%,13.88%,15.36%,11.74%,13.00%,-0.77%,11.66%,26.36%,17.78%,15.34%,16.96%,17.45%,8.71%,3.54%,4.11%,0.54%,0.76%,0.15%,Upgrade,
22,Return on Assets (ROA),5.85%,9.82%,6.34%,6.14%,6.57%,4.34%,4.88%,1.94%,6.00%,10.48%,6.83%,12.86%,7.69%,7.16%,4.56%,1.56%,3.77%,1.07%,1.36%,0.46%,Upgrade,
23,Return on Capital (ROIC),7.17%,11.93%,7.65%,7.47%,8.04%,5.29%,5.96%,2.38%,7.34%,12.78%,8.27%,15.39%,9.14%,8.53%,5.44%,1.85%,4.45%,1.25%,1.60%,0.55%,Upgrade,
24,Return on Capital Employed (ROCE),14.90%,14.90%,15.04%,12.30%,12.08%,9.73%,9.36%,12.27%,13.52%,21.06%,21.89%,19.43%,15.98%,11.38%,9.89%,6.52%,4.69%,3.89%,3.00%,3.71%,4.13%,Upgrade
25,Earnings Yield,8.44%,7.44%,8.57%,6.16%,7.59%,4.18%,3.72%,4.61%,5.93%,9.19%,9.80%,7.48%,6.16%,4.65%,4.52%,2.86%,1.35%,1.17%,0.44%,1.02%,1.53%,Upgrade
26,FCF Yield,17.40%,15.24%,18.47%,17.22%,22.97%,17.98%,17.70%,19.46%,32.63%,58.73%,54.48%,43.11%,34.03%,16.85%,18.62%,18.51%,17.53%,15.64%,19.12%,15.54%,6.28%,Upgrade
27,Dividend Yield,2.09%,-,2.17%,-,1.45%,-,-,-,0.83%,-,-,-,0.54%,-,-,-,-,-,-,-,-,Upgrade
28,Payout Ratio,42.47%,122.58%,12.33%,18.69%,69.63%,57.06%,53.40%,31.05%,-,142.51%,50.49%,34.10%,333.23%,33.64%,47.46%,87.45%,410.04%,173.49%,21969.34%,2981.73%,2499.65%,Upgrade
29,Buyback Yield / Dilution,0.09%,1.94%,-0.69%,0.64%,-1.76%,1.53%,-0.34%,0.33%,-1.96%,1.65%,-3.18%,2.89%,8.70%,68.86%,12.78%,-15.36%,-321.10%,-71.63%,-84.31%,20.06%,70.99%,Upgrade
30,Total Shareholder Return,2.19%,1.94%,1.48%,0.64%,-0.31%,1.53%,-0.34%,0.33%,-1.13%,1.65%,-3.18%,2.89%,9.24%,68.86%,12.78%,-15.36%,-321.10%,-71.63%,-84.31%,20.06%,70.99%,Upgrade
