,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,47.27,36.2,28.14,186.42,190.69,51.95,67.27,90.94,117.34,131.27,117.77,140.25,129.41,106.85,120.84,116.75,115.05,193.51,187.97,250.67,Upgrade
1,Short-Term Investments,-,20.18,-,19.9,-,2.37,-,4.37,-,3.29,-,1.29,-,1.31,-,3.97,-,7.88,-,11.93,Upgrade
2,Trading Asset Securities,-,-,-,-,16.55,15.97,12.15,-,-,-,-,3.22,-,-,0,0,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,47.27,56.38,28.14,206.32,207.24,70.29,79.42,95.31,117.34,134.56,117.77,144.75,129.41,108.16,120.84,120.72,115.05,201.39,187.97,262.6,Upgrade
4,Cash Growth,-77.19%,-19.78%,-64.57%,116.48%,76.62%,-47.76%,-32.56%,-34.16%,-9.32%,24.41%,-2.54%,19.91%,12.48%,-46.29%,-35.71%,-54.03%,-35.15%,5.29%,-6.18%,6.98%,Upgrade
5,Accounts Receivable,288.19,271.29,326.62,365.99,446.81,406.49,574.96,612.59,668.83,670.87,679.75,713.32,781.87,783.78,776.15,801.28,814.05,867.31,490.7,473.7,Upgrade
6,Other Receivables,13.77,12.85,15.44,12.61,13.39,8.67,4.7,8.01,3.67,4.89,9.22,7.97,13.74,13.38,12.36,11.73,6.47,6.58,8.99,8.67,Upgrade
7,Receivables,301.97,284.14,342.05,378.6,460.2,415.16,579.66,620.6,672.5,675.75,688.97,721.29,795.61,797.16,788.51,813.01,820.52,873.89,499.69,482.36,Upgrade
8,Inventory,84.64,83.71,76.33,75.4,122.15,128.33,113.64,113.74,177.21,186.45,178.03,170.3,210.88,205.53,191.83,171.94,268.01,290.15,316.66,303.04,Upgrade
9,Prepaid Expenses,-,-,-,1.54,-,-,-,1.15,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,43.41,21.96,37.71,9.36,17.58,209.96,24.62,12.16,31.13,23.73,20.69,20.1,38.79,35.8,35.99,32.05,46.68,49.91,48.92,28.21,Upgrade
11,Total Current Assets,477.29,446.19,484.23,671.23,807.17,823.75,797.34,842.96,998.18,1021,1005,1056,1175,1147,1137,1138,1250,1415,1053,1076,Upgrade
12,"Property, Plant & Equipment",326.59,333.92,335.09,338.81,325.54,330.96,339.17,347.99,335.48,339.02,348.13,357.25,356.91,365.36,371.75,379.25,367.79,362.53,347.63,353.43,Upgrade
13,Long-Term Investments,7.08,6.97,7.21,7.42,15.52,15.37,15.35,15.32,13.54,15.42,16.01,15.44,17.83,7.5,8.04,8.24,5.52,2.89,4.49,9.83,Upgrade
14,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,28.71,28.71,28.71,28.71,192.54,192.54,192.54,192.54,Upgrade
15,Other Intangible Assets,94.15,96.19,98.73,101.26,103.78,106.32,108.85,111.39,113.98,116.61,119.23,121.85,143.32,146.19,135.73,138.93,145.92,149.38,153.51,156.15,Upgrade
16,Long-Term Deferred Tax Assets,29.94,35,34.55,31.42,43.33,38.85,35.79,31.32,38.96,29.55,28.45,22.69,24.91,22.5,20.88,17.08,14.99,15.35,14.41,9.93,Upgrade
17,Long-Term Deferred Charges,7.49,8.14,8.87,9.62,10.73,12.18,13.28,12.06,8.35,9.1,10.71,12.7,17.14,14.09,15.65,17.62,17.66,20.05,20.11,23.03,Upgrade
18,Other Long-Term Assets,1.7,0.17,0.22,0.29,3.01,2.61,2.28,3.07,9.4,5.55,3.08,2.31,3.1,1.15,1.43,1.91,0.56,0.56,0.7,1.42,Upgrade
19,Total Assets,944.25,926.57,968.9,1160,1309,1330,1312,1364,1518,1536,1531,1589,1767,1732,1719,1729,1995,2159,1787,1823,Upgrade
