,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,9246,8906,6740,6557,4544,1996,3450,3305,3841,6955,6169,3604,7870,5331,13066,18427,7029,4995,1768,4077,Upgrade
1,Trading Asset Securities,499.86,441.32,465.53,500.45,523.46,500.96,484.72,470.81,465.3,524.9,540.03,639.05,643.98,631.11,586.89,668.75,735.47,231.48,174.42,211.57,Upgrade
2,Cash & Short-Term Investments,9746,9347,7205,7057,5068,2497,3935,3776,4307,7480,6710,4243,8514,5962,13653,19095,7764,5227,1942,4288,Upgrade
3,Cash Growth,92.31%,274.38%,83.12%,86.89%,17.68%,-66.62%,-41.36%,-11.01%,-49.41%,25.47%,-50.86%,-77.78%,9.65%,14.06%,602.99%,345.31%,45.83%,-5.18%,-59.27%,-14.29%,Upgrade
4,Accounts Receivable,1259,1285,1267,1253,1710,1763,1908,1988,938.55,1107,1109,1107,1328,1406,1832,1891,196.47,180.64,214.63,217.86,Upgrade
5,Other Receivables,683.68,677.38,664.69,1160,777.55,785.13,768.83,493.37,739.15,640.36,697.77,1128,1989,1624,1070,3972,758.44,729.57,666.15,701.89,Upgrade
6,Receivables,1943,2024,1932,2413,2487,2548,2677,2481,1678,1748,1806,2235,3317,3031,2901,5863,954.91,910.21,880.78,919.75,Upgrade
7,Inventory,51453,50746,51374,49512,49662,48787,48513,48835,50924,51150,49993,49796,47148,46890,28904,28597,27590,27503,26722,24369,Upgrade
8,Prepaid Expenses,-,516.57,-,195.98,-,129.37,-,195.16,-,194.94,-,93.22,-,152.89,-,129.06,-,39.86,-,28.12,Upgrade
9,Other Current Assets,1929,1084,1456,2528,1101,911.79,1083,1115,3505,1361,1066,859.18,2099,1368,9539,1015,1209,1283,1370,1071,Upgrade
10,Total Current Assets,65071,63718,61967,61707,58317,54873,56207,56403,60413,61935,59575,57227,61077,57404,54997,54700,37518,34963,30916,30676,Upgrade
11,"Property, Plant & Equipment",660.72,666.8,644.59,678.33,237.28,239.08,238.83,240.8,25.52,26.19,33.69,27.43,27.84,27.71,27.24,17.41,19.29,16.64,16.8,17.27,Upgrade
12,Long-Term Investments,6379,6341,6336,6272,5690,5670,5633,5489,6449,6470,6483,6774,7150,7051,7192,7101,7140,7084,7177,7149,Upgrade
13,Other Intangible Assets,437.13,438.48,434.57,441.22,535.54,359.84,417.91,415.18,506.36,443.91,318.58,246.1,51.83,46.51,23.76,23.66,-,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,670.33,711.2,917.31,715.43,575.91,573.54,733.42,741.96,775.12,738.23,836.13,805.91,571.07,546.29,600.52,585.18,339.84,346.57,383.06,374.24,Upgrade
15,Long-Term Deferred Charges,20.57,19.49,24.3,18.4,11.1,11.67,8.71,9.25,20.45,15.34,3.88,4.75,4.15,0.19,0.22,0.26,98.77,102.32,0.35,0.39,Upgrade
16,Other Long-Term Assets,9003,9129,7945,8115,8881,9314,8932,8032,4152,4110,3626,3817,3225,3157,2814,2830,2309,1589,1600,1611,Upgrade
17,Total Assets,82242,81023,78268,77948,74248,71041,72172,71331,72341,73739,70877,68902,72107,68233,65655,65258,47426,44101,40092,39827,Upgrade
18,Accounts Payable,3263,3377,3410,4910,4190,4283,4023,5304,3860,3884,3077,4485,3063,4618,3053,117.95,2086,2768,1842,2513,Upgrade
19,Accrued Expenses,25.49,555.47,27.44,820.09,7.97,602.32,9.21,1745,147.55,2010,400.85,2362,152.91,855.25,403.12,4925,200.08,373.16,271.06,593.88,Upgrade
20,Short-Term Debt,951.32,1098,952.34,1452,2624,2489,2695,2773,5613,7700,8774,8162,10157,7342,6678,8910,2910,2820,1700,1692,Upgrade
21,Current Portion of Long-Term Debt,4206,4996,5328,5625,3996,4246,1601,1925,4075,2261,4162,4162,5763,6064,4810,5094,307.1,662.1,1660,1681,Upgrade
22,Current Portion of Leases,-,6.97,-,6.88,-,0.81,-,0.81,-,1.9,-,1.88,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,568.37,38.76,759,217.79,743.35,24.01,1571,560.94,1930,214.02,2635,821.75,1031,413.14,1041,548.62,447.67,60.02,455.31,196.11,Upgrade
24,Current Unearned Revenue,15543,12494,8583,6720,2259,458.71,668.52,871.69,3704,4625,5236,5610,9157,7768,5009,3672,4269,1956,-,-,Upgrade
25,Other Current Liabilities,1762,1744,1513,1371,1656,728.89,776.33,805.32,1004,1478,1354,1329,3764,1952,4546,3589,1306,600.96,2997,3137,Upgrade
26,Total Current Liabilities,26319,24310,20573,21123,15476,12833,11343,13986,20334,22174,25638,26933,33089,29012,25540,26857,11527,9240,8926,9813,Upgrade
27,Long-Term Debt,33800,34431,35031,34222,36093,35507,38016,34609,29611,27917,21238,18495,16564,16077,17643,15042,14817,14071,10291,9182,Upgrade
28,Long-Term Leases,8.2,8.41,10.78,8.82,6,5.92,5.84,5.76,7.47,6.82,8.12,6.64,9.4,10.34,10.37,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,15.72,15.72,33.73,33.73,35.99,35.99,35.99,82.15,105.47,100.66,100.66,100.66,72.16,72.16,72.16,72.16,-,-,-,-,Upgrade
30,Long-Term Deferred Tax Liabilities,349.67,362.13,447.62,357.87,341.51,336.29,345.12,326.25,321.56,321.53,328.85,322.31,317.59,318.69,320.97,320.92,323.81,322.51,323.81,323.81,Upgrade
31,Other Long-Term Liabilities,552.78,573.3,580.1,609.77,646.58,678.13,703.02,740.21,743.95,750.8,754.43,780.57,541.51,556.97,567.1,567.98,18.32,15.38,14.37,14.59,Upgrade
32,Total Liabilities,61046,59701,56676,56355,52599,49397,50449,49749,51124,51271,48069,46638,50594,46047,44153,42860,26686,23648,19555,19333,Upgrade
33,Common Stock,2530,2530,2530,2530,2530,2530,2530,2530,2530,2530,2530,2530,2530,2530,2530,2530,2530,2530,2530,2530,Upgrade
34,Additional Paid-In Capital,1507,1507,1507,1507,1537,1537,1537,1537,1536,1616,1616,1616,1615,1618,1619,2711,1762,1808,1808,1808,Upgrade
35,Retained Earnings,16489,16604,16851,16856,16735,16725,16774,16716,16239,16351,16687,16212,16053,15880,15700,15533,15053,14903,14988,14944,Upgrade
36,Treasury Stock,-100,-100,-100,-100,-100,-100,-100,-100,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
37,Comprehensive Income & Other,9.55,9.75,10.27,10.41,12.57,12.83,13.58,13.19,13.37,15.36,17.12,16.88,15.24,13.4,14.07,15.35,13.42,11.57,9.9,9.95,Upgrade
38,Total Common Equity,20436,20550,20798,20803,20715,20705,20755,20696,20318,20512,20851,20374,20213,20041,19863,20789,19359,19252,19336,19292,Upgrade
39,Minority Interest,760.88,772,793.86,789.54,934.42,939.71,967.88,885.37,899.78,1956,1957,1889,1299,2145,1639,1609,1381,1201,1202,1202,Upgrade
40,Shareholders' Equity,21196,21322,21591,21592,21649,21644,21723,21581,21218,22468,22808,22264,21513,22186,21502,22398,20740,20453,20537,20494,Upgrade
41,Total Liabilities & Equity,82242,81023,78268,77948,74248,71041,72172,71331,72341,73739,70877,68902,72107,68233,65655,65258,47426,44101,40092,39827,Upgrade
42,Total Debt,38966,40540,41322,41315,42718,42250,42317,39314,39307,37887,34182,30828,32494,29493,29142,29046,18034,17553,13651,12555,Upgrade
43,Net Cash (Debt),-29219,-31193,-34117,-34257,-37650,-39753,-38383,-35538,-35000,-30407,-27472,-26584,-23981,-23531,-15489,-9951,-10270,-12326,-11709,-8266,Upgrade
44,Net Cash Per Share,-13.80,-12.47,-13.19,-13.77,-14.34,-21.85,-13.14,-14.18,-13.07,-12.62,-10.97,-10.25,-9.63,-8.93,-6.42,-3.35,-3.99,-4.91,-5.28,-3.52,Upgrade
45,Filing Date Shares Outstanding,2505,2505,2505,2505,2505,2505,2505,2505,2530,2530,2530,2530,2530,2530,2530,2530,2530,2530,2530,2530,Upgrade
46,Total Common Shares Outstanding,2505,2505,2505,2505,2505,2505,2505,2505,2530,2530,2530,2530,2530,2530,2530,2530,2530,2530,2530,2530,Upgrade
47,Working Capital,38752,39407,41393,40584,42841,42040,44865,42416,40079,39761,33937,30294,27988,28391,29457,27843,25992,25723,21990,20862,Upgrade
48,Book Value Per Share,8.16,8.21,8.30,8.31,8.27,8.27,8.29,8.26,8.03,8.11,8.24,8.05,7.99,7.92,7.85,8.22,7.65,7.61,7.64,7.63,Upgrade
49,Tangible Book Value,19998,20112,20363,20362,20179,20345,20337,20281,19812,20068,20532,20128,20162,19995,19839,20765,19359,19252,19336,19292,Upgrade
50,Tangible Book Value Per Share,7.99,8.03,8.13,8.13,8.06,8.12,8.12,8.10,7.83,7.93,8.12,7.96,7.97,7.90,7.84,8.21,7.65,7.61,7.64,7.63,Upgrade
51,Buildings,-,676.04,-,676.04,-,244.05,-,244.05,-,27.91,-,27.91,-,27.91,-,27.91,-,27.91,-,27.91,Upgrade
52,Machinery,-,26.43,-,24.58,-,23.92,-,20.98,-,19.29,-,18.55,-,17.75,-,16.07,-,14.74,-,14.38,Upgrade
53,Construction In Progress,-,1.56,-,1.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
