,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,303.61,191.22,421.09,696.28,457.96,441.89,484.51,4561,1535,1127,1191,6147,814.1,955.1,1224,6325,49.66,77.84,54.6,1457,Upgrade
1,Other Revenue,-40.63,40.63,-,478.33,-24.36,24.36,-,54.49,-9.7,9.7,-,53.52,-25.11,25.11,-,57.76,-11.45,11.45,-,87.7,Upgrade
2,Revenue,262.98,231.84,421.09,1175,433.6,466.25,484.51,4615,1525,1137,1191,6200,788.99,980.21,1224,6383,38.21,89.29,54.6,1545,Upgrade
3,Revenue Growth (YoY),-39.35%,-50.27%,-13.09%,-74.55%,-71.57%,-58.98%,-59.31%,-25.56%,93.31%,15.97%,-2.69%,-2.86%,1964.93%,997.76%,2140.81%,313.23%,-86.15%,-94.59%,-68.38%,-2.21%,Upgrade
4,Cost of Revenue,211.98,142.17,193.72,855.4,154.69,526.99,198.68,4577,1372,793.77,890.96,5274,487.25,597.3,766.66,5463,44.11,3.51,37.98,1390,Upgrade
5,Gross Profit,51,89.67,227.37,319.21,278.91,-60.74,285.83,38.42,153.58,342.99,299.73,925.95,301.74,382.91,456.91,920.12,-5.9,85.79,16.62,154.69,Upgrade
6,"Selling, General & Admin",95.9,69.42,63.34,174.29,104.3,91.61,46.92,129.92,78.98,49.09,34.55,173.53,48,32.46,28.54,90.82,25.26,26.61,31.37,62.3,Upgrade
7,Research & Development,1.2,0.71,0.77,3.33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,30.56,29.36,14.19,71.78,102.64,-489.95,48.37,51.09,56.01,131.33,128.53,938.42,60.51,175.03,107.82,251.25,-2.52,91.62,-47.76,69.35,Upgrade
