,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Interest Income on Loans,8166,7038,8942,6434,8072,6271,7861,4502,6695,7007,7217,6179,7236,5816,7314,7247,7222,7222,7334,7334,Upgrade
1,Interest Paid on Deposits,4955,5271,5146,5102,5098,4824,4441,4233,4205,4179,4006,4386,3949,4047,4077,4492,4063,4063,4074,4074,Upgrade
2,Net Interest Income,3211,1768,3795,1333,2973,1448,3420,268.71,2490,2828,3212,1793,3287,1769,3237,2754,3159,3159,3260,3260,Upgrade
3,Net Interest Income Growth (YoY),7.99%,22.10%,10.98%,395.92%,19.41%,-48.82%,6.47%,-85.02%,-24.24%,59.91%,-0.78%,-34.89%,4.06%,-44.01%,-0.69%,-15.51%,22.07%,22.07%,26.45%,26.45%,Upgrade
4,Income From Trading Activities,1310,-,2692,-1622,1622,-,2423,-774.79,774.79,-,1129,-492.46,-,-,1200,-629.22,314.61,314.61,485.28,485.28,Upgrade
5,Gain (Loss) on Sale of Assets,-1.22,-6.13,-2.32,-6.39,0.23,0.85,-0.06,0,0.07,0.06,106.56,-107.06,118.64,6.81,-1.77,-0.1,0.03,0.03,6.55,6.55,Upgrade
6,Gain (Loss) on Sale of Investments,665.42,-,264.93,-165.64,165.64,-,416.4,-309.19,309.19,-,247.07,-126.96,126.96,-,216.92,-253.57,126.79,126.79,104.06,104.06,Upgrade
7,Other Non-Interest Income,-849.56,1101,-1896,2195,-62.07,506.89,-1449,1882,115.02,475.49,-985.6,1410,328.11,498.13,-712.71,954.44,320.15,320.15,-5.74,-5.74,Upgrade
8,Total Non-Interest Income,1125,1095,1058,400.74,1726,507.74,1390,798.51,1199,475.54,496.53,683.35,573.71,504.94,702.45,71.55,761.58,761.58,590.15,590.15,Upgrade
9,Non-Interest Income Growth (YoY),-34.83%,115.65%,-23.89%,-49.81%,43.96%,6.77%,179.99%,16.85%,109.00%,-5.82%,-29.31%,855.11%,-24.67%,-33.70%,19.03%,-87.88%,-32.27%,-32.27%,-55.15%,-55.15%,Upgrade
10,Revenues Before Loan Losses,4336,2862,4853,1733,4700,1955,4810,1067,3689,3304,3709,2477,3861,2274,3940,2826,3920,3920,3850,3850,Upgrade
11,Provision for Loan Losses,2864,1500,2699,372.73,3351,534.57,2996,-288.45,2139,1737,3081,711.77,1477,1431,3437,1277,1793,1793,1260,1260,Upgrade
12,Revenue,1472,1363,2154,1361,1348,1421,1814,1356,1550,1567,627.57,1765,2384,842.98,502.33,1548,2127,2127,2590,2590,Upgrade
13,Revenue Growth (YoY),9.20%,-4.08%,18.76%,0.36%,-13.01%,-9.32%,189.02%,-23.18%,-34.97%,85.87%,24.93%,13.98%,12.06%,-60.37%,-80.60%,-40.21%,-10.69%,-10.69%,-20.21%,-20.21%,Upgrade
14,Salaries and Employee Benefits,880.65,-,2645,-916.92,916.92,-,2503,-943.23,943.23,-,2334,-904.92,904.92,-,2427,-894.08,447.04,447.04,892.26,892.26,Upgrade
15,Occupancy Expenses,401.24,-,902.76,-425.51,425.51,-,865.33,-410.52,410.52,-,910.72,-434,434,-,942.87,-425.76,212.88,212.88,269.21,269.21,Upgrade
16,"Selling, General & Administrative",-343.07,957.85,-1615,2677,-178.81,900.65,-1627,2542,-413.86,1043,-1698,2616,-565.69,941.8,-2113,2706,117.66,117.66,248.14,248.14,Upgrade
17,Other Non-Interest Expense,142.46,62.25,300.16,-10.37,154.39,50.61,199.34,-11.62,128.41,56.76,213.27,-51.65,202.65,54.02,526.02,-107.5,139.42,139.42,190.05,190.05,Upgrade
18,Total Non-Interest Expense,1062,1040,2163,1394,1282,986.88,1913,1205,1062,1105,1744,1242,979.65,992.06,1764,1298,917.01,917.01,1600,1600,Upgrade
19,EBT Excluding Unusual Items,410.87,323,-9.39,-33.19,66.02,433.86,-98.74,150.68,487.75,461.5,-1116,523.32,1404,-149.08,-1262,250.4,1210,1210,990.33,990.33,Upgrade
20,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-101.03,-,-,-,-,-,-,-,-,-,Upgrade
21,Pretax Income,410.87,323,-9.39,-33.19,66.02,433.86,-98.74,150.68,487.75,461.5,-1217,523.32,1404,-149.08,-1262,250.4,1210,1210,990.33,990.33,Upgrade
22,Income Tax Expense,-60.36,-51.67,-188.07,-42.25,-312.23,111.76,-181.37,108.85,241.04,120.16,-305.17,153.07,336.71,-22.05,-175.12,221.41,283.38,283.38,277.24,277.24,Upgrade
23,Earnings From Continuing Operations,471.23,374.67,178.69,9.07,378.25,322.11,82.62,41.83,246.71,341.34,-911.84,370.25,1067,-127.02,-1086,28.99,926.67,926.67,713.08,713.08,Upgrade
24,Minority Interest in Earnings,-51.24,-31.56,-65.36,28.95,-88.65,-23.06,-58.08,-6.23,-62.26,-31.17,-44.04,8.6,-64.14,-24.97,-31.82,-22.84,2.25,2.25,-21.69,-21.69,Upgrade
25,Net Income,419.99,343.11,113.33,38.01,289.6,299.05,24.55,35.6,184.45,310.17,-955.88,378.85,1003,-151.99,-1118,6.15,928.92,928.92,691.4,691.4,Upgrade
26,Preferred Dividends & Other Adjustments,384,-,567.6,-384,384,-,534,-384,384,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Net Income to Common,35.99,343.11,-454.28,422.01,-94.4,299.05,-509.45,419.6,-199.55,310.17,-955.88,378.85,1003,-151.99,-1118,6.15,928.92,928.92,691.4,691.4,Upgrade
28,Net Income Growth,45.02%,14.73%,361.63%,6.79%,57.01%,-3.58%,-,-90.60%,-81.61%,-,-,6061.12%,7.99%,-,-,-99.11%,-14.61%,-14.61%,-53.01%,-53.01%,Upgrade
29,Basic Shares Outstanding,10996,10996,10996,10996,10996,10996,10996,-,10996,10996,10996,10996,10996,-,10996,-,10996,10996,10996,10996,Upgrade
30,Diluted Shares Outstanding,10996,10996,10996,10996,10996,10996,10996,-,10996,10996,10996,10996,10996,-,10996,-,10996,10996,10996,10996,Upgrade
31,Shares Change (YoY),-,-,-,-,-,-,-,-,-,-,-,-,-0.00%,-,-0.00%,-,-,-,-,-,Upgrade
32,EPS (Basic),0.00,0.03,-0.04,0.04,-0.01,0.03,-0.05,-,-0.02,0.03,-0.09,0.03,0.09,-,-0.10,-,0.08,0.08,0.06,0.06,Upgrade
33,EPS (Diluted),0.00,0.03,-0.04,0.04,-0.01,0.03,-0.05,-,-0.02,0.03,-0.09,0.03,0.09,-,-0.10,-,0.08,0.08,0.06,0.06,Upgrade
34,EPS Growth,-,14.73%,-,-,-,-3.58%,-,-,-,-,-,-,7.99%,-,-,-,-14.61%,-14.61%,-53.01%,-53.01%,Upgrade
35,Effective Tax Rate,-,-,-,-,-,25.76%,-,72.24%,49.42%,26.04%,-,29.25%,23.98%,-,-,88.42%,23.42%,23.42%,28.00%,28.00%,Upgrade
