,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+18 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Market Capitalization,2804,3118,2135,2728,3553,2942,2705,2732,2324,2611,-,-,-,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,6.00%,6.00%,-21.08%,-0.16%,52.89%,12.66%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3836,4395,3382,3595,4421,3690,3371,3139,2731,2946,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,15.70,17.62,11.51,14.63,19.06,15.78,14.51,14.65,12.47,14.01,-,-,-,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,-,-,-,-,-,-,-196.15,-35.32,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,1.29,1.39,0.99,1.26,1.64,1.49,1.46,1.40,1.05,0.96,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PB Ratio,2.48,2.57,1.70,2.10,2.50,1.95,1.76,1.85,1.61,1.63,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,3.29,3.29,2.18,2.66,3.07,2.46,2.26,2.48,2.12,2.25,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-8.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,41.91,41.91,-,-,21.66,38.01,17.21,-,-,9.08,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,1.71,1.96,1.56,1.66,2.04,1.87,1.82,1.61,1.24,1.09,-,-,-,-,-,-,-,-,-,-,-,Upgrade
