,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,161.39,148.58,154.95,138.7,185.83,194.41,179.06,157.94,124.4,135.73,Upgrade
1,Revenue Growth (YoY),4.16%,7.12%,-16.61%,-28.66%,3.78%,23.09%,43.94%,16.36%,-24.89%,-22.86%,Upgrade
2,Cost of Revenue,117.99,102,112.57,99.58,145.56,150.85,142.7,125.89,103.69,113.7,Upgrade
3,Gross Profit,43.4,46.57,42.38,39.12,40.27,43.56,36.36,32.05,20.72,22.03,Upgrade
4,"Selling, General & Admin",33.46,28.76,32.88,27.48,34.13,33.18,33.93,31.15,29,31.48,Upgrade
5,Other Operating Expenses,1.9,-4.97,1.54,-1.49,-4.92,-0.14,-6.07,-6.86,-1.57,-1.1,Upgrade
6,Operating Expenses,35.29,23.83,34.34,25.98,29.21,33.14,27.04,40.01,27.43,30.38,Upgrade
7,Operating Income,8.11,22.75,8.05,13.14,11.06,10.41,9.33,-7.96,-6.72,-8.35,Upgrade
8,Interest Expense,-0.01,-0.17,-0.52,-1.09,-0.87,-0.78,-0.49,-0.57,-1.1,-1.44,Upgrade
9,Interest & Investment Income,0.46,0.4,0.04,0.03,0.01,0.01,0.01,0.01,0.02,0,Upgrade
10,Currency Exchange Gain (Loss),-,2.36,-,4.36,-,-0.38,-,-0.61,-,-1,Upgrade
11,EBT Excluding Unusual Items,8.56,25.34,7.58,16.43,10.19,9.27,8.85,-9.13,-7.8,-10.78,Upgrade
12,Gain (Loss) on Sale of Investments,-,-0.08,-,-,-,-,-,4.47,-4.47,-0.75,Upgrade
13,Gain (Loss) on Sale of Assets,-,-0.15,-,0.01,-,0.28,-,0,-,-0.06,Upgrade
14,Asset Writedown,-,-10.83,-,-6.12,-,-3.3,-,-4.44,-,-7.95,Upgrade
15,Pretax Income,8.56,14.28,7.58,10.32,10.19,6.25,8.85,-9.11,-12.27,-19.54,Upgrade
16,Income Tax Expense,0.76,0.87,1.16,-0.54,2.54,-0.62,2.02,-0.02,-2.12,-2.12,Upgrade
17,Net Income,7.8,13.41,6.42,10.85,7.66,6.87,6.82,-9.09,-10.15,-17.42,Upgrade
18,Net Income to Common,7.8,13.41,6.42,10.85,7.66,6.87,6.82,-9.09,-10.15,-17.42,Upgrade
19,Net Income Growth,21.50%,23.53%,-16.14%,58.11%,12.19%,-,-,-,-,-,Upgrade
20,Shares Outstanding (Basic),199,199,199,199,199,199,199,199,199,199,Upgrade
21,Shares Outstanding (Diluted),199,199,199,199,199,199,199,199,199,199,Upgrade
22,EPS (Basic),0.04,0.07,0.03,0.05,0.04,0.03,0.03,-0.05,-0.05,-0.09,Upgrade
23,EPS (Diluted),0.04,0.07,0.03,0.05,0.04,0.03,0.03,-0.05,-0.05,-0.09,Upgrade
24,EPS Growth,21.49%,23.53%,-16.14%,58.11%,12.19%,-,-,-,-,-,Upgrade
25,Free Cash Flow,18.86,29.42,24.85,54.23,4.01,15.94,-48.24,-0.83,8.88,-9.89,Upgrade
26,Free Cash Flow Per Share,0.09,0.15,0.12,0.27,0.02,0.08,-0.24,-0.00,0.04,-0.05,Upgrade
27,Dividend Per Share,0.020,-,-,-,-,-,-,-,-,-,Upgrade
28,Operating Margin,5.03%,15.31%,5.19%,9.47%,5.95%,5.36%,5.21%,-5.04%,-5.40%,-6.15%,Upgrade
29,Profit Margin,4.83%,9.02%,4.14%,7.83%,4.12%,3.53%,3.81%,-5.75%,-8.16%,-12.83%,Upgrade
30,Free Cash Flow Margin,11.68%,19.80%,16.04%,39.10%,2.16%,8.20%,-26.94%,-0.53%,7.14%,-7.28%,Upgrade
31,EBITDA,11.93,24.17,12.48,15.52,19.18,18.87,17.28,-1.13,1.54,-1.88,Upgrade
32,D&A For EBITDA,3.82,1.43,4.43,2.38,8.12,8.46,7.95,6.83,8.25,6.47,Upgrade
33,EBIT,8.11,22.75,8.05,13.14,11.06,10.41,9.33,-7.96,-6.72,-8.35,Upgrade
