,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,51.44,39.01,27.77,21.05,23.24,19.31,17.4,22.37,38.71,36.55,Upgrade
1,Trading Asset Securities,9.23,7.71,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,60.67,46.72,27.77,21.05,23.24,19.31,17.4,22.37,38.71,36.55,Upgrade
3,Cash Growth,118.50%,121.97%,19.50%,9.01%,33.54%,-13.69%,-55.05%,-38.79%,-34.93%,-26.90%,Upgrade
4,Accounts Receivable,76.49,69.05,64.84,52.16,80.98,78.01,77.04,58.64,64.74,81.16,Upgrade
5,Other Receivables,5.22,5.61,10.46,5.87,11.37,11.96,22.92,11.72,11.16,11.12,Upgrade
6,Receivables,81.71,74.67,75.3,58.03,92.35,89.97,99.96,70.36,75.9,92.28,Upgrade
7,Inventory,107.4,110.27,118.08,146.11,167.72,161.54,156.18,117.35,103.92,110.06,Upgrade
8,Other Current Assets,-,-,-,1.1,-,0.03,0.2,2.59,-,0.5,Upgrade
9,Total Current Assets,249.78,231.66,221.15,226.29,283.31,270.84,273.75,212.67,218.53,239.38,Upgrade
10,"Property, Plant & Equipment",127.67,134.42,324.15,186.57,386.2,406.11,418.35,419.95,410.11,421.57,Upgrade
11,Long-Term Deferred Tax Assets,9.9,7.74,8.03,7.08,5.64,7.44,9.05,9.73,7.78,6.3,Upgrade
12,Other Long-Term Assets,75.8,81.03,86.19,47.39,40.41,43.33,43.75,43.63,47.4,47.63,Upgrade
13,Total Assets,463.16,454.85,639.51,467.33,715.56,727.73,744.89,685.98,683.81,714.88,Upgrade
14,Accounts Payable,17.43,17.01,12.15,11.68,15.65,22.71,29.52,23.74,14.07,17.75,Upgrade
15,Short-Term Debt,-,-,10.49,22.78,78.53,74.37,87.51,45.73,62.39,68.44,Upgrade
16,Current Portion of Leases,0.28,0.45,0.45,0.08,0.31,0.45,0.45,0.08,0.31,0.45,Upgrade
17,Current Income Taxes Payable,4.33,3.25,4.74,4.34,5.53,4.07,5.88,4.24,2.44,2.84,Upgrade
18,Current Unearned Revenue,-,-,0.04,0.17,0.06,-,1.31,0.92,-,-,Upgrade
19,Other Current Liabilities,21.85,18.39,18.41,17.62,21.76,19.34,19.17,21.71,16.81,18.97,Upgrade
20,Total Current Liabilities,43.89,39.1,46.27,56.67,121.83,120.95,143.84,96.41,96.01,108.44,Upgrade
21,Long-Term Leases,-,0.05,0.28,-,-,0.08,0.31,-,-,0.08,Upgrade
22,Long-Term Deferred Tax Liabilities,6.47,6.18,38.97,6.49,36.25,37.65,39.57,40.29,42.65,43.84,Upgrade
23,Total Liabilities,50.36,45.33,85.51,63.16,158.08,158.68,183.72,136.7,138.67,152.36,Upgrade
24,Common Stock,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,Upgrade
25,Additional Paid-In Capital,15.89,15.89,15.89,15.89,15.89,15.89,15.89,15.89,15.89,15.89,Upgrade
26,Retained Earnings,397.2,389.35,285.71,379.57,281.15,277.47,270.6,263.78,272.86,283.01,Upgrade
27,Comprehensive Income & Other,-20.18,-15.6,232.52,-11.18,240.56,255.81,254.79,249.72,236.5,243.73,Upgrade
28,Shareholders' Equity,412.8,409.52,554,404.17,557.49,569.06,561.18,549.28,545.15,562.52,Upgrade
29,Total Liabilities & Equity,463.16,454.85,639.51,467.33,715.56,727.73,744.89,685.98,683.81,714.88,Upgrade
30,Total Debt,0.28,0.5,11.21,22.85,78.83,74.9,88.26,45.8,62.7,68.96,Upgrade
31,Net Cash (Debt),60.4,46.22,16.56,-1.8,-55.59,-55.6,-70.86,-23.43,-23.99,-32.42,Upgrade
32,Net Cash Growth,264.72%,-,-,-,-,-,-,-,-,-,Upgrade
33,Net Cash Per Share,0.30,0.23,0.08,-0.01,-0.28,-0.28,-0.36,-0.12,-0.12,-0.16,Upgrade
34,Filing Date Shares Outstanding,198.96,198.96,198.96,198.96,198.96,198.96,198.96,198.96,198.96,198.96,Upgrade
35,Total Common Shares Outstanding,198.96,198.96,198.96,198.96,198.96,198.96,198.96,198.96,198.96,198.96,Upgrade
36,Working Capital,205.9,192.56,174.88,169.62,161.48,149.9,129.91,116.26,122.51,130.94,Upgrade
37,Book Value Per Share,2.07,2.06,2.78,2.03,2.80,2.86,2.82,2.76,2.74,2.83,Upgrade
38,Tangible Book Value,412.8,409.52,554,404.17,557.49,569.06,561.18,549.28,545.15,562.52,Upgrade
39,Tangible Book Value Per Share,2.07,2.06,2.78,2.03,2.80,2.86,2.82,2.76,2.74,2.83,Upgrade
40,Land,-,-,-,-,-,-,-,-,117.43,-,Upgrade
41,Buildings,127.26,129.99,204.29,177.01,259.14,261.87,268.89,266.12,245.26,262.29,Upgrade
42,Machinery,128.19,130.7,133.68,137.82,139.75,139.79,135.23,138.16,132.01,132.68,Upgrade
43,Construction In Progress,-,-,-,-,-,8.88,18.86,14.94,3.48,-,Upgrade
44,Leasehold Improvements,17.58,17.89,17.97,18.1,18.53,18.94,15.72,15.62,15.04,15.19,Upgrade
