,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,303.59,308.72,239.56,382.89,393.06,443.04,302.32,398.6,615.12,427.1,265.61,568.7,633.8,644.62,351.04,503.8,647.61,537.46,204.46,415.13,Upgrade
1,Other Revenue,-10.84,10.84,-,31.51,-10.98,10.98,-,46.43,-,-,-,35.76,-,-,-,18.61,-,-,-,10.61,Upgrade
2,Revenue,292.75,319.56,239.56,414.4,382.07,454.02,302.32,445.03,615.12,427.1,265.61,604.47,633.8,644.62,351.04,522.41,647.61,537.46,204.46,425.74,Upgrade
3,Revenue Growth (YoY),-23.38%,-29.61%,-20.76%,-6.88%,-37.89%,6.30%,13.82%,-26.38%,-2.95%,-33.74%,-24.34%,15.71%,-2.13%,19.94%,71.69%,22.70%,59.29%,42.60%,-12.39%,43.29%,Upgrade
4,Cost of Revenue,274.8,307.86,223.38,429.5,348.86,441.34,282.05,421.43,540.64,401.33,247.18,571.28,583.66,597.34,327.65,516.3,530.22,433.4,174.36,367.22,Upgrade
5,Gross Profit,17.95,11.7,16.18,-15.1,33.22,12.68,20.27,23.59,74.48,25.77,18.42,33.19,50.15,47.27,23.39,6.1,117.4,104.06,30.1,58.52,Upgrade
6,"Selling, General & Admin",26.53,27.74,20.66,29.55,30.76,24.68,23.06,26.59,32.66,16.14,18.8,11.07,26.62,16.23,28.41,-15.54,47.38,37.49,23.76,32.02,Upgrade
7,Research & Development,7.93,4.97,6.88,1.56,8.78,10.13,6.26,2.67,9.61,6.25,7.04,5.28,11.77,12.48,6.98,9.98,9.99,7.73,6.51,7,Upgrade
8,Other Operating Expenses,-3.5,2.7,1.98,1.39,1.78,2.67,1.79,6.86,3.13,1.23,-0.3,12.77,1.82,-1.47,-3.97,11.69,1.23,2.2,-8.47,7.04,Upgrade
