,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,4134,4059,3799,3609,3422,3503,3752,3485,2709,2991,Upgrade
1,Other Revenue,91.76,110.17,90.31,90.46,83.98,128.09,27.7,123.73,49.66,88.69,Upgrade
2,Revenue,4226,4170,3889,3699,3506,3631,3780,3609,2758,3079,Upgrade
3,Revenue Growth (YoY),8.66%,12.72%,10.91%,1.88%,-7.24%,0.61%,37.04%,17.19%,13.17%,22.38%,Upgrade
4,Cost of Revenue,3501,3398,3147,2912,2909,2965,2992,2870,2217,2541,Upgrade
5,Gross Profit,721.97,767.82,737.42,781.67,592.89,660.41,783.87,732.97,537.33,533.91,Upgrade
6,"Selling, General & Admin",432.6,503.14,410.76,432.46,404.67,375.21,473.21,425.23,394.15,445.27,Upgrade
7,Research & Development,197,227,180.47,196.97,146.04,189.51,195.57,216.5,138.16,161.85,Upgrade
8,Other Operating Expenses,19.27,-1.18,2.19,-83.88,-6.29,-32.74,-6.57,-60.05,-16.41,-140.45,Upgrade
9,Operating Expenses,675.01,849.19,637.64,627.72,562.86,627.25,747.22,608.12,525.12,473.33,Upgrade
10,Operating Income,46.96,-81.37,99.78,153.95,30.03,33.17,36.65,124.86,12.21,60.58,Upgrade
11,Interest Expense,-40.86,-36.69,-42.05,-70.96,-38.25,-72.68,-43.12,-52.04,-68.53,-66.24,Upgrade
12,Interest & Investment Income,290.37,126.47,194.99,103.47,167.25,249.01,179.54,197.05,186.93,163.18,Upgrade
13,Currency Exchange Gain (Loss),-0.52,1.6,12.98,13.45,16.53,-2.31,-1.67,-30.93,2.71,-3.67,Upgrade
14,Other Non Operating Income (Expenses),13.8,-2.17,-35.56,-14.1,-10.28,-123.8,-4.6,-102.96,0.23,-128.72,Upgrade
15,EBT Excluding Unusual Items,309.74,7.83,230.15,185.81,165.29,83.39,166.81,135.99,133.54,25.14,Upgrade
16,Impairment of Goodwill,-,-1.34,-15.95,-9.49,-15.44,-12.29,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,6,1.36,0.16,-0.09,1.72,-3.05,0.47,-0.02,-0.02,-4.94,Upgrade
18,Gain (Loss) on Sale of Assets,-59.4,66.91,23.95,-14.15,117.49,135.69,0.93,1.79,10.5,-2.7,Upgrade
19,Asset Writedown,-0.11,-13.64,-1.22,-41.13,-31.56,-51.59,1.82,-17.31,-0.94,-1.94,Upgrade
20,Other Unusual Items,81.88,87.86,1.66,23.09,0.04,7.87,0.09,4.33,-0.38,3.69,Upgrade
21,Pretax Income,338.11,148.98,238.74,144.04,237.55,160.02,170.12,124.77,142.7,19.24,Upgrade
22,Income Tax Expense,48.01,11.98,35.93,11.5,49.96,-4.15,16.29,31.04,19.61,-8.42,Upgrade
23,Earnings From Continuing Operations,290.1,137,202.81,132.53,187.59,164.17,153.82,93.73,123.09,27.67,Upgrade
24,Minority Interest in Earnings,-20,-15.28,-20.91,1.4,-11.22,-6.05,-15.43,-19.16,-14.7,-6.45,Upgrade
25,Net Income,270.11,121.72,181.91,133.93,176.37,158.12,138.39,74.57,108.4,21.22,Upgrade
26,Net Income to Common,270.11,121.72,181.91,133.93,176.37,158.12,138.39,74.57,108.4,21.22,Upgrade
27,Net Income Growth,48.49%,-9.12%,3.14%,-15.30%,27.44%,112.04%,27.67%,251.48%,-33.75%,-90.19%,Upgrade
28,Shares Outstanding (Basic),3859,3953,3638,4230,3527,3953,3460,3705,3613,3303,Upgrade
29,Shares Outstanding (Diluted),3859,3953,3638,4230,3527,3953,3460,3705,3613,3303,Upgrade
30,Shares Change (YoY),6.06%,-6.56%,3.14%,7.01%,1.95%,6.68%,-4.25%,12.19%,-11.67%,-11.10%,Upgrade
31,EPS (Basic),0.07,0.03,0.05,0.03,0.05,0.04,0.04,0.02,0.03,0.01,Upgrade
32,EPS (Diluted),0.07,0.03,0.05,0.03,0.05,0.04,0.04,0.02,0.03,0.01,Upgrade
33,EPS Growth,40.00%,-2.74%,0%,-20.85%,25.00%,98.77%,33.33%,213.31%,-25.00%,-88.97%,Upgrade
34,Free Cash Flow,-346.86,18.54,-69.35,-48.79,216.1,415.27,-153.69,274.46,-204.26,209,Upgrade
35,Free Cash Flow Per Share,-0.09,0.00,-0.02,-0.01,0.06,0.11,-0.04,0.07,-0.06,0.06,Upgrade
36,Operating Margin,1.11%,-1.95%,2.57%,4.16%,0.86%,0.91%,0.97%,3.46%,0.44%,1.97%,Upgrade
37,Profit Margin,6.39%,2.92%,4.68%,3.62%,5.03%,4.36%,3.66%,2.07%,3.93%,0.69%,Upgrade
38,Free Cash Flow Margin,-8.21%,0.44%,-1.78%,-1.32%,6.16%,11.44%,-4.07%,7.61%,-7.41%,6.79%,Upgrade
39,EBITDA,167.34,37.66,246.51,251.69,169.35,111.61,170.89,201.46,158.28,179.1,Upgrade
40,D&A For EBITDA,120.38,119.04,146.73,97.74,139.32,78.44,134.24,76.61,146.07,118.52,Upgrade
41,EBIT,46.96,-81.37,99.78,153.95,30.03,33.17,36.65,124.86,12.21,60.58,Upgrade
42,Revenue as Reported,4226,4170,3889,3699,3506,3631,3780,3609,2758,3079,Upgrade
43,Advertising Expenses,4.13,-,5.91,-,2.17,-,3.87,-,4.04,-,Upgrade
