,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2381,2490,2735,2881,2631,4800,4114,3465,2311,3044,1712,2435,2754,2215,2292,2255,1517,1447,1505,1624,Upgrade
1,Short-Term Investments,-,947.03,-,947.03,-,826.3,-,182.19,-,150,-,202.9,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,580,80,111.03,710,400,910,-,1080,-,501.93,651.32,50.43,481.26,1112,1312,1280,690,485.34,24.14,Upgrade
3,Cash & Short-Term Investments,2381,4017,2815,3939,3341,6027,5024,3647,3391,3194,2214,3289,2804,2696,3404,3566,2797,2137,1990,1648,Upgrade
4,Cash Growth,-28.73%,-33.35%,-43.97%,8.00%,-1.47%,88.69%,126.91%,10.88%,20.94%,18.46%,-34.95%,-7.77%,0.25%,26.16%,71.04%,116.36%,31.09%,-44.02%,29.46%,-40.09%,Upgrade
5,Accounts Receivable,258.44,217.71,227.01,187.67,242.24,212.19,171.67,155.61,178.11,180.36,159.89,147.02,160.01,156.62,172.44,146.06,165.99,182.47,212.65,189.01,Upgrade
6,Other Receivables,68.19,57.73,60.08,88.21,138.9,110.57,43.32,63.84,70.86,56,214.82,181.86,194.59,193.68,172.82,170.21,168.2,164.32,180.26,186,Upgrade
7,Receivables,326.63,275.44,287.1,275.88,381.14,322.75,215,219.45,248.96,236.36,374.71,328.89,354.6,390.29,345.26,372.27,334.18,550.8,392.91,579.02,Upgrade
8,Inventory,18663,19058,18235,17166,14521,13450,12099,11852,10560,9684,9446,9076,9632,8931,7836,7829,12398,12068,11854,11386,Upgrade
9,Prepaid Expenses,-,440.68,-,284.77,-,212,-,129.38,-,65.12,-,154.77,-,73.48,-,62.58,-,64.63,-,34.01,Upgrade
10,Other Current Assets,1356,6.52,1364,73.62,1302,13.31,440.64,10.81,334.74,7.67,168.54,6.4,155.44,10.54,111.66,10.59,327.83,6,272.55,6.36,Upgrade
11,Total Current Assets,22726,23797,22701,21739,19546,20025,17778,15859,14535,13187,12204,12855,12946,12102,11696,11841,15857,14826,14510,13654,Upgrade
