,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020"
0,Cash & Equivalents,43.98,42.82,48.39,50.82,54.6,64.31,84.72,84.36,97.24,80.81
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,0.05
2,Cash & Short-Term Investments,43.98,42.82,48.39,50.82,54.6,64.31,84.72,84.36,97.24,80.86
3,Cash Growth,-9.11%,-15.73%,-11.37%,-20.98%,-35.55%,-23.77%,-12.88%,4.33%,-0.71%,-8.53%
4,Accounts Receivable,10.66,8.98,9.68,5.25,8.94,6.67,7.05,6.57,5.86,8.25
5,Other Receivables,0.01,0.01,2,2,2.58,2.58,0.31,0.43,1.22,4.23
6,Receivables,10.68,9,11.68,7.26,11.52,9.25,7.37,7,7.08,12.48
7,Inventory,0.48,0.47,0.47,0.48,0.55,1.29,0.79,0.75,0.78,0.63
8,Prepaid Expenses,5.43,4.48,3.51,1.92,2.85,1.76,1.83,1.93,2.55,1.46
9,Total Current Assets,60.56,56.77,64.06,60.47,69.52,76.61,94.7,94.03,107.65,95.43
10,"Property, Plant & Equipment",3.33,2.91,2,2.69,3.36,2.82,3.51,2.68,2.59,3.65
11,Long-Term Investments,0.2,0.82,0.77,2.58,10.19,8.62,11.11,9.84,8.7,6.98
12,Goodwill,4.19,-,-,-,-,-,-,-,-,-
13,Other Long-Term Assets,0.42,0.46,0.26,0.19,0.15,0.15,0.34,0.28,0.49,0.49
14,Total Assets,68.69,60.96,67.09,65.93,83.21,88.2,109.66,106.83,119.42,106.55
15,Accounts Payable,0.58,1.42,1.91,0.75,1.41,0.72,1.02,0.62,0.68,0.2
16,Accrued Expenses,-,-,-,-,-,-,-,-,1.6,1.8
17,Current Portion of Leases,1.48,1.14,0.64,0.87,1,0.73,1.09,1.07,0.94,1.19
18,Current Income Taxes Payable,0.29,0.04,0.11,0.04,0.3,0.25,0.91,1.96,1.77,1.34
19,Current Unearned Revenue,7.34,5.64,4.39,2.2,2.83,2.95,3.9,3.91,3.61,1.6
20,Other Current Liabilities,6.22,5.43,5.3,5.09,4.38,6,5.42,3.95,1.09,1.12
21,Total Current Liabilities,15.9,13.67,12.35,8.95,9.92,10.67,12.35,11.5,9.69,7.24
22,Long-Term Leases,0.4,0.41,0.37,0.65,1.01,0.46,0.73,0.65,0.56,0.97
23,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,0.03,0.05,0.07,0.09
24,Total Liabilities,16.47,14.26,12.72,9.6,10.92,11.12,13.11,12.2,10.32,8.31
25,Common Stock,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
26,Additional Paid-In Capital,67.03,67.03,67.03,67.03,67.03,67.03,67.03,67.03,67.03,67.03
27,Retained Earnings,-27.94,-32.16,-23.94,-21.99,-6.03,-1.6,25.83,23.9,38.38,27.52
28,Comprehensive Income & Other,7.95,7.95,7.95,7.95,7.95,7.95,1,1,1,1
29,Total Common Equity,49.74,45.51,53.74,55.69,71.65,76.08,96.55,94.63,109.1,98.25
30,Minority Interest,2.48,1.19,0.64,0.64,0.64,1,-,-,-,-
31,Shareholders' Equity,52.22,46.7,54.38,56.33,72.29,77.08,96.55,94.63,109.1,98.25
32,Total Liabilities & Equity,68.69,60.96,67.09,65.93,83.21,88.2,109.66,106.83,119.42,106.55
33,Total Debt,1.87,1.55,1.01,1.52,2.01,1.19,1.82,1.72,1.5,2.16
34,Net Cash (Debt),42.11,41.27,47.39,49.3,52.59,63.12,82.89,82.64,95.75,78.7
35,Net Cash Growth,-11.13%,-16.29%,-9.90%,-21.90%,-36.56%,-23.62%,-13.42%,5.01%,0.07%,-10.97%
36,Net Cash Per Share,0.16,0.15,0.18,0.18,0.19,0.23,0.31,0.31,0.35,0.29
37,Filing Date Shares Outstanding,270,270,270,270,270,270,270,270,270,270
38,Total Common Shares Outstanding,270,270,270,270,270,270,270,270,270,270
39,Working Capital,44.66,43.1,51.71,51.52,59.6,65.94,82.35,82.53,97.96,88.19
40,Book Value Per Share,0.18,0.17,0.20,0.21,0.27,0.28,0.36,0.35,0.40,0.36
41,Tangible Book Value,45.55,45.51,53.74,55.69,71.65,76.08,96.55,94.63,109.1,98.25
42,Tangible Book Value Per Share,0.17,0.17,0.20,0.21,0.27,0.28,0.36,0.35,0.40,0.36
43,Machinery,-,5.07,-,4.65,-,4.16,-,3.62,-,3.31
44,Leasehold Improvements,-,2.46,-,2.06,-,2.57,-,1.72,-,1.72
