,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1778,1512,953,1320,1884,1798,1788,1818,1742,1515,1798,1988,2456,3052,1744,1557,1808,1879,1800,1742,2417,Upgrade
1,Market Cap Growth,-15.89%,-15.89%,-46.68%,-27.40%,8.13%,18.70%,-0.56%,-8.52%,-29.04%,-50.37%,3.07%,27.67%,35.82%,62.46%,-3.11%,-10.63%,-25.19%,0.39%,-7.21%,-29.77%,34.77%,Upgrade
2,Enterprise Value,2063,1797,1195,1537,2100,2019,1993,2016,1940,1720,1997,2162,2630,3171,1763,1561,1812,1859,1755,1620,2295,Upgrade
3,Last Close Price,7.03,5.95,3.75,5.19,7.41,7.07,7.03,7.15,6.85,5.96,7.07,7.82,9.65,12.00,6.84,6.09,7.07,7.35,7.04,6.79,9.42,Upgrade
4,PE Ratio,-,-15.19,-,-,-,284.09,-,332.37,209.31,-14.00,-,-22.97,-,62.96,36.23,36.27,56.78,56.32,55.01,42.37,46.45,Upgrade
5,Forward PE,-,28.14,28.14,28.14,28.14,28.14,28.14,28.14,28.14,28.14,28.14,28.14,28.14,28.14,28.14,28.14,28.14,28.14,28.14,28.14,34.04,Upgrade
6,PS Ratio,9.47,8.00,4.19,4.92,6.33,5.71,5.18,5.08,4.59,3.53,3.92,4.06,4.71,5.65,3.18,2.91,3.80,3.95,3.79,3.50,4.37,Upgrade
7,PB Ratio,2.16,1.84,1.16,1.59,2.25,1.94,1.94,1.97,1.89,1.65,1.96,2.15,2.68,2.96,1.71,1.54,1.81,1.90,1.85,1.79,2.48,Upgrade
8,P/TBV Ratio,1.99,1.99,1.26,1.72,2.44,2.14,2.14,2.17,2.10,1.75,2.09,2.30,2.87,3.14,1.82,1.64,1.93,2.03,1.97,1.91,2.66,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-42.10,-,-,-,-30.07,-,-,-15.46,-,-,-,-25.49,-,-,-,-22.75,Upgrade
10,P/OCF Ratio,-,-,-,-,-,729.22,-134.09,-125.61,-,-61.04,-48.18,-,-103.40,-,-,-,359.41,-79.39,-40.37,-,-56.97,Upgrade
11,EV/Sales Ratio,10.92,9.51,5.26,5.73,7.06,6.41,5.78,5.64,5.12,4.01,4.35,4.42,5.04,5.87,3.22,2.91,3.81,3.91,3.69,3.26,4.15,Upgrade
12,EV/EBITDA Ratio,-,-,-,-158.91,-,102.28,78.84,74.36,66.51,64.03,56.56,50.06,54.95,58.58,33.27,30.24,45.57,42.82,41.48,33.02,40.09,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-,1320.98,-,374.80,-,102.23,-,97.83,56.73,52.81,103.53,88.69,86.98,-,63.57,Upgrade
14,EV/FCF Ratio,-18.23,-,-,-,-,-47.27,-,-,-,-34.14,-,-,-16.55,-,-,-,-25.55,-,-,-,-21.61,Upgrade
15,Debt / Equity Ratio,0.41,0.41,0.38,0.34,0.31,0.29,0.28,0.27,0.33,0.30,0.31,0.33,0.28,0.25,0.20,0.10,0.06,0.09,0.11,0.08,0.04,Upgrade
16,Debt / EBITDA Ratio,-,-,-,34.28,-,1772.38,20.47,5.93,12.93,12.21,13.98,5.92,18.40,4.61,3.92,1.42,1.63,1.77,2.35,3.31,0.67,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-6.40,-,-,-,-5.41,-,-,-1.63,-,-,-,-0.90,-,-,-,-0.34,Upgrade
18,Asset Turnover,0.12,0.12,0.15,0.21,0.22,0.23,0.22,0.24,0.30,0.26,0.28,0.38,0.37,0.36,0.40,0.48,0.44,0.34,0.22,0.51,Upgrade,
19,Inventory Turnover,0.39,0.31,0.32,0.36,0.58,0.57,0.60,0.56,0.66,0.84,0.75,0.80,1.25,1.31,1.22,1.37,1.65,1.43,1.09,0.72,1.62,Upgrade
