,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,282.69,376.24,364.85,233.76,256.09,319.88,335.6,238.52,289.92,305.64,306.46,251.61,253.96,254.1,327.61,222.7,306.67,276.08,332.68,403.31,Upgrade
1,Other Revenue,-3.55,3.55,-,7.7,-2.01,2.01,-,6.05,-2.64,2.64,-,4.67,-5.63,5.63,-,2.71,-5.1,5.1,-,2.71,Upgrade
2,Revenue,279.13,379.79,364.85,241.46,254.08,321.89,335.6,244.57,287.28,308.28,306.46,256.28,248.33,259.72,327.61,225.4,301.57,281.18,332.68,406.03,Upgrade
3,Revenue Growth (YoY),9.86%,17.99%,8.71%,-1.27%,-11.56%,4.42%,9.51%,-4.57%,15.69%,18.70%,-6.45%,13.70%,-17.66%,-7.63%,-1.52%,-44.49%,-14.86%,-33.14%,-23.43%,0.61%,Upgrade
4,Cost of Revenue,128.81,157.55,172.14,135.21,100.77,120.45,131.53,144.32,121.31,121.61,123.28,124.35,102.17,110.17,137.26,117.93,114.83,107.76,115.98,128.65,Upgrade
5,Gross Profit,150.33,222.24,192.7,106.25,153.31,201.44,204.07,100.25,165.97,186.67,183.18,131.94,146.16,149.56,190.34,107.48,186.74,173.42,216.7,277.38,Upgrade
6,"Selling, General & Admin",101.49,148.15,123.97,79.26,97.17,124.8,128.37,90.73,121.83,126.08,109.81,123.27,109.49,107.67,125.86,104.92,143.28,136.01,163.22,200.38,Upgrade
7,Research & Development,41.15,28.13,24.58,24.87,13.15,40.52,23.93,13.29,25.24,37.99,25.73,21.84,21.24,32.49,25.25,14.64,20.31,18.1,20.25,23.07,Upgrade
8,Other Operating Expenses,2.08,7.39,5.43,4.32,3.92,6.18,5.26,7.97,4.55,5.38,6.2,9.45,4.78,3.07,5.03,9.56,5.99,1.33,6.38,8.23,Upgrade
9,Operating Expenses,144.72,183.73,153.96,108.51,114.04,171.47,157.48,112.2,151.62,169.47,141.73,154.49,135.53,143.18,156.13,129.17,169.58,155.45,189.85,231.56,Upgrade
10,Operating Income,5.6,38.51,38.74,-2.26,39.27,29.97,46.59,-11.95,14.35,17.2,41.45,-22.56,10.63,6.37,34.22,-21.69,17.16,17.97,26.85,45.82,Upgrade
11,Interest Expense,-,-0.8,-0.92,-0.26,-0.12,-0.25,-0.13,-0.29,-0.14,-0.37,-0.07,-0.05,-0.13,-0.05,-0.08,-,-0.03,-0.29,-0.32,-,Upgrade
12,Interest & Investment Income,78.18,15.4,26.62,26.17,21.09,20.08,8.7,22.99,38.43,21.11,9.4,38.77,33.96,31.72,2.4,10.09,11.7,16.74,6.23,30.23,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-7.32,7.32,-,-,-3.39,3.39,-,Upgrade
14,Currency Exchange Gain (Loss),-0.01,0.01,-,0.01,-0,0,-,0.11,0.02,-0.02,-,-0.06,0.04,-0.04,-,-0.07,-0,0,-,-0.07,Upgrade
15,Other Non Operating Income (Expenses),-0.22,-0.26,0.1,1.08,1.07,-0.97,1.06,-2.55,0,0.38,0.01,-0.07,-0.24,0.19,-0.06,-1.07,-0.48,-3.6,4.52,-2.43,Upgrade
16,EBT Excluding Unusual Items,83.56,52.85,64.54,24.73,61.3,48.83,56.22,8.3,52.66,38.3,50.79,16.03,44.25,30.87,43.79,-12.73,28.35,27.44,40.67,73.55,Upgrade
17,Gain (Loss) on Sale of Investments,0.19,1.12,-,0.62,-,-,-,0.28,-,-,-,-0.7,-,0.7,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,-,-,-,0.09,237.54,1.06,0.01,-34.82,-,-,-,-,-,-,-,-,-,-,-,0.05,Upgrade
19,Asset Writedown,-0.23,-,-,-15.27,-,-,-,1.11,-2.31,-,-,-1.61,-0.01,0.01,-,-60.24,0.1,-0.1,-,-17.97,Upgrade
20,Other Unusual Items,-2.13,1.89,0.24,5.07,0.09,-0.09,-,4.05,0,-0,-,3.78,0.21,-0.21,-,7.44,-0.01,0.01,-,0.8,Upgrade
21,Pretax Income,81.39,55.86,64.78,15.24,298.94,49.8,56.24,-21.08,50.36,38.3,50.79,17.5,44.45,31.38,43.79,-65.52,28.43,27.35,40.67,56.44,Upgrade
22,Income Tax Expense,14.33,10.45,8.91,-3.92,46.45,6.11,9.74,-2.06,9.69,8.3,8.83,-6.89,7.98,6.18,7.74,5.03,5.83,5.03,6.42,3.06,Upgrade
23,Earnings From Continuing Operations,67.05,45.4,55.88,19.16,252.48,43.68,46.5,-19.02,40.67,30,41.95,24.39,36.46,25.2,36.05,-70.55,22.6,22.31,34.25,53.37,Upgrade
24,Minority Interest in Earnings,-0.16,-2.21,3.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
