,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,82.26,93.94,113.72,84.92,121.6,155.95,167.56,430.17,297.59,412.92,Upgrade
1,Revenue Growth (YoY),-27.66%,10.62%,-6.48%,-45.55%,-27.43%,-63.75%,-43.69%,4.18%,-26.67%,-8.76%,Upgrade
2,Cost of Revenue,32.54,63.92,42.43,79.34,45.82,79,49.9,153.48,97.21,93.03,Upgrade
3,Gross Profit,49.72,30.02,71.29,5.58,75.78,76.95,117.66,276.69,200.38,319.89,Upgrade
4,"Selling, General & Admin",96.29,104.15,110.17,124.12,118.11,145.02,183.23,248.86,220.04,284.65,Upgrade
5,Other Operating Expenses,-7.81,-5.86,-0.34,4.66,-4.95,-7.63,-6.38,-29.06,16.08,-7.58,Upgrade
6,Operating Expenses,89.26,98.3,109.62,129.94,112.45,136.5,173.55,222.48,236.12,278.76,Upgrade
7,Operating Income,-39.54,-68.27,-38.33,-124.36,-36.67,-59.55,-55.89,54.21,-35.74,41.13,Upgrade
8,Interest Expense,-0.48,-0.31,-0.31,-0.36,-0.53,-1.3,-0.74,-1.97,-1.25,-2.62,Upgrade
9,Interest & Investment Income,7.03,5.6,5.79,2.93,2.98,8.56,6.18,6.4,10.36,9.95,Upgrade
10,Earnings From Equity Investments,-0.82,-0.49,0.04,0.17,-0.24,-0.33,-0.6,-0.8,-0.82,-2.11,Upgrade
11,Currency Exchange Gain (Loss),-,2.46,-,3.28,-3.28,0.94,0.01,2,-,-1.57,Upgrade
12,Other Non Operating Income (Expenses),-0.11,-7.28,0.38,-4.1,-0.08,-6.02,0.09,0.21,0.14,0.43,Upgrade
13,EBT Excluding Unusual Items,-33.92,-68.29,-32.43,-122.44,-37.82,-57.71,-50.94,60.05,-27.3,45.22,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-34.47,-,-42.17,Upgrade
15,Gain (Loss) on Sale of Investments,0.38,-0.48,0.69,-0.19,0.36,-1.59,2.23,-1.83,1.83,1.75,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,-,0.37,-,1.33,-,1.22,Upgrade
17,Asset Writedown,-9.14,-1.58,-11.73,-26.6,-16.56,-8.68,-,-67.4,-,-4.52,Upgrade
18,Other Unusual Items,-,-,-,-,-,-,-,2.6,-,-,Upgrade
19,Pretax Income,-42.68,-70.35,-43.47,-149.23,-54.02,-67.61,-48.71,-39.73,-25.47,1.49,Upgrade
20,Income Tax Expense,-,5.56,24.73,30.58,19.83,35.6,-0.06,36.32,18.14,12.34,Upgrade
21,Earnings From Continuing Operations,-42.68,-75.91,-68.2,-179.81,-73.85,-103.21,-48.65,-76.05,-43.61,-10.85,Upgrade
22,Minority Interest in Earnings,0.28,1.47,0.12,1.4,0.08,0.01,0.04,-0.74,-1.76,0.03,Upgrade
23,Net Income,-42.4,-74.44,-68.08,-178.41,-73.77,-103.2,-48.61,-76.79,-45.37,-10.82,Upgrade
24,Net Income to Common,-42.4,-74.44,-68.08,-178.41,-73.77,-103.2,-48.61,-76.79,-45.37,-10.82,Upgrade
25,Shares Outstanding (Basic),3283,3283,3283,3283,3283,3283,3283,3310,3323,3390,Upgrade
26,Shares Outstanding (Diluted),3283,3283,3283,3283,3283,3283,3283,3310,3323,3390,Upgrade
27,Shares Change (YoY),-,-,-,-,-,-0.82%,-1.20%,-2.36%,-2.95%,-1.03%,Upgrade
28,EPS (Basic),-0.01,-0.02,-0.02,-0.05,-0.02,-0.03,-0.01,-0.02,-0.01,-0.00,Upgrade
29,EPS (Diluted),-0.01,-0.02,-0.02,-0.05,-0.02,-0.03,-0.01,-0.02,-0.01,-0.00,Upgrade
30,Free Cash Flow,0.3,-22.22,10.61,-25.39,-21.99,-110.18,5.73,37.72,64.09,31.81,Upgrade
31,Free Cash Flow Per Share,0.00,-0.01,0.00,-0.01,-0.01,-0.03,0.00,0.01,0.02,0.01,Upgrade
32,Operating Margin,-48.06%,-72.68%,-33.71%,-146.44%,-30.16%,-38.19%,-33.36%,12.60%,-12.01%,9.96%,Upgrade
33,Profit Margin,-51.54%,-79.25%,-59.87%,-210.09%,-60.67%,-66.18%,-29.01%,-17.85%,-15.24%,-2.62%,Upgrade
34,Free Cash Flow Margin,0.36%,-23.66%,9.33%,-29.90%,-18.08%,-70.65%,3.42%,8.77%,21.53%,7.70%,Upgrade
35,EBITDA,-29.27,-57.66,-27.26,-113.92,-25.96,-49.14,-45.44,68.84,-25.47,52.19,Upgrade
36,D&A For EBITDA,10.27,10.62,11.07,10.44,10.71,10.41,10.46,14.63,10.27,11.06,Upgrade
37,EBIT,-39.54,-68.27,-38.33,-124.36,-36.67,-59.55,-55.89,54.21,-35.74,41.13,Upgrade
