,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Market Capitalization,16,13,14,23,29,27,30,38,31,45,39,56,60,54,52,30,31,31,43,46,62,Upgrade
1,Market Cap Growth,-52.08%,-52.08%,-53.70%,-39.71%,-5.45%,-40.00%,-21.74%,-32.00%,-48.60%,-17.53%,-25.00%,85.19%,91.07%,73.21%,19.48%,-34.94%,-49.55%,-44.55%,-38.40%,-52.30%,-49.55%,Upgrade
2,Enterprise Value,38,35,36,40,46,43,46,51,45,60,54,60,64,58,55,38,39,42,54,50,66,Upgrade
3,Last Close Price,0.03,0.02,0.03,0.04,0.05,0.05,0.05,0.07,0.06,0.08,0.07,0.10,0.11,0.10,0.09,0.05,0.06,0.06,0.08,0.08,0.11,Upgrade
4,PE Ratio,-,-,-,-,-3.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.12,0.10,0.10,0.16,0.22,0.21,0.26,0.35,0.26,0.35,0.24,0.34,0.38,0.39,0.45,0.29,0.29,0.25,0.29,0.28,0.40,Upgrade
6,PB Ratio,-1.47,-1.47,-1.58,-5.52,-,-37.41,10.96,13.95,-,4.34,1.73,2.52,-,1.85,1.51,0.88,-,0.87,0.84,0.88,-,Upgrade
7,P/TBV Ratio,-,-,-,-,-,-,12.70,16.17,-,4.58,1.87,2.73,-,2.03,1.69,0.99,-,0.98,0.92,0.97,-,Upgrade
8,EV/Sales Ratio,0.29,0.27,0.26,0.28,0.35,0.34,0.39,0.47,0.39,0.47,0.34,0.36,0.40,0.42,0.49,0.36,0.36,0.34,0.36,0.30,0.43,Upgrade
9,EV/EBITDA Ratio,-,-,-,-35.85,-6.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/EBIT Ratio,-,-,-,-25.87,-6.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Debt / Equity Ratio,-3.20,-3.20,-3.20,-7.49,-,-38.19,10.72,10.72,-,2.39,1.02,1.02,-,0.71,0.58,0.58,-,0.50,0.33,0.33,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,26.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Asset Turnover,3.10,2.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,3.09,4.56,3.30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,0.30,0.30,0.30,0.32,-,0.24,-,0.31,-,0.24,-,0.31,-,0.45,-,0.66,-,0.75,-,0.70,-,Upgrade
16,Current Ratio,0.87,0.87,0.87,0.96,-,0.93,-,1.00,-,1.04,-,1.26,-,1.37,-,1.65,-,1.99,-,2.20,-,Upgrade
17,Return on Equity (ROE),-,-,-,-,-1134.63%,-134.99%,-,-,-186.27%,-80.19%,-,-,-41.07%,-20.14%,-,-,-84.47%,-53.19%,-,-,Upgrade,
18,Return on Assets (ROA),-21.66%,-18.05%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-42.15%,-35.74%,2.04%,-,-15.48%,-10.50%,-,-,-46.33%,-24.11%,-,-,-15.22%,-10.21%,-,-,-41.30%,-23.92%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-,-,-25.83%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Earnings Yield,-75.80%,-92.28%,-80.48%,-39.58%,-31.89%,-42.75%,-52.82%,-48.38%,-49.56%,-37.57%,-34.70%,-18.85%,-11.67%,-11.06%,-24.34%,-62.87%,-91.56%,-95.09%,-53.39%,-40.43%,-25.14%,Upgrade
22,FCF Yield,-29.04%,-8.07%,-3.74%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01%,-,Upgrade,
24,Total Shareholder Return,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01%,-,Upgrade,
