,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Revenue,27.17,27.17,28.62,37.8,33.54,28.15,23.43,32.04,19.44,21.17,32.84,36.46,38.74,27.16,28.13,22.33,18.25,19.84,34.4,42.16,Upgrade
1,Revenue Growth (YoY),-18.97%,-3.46%,22.17%,18.01%,72.50%,32.99%,-28.65%,-12.13%,-49.81%,-22.08%,16.75%,63.27%,112.23%,36.90%,-18.24%,-47.03%,-54.57%,-32.45%,21.28%,28.68%,Upgrade
2,Cost of Revenue,15.41,15.41,11.45,19.78,16.67,12.72,11.5,14.87,8.39,9.43,14.61,16.93,17.85,12.88,14.63,12.51,10.49,10.41,18.36,20.97,Upgrade
3,Gross Profit,11.76,11.76,17.18,18.02,16.87,15.43,11.93,17.17,11.05,11.73,18.23,19.53,20.89,14.29,13.5,9.82,7.76,9.43,16.04,21.19,Upgrade
4,"Selling, General & Admin",15.66,15.66,16.05,19.87,19.78,17.51,18.38,19.58,15.83,16.17,24.96,22.82,23.5,17.31,19.47,13.77,16.01,15.48,23.99,25.8,Upgrade
5,Other Operating Expenses,-0.86,-0.86,1.36,-3.08,-0.86,-0.89,-0.77,-0.65,-0.07,-0.92,1.61,-1.1,-1.59,-1.16,0.51,-2.23,-0.31,-0.97,-0.53,-1.77,Upgrade
6,Operating Expenses,14.8,14.8,16.98,16.79,18.51,16.61,17.46,18.93,17.2,15.25,24.49,21.72,23.54,16.15,21.15,11.54,17.01,15.44,24.26,24.03,Upgrade
7,Operating Income,-3.04,-3.04,0.2,1.23,-1.64,-1.19,-5.53,-1.76,-6.15,-3.51,-6.26,-2.19,-2.65,-1.86,-7.65,-1.72,-9.26,-6,-8.21,-2.84,Upgrade
8,Interest Expense,-0.42,-0.42,-0.66,-0.3,-0.26,-0.2,-0.24,-0.17,-0.13,-0.11,-0.13,-0.11,-0.09,-0.1,-0.12,-0.09,-0.13,-0.29,-0.32,-0.19,Upgrade
9,Interest & Investment Income,-,-,0.04,-,-,-,0.06,-,-,-,0.17,-,-,-,0.14,-,-,-,0.19,-,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,1,-,-,-,2.36,-,-,-,-,-,Upgrade
11,Other Non Operating Income (Expenses),-,-,-2.91,-,-0.58,0.58,-0.5,0.51,0.02,-,0.49,-,0.02,0.52,3.65,0.22,0.95,0.03,0.01,0.02,Upgrade
12,EBT Excluding Unusual Items,-3.46,-3.46,-3.33,0.94,-2.48,-0.82,-6.22,-1.43,-6.26,-3.62,-4.74,-2.31,-2.73,-1.44,-1.63,-1.59,-8.44,-6.27,-8.34,-3.01,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,0.13,-,-,-,0.12,-,-,-,0.17,-,-,-,0.16,-,-,-,0.13,-,Upgrade
14,Other Unusual Items,-,-,-,-,-,-,0.06,-,-,-,-,-,-,-,0.45,-,-,-,-,-,Upgrade
15,Pretax Income,-3.46,-3.46,-3.19,0.94,-2.48,-0.82,-6.03,-1.43,-6.26,-3.62,-4.56,-2.31,-2.73,-1.44,-1.03,-1.59,-8.44,-6.27,-8.21,-3.01,Upgrade
16,Income Tax Expense,-,-,1.7,-,-,-,-0.21,-,-,-,-0.94,-,-,0.01,-0.41,-,-,-,1.34,-0.33,Upgrade
17,Earnings From Continuing Operations,-3.46,-3.46,-4.9,0.94,-2.48,-0.82,-5.82,-1.43,-6.26,-3.62,-3.63,-2.31,-2.73,-1.45,-0.62,-1.59,-8.44,-6.27,-9.55,-2.69,Upgrade
18,Minority Interest in Earnings,0.34,0.34,-0.35,-0.53,0.03,-0.15,0.17,-0.14,0.47,0.34,0.44,0.2,0.45,0.42,0.24,0.28,0.59,-0.21,0.02,-0.65,Upgrade
19,Net Income,-3.12,-3.12,-5.24,0.41,-2.45,-0.97,-5.65,-1.57,-5.79,-3.29,-3.19,-2.1,-2.28,-1.03,-0.38,-1.31,-7.85,-6.47,-9.53,-3.33,Upgrade
20,Net Income to Common,-3.12,-3.12,-5.24,0.41,-2.45,-0.97,-5.65,-1.57,-5.79,-3.29,-3.19,-2.1,-2.28,-1.03,-0.38,-1.31,-7.85,-6.47,-9.53,-3.33,Upgrade
21,Shares Outstanding (Basic),560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,Upgrade
22,Shares Outstanding (Diluted),560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,Upgrade
23,Shares Change (YoY),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01%,-,Upgrade
24,EPS (Basic),-0.01,-0.01,-0.01,0.00,-0.00,-0.00,-0.01,-0.00,-0.01,-0.01,-0.01,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.01,-0.02,-0.01,Upgrade
25,EPS (Diluted),-0.01,-0.01,-0.01,0.00,-0.00,-0.00,-0.01,-0.00,-0.01,-0.01,-0.01,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.01,-0.02,-0.01,Upgrade
26,Free Cash Flow,-0.48,-0.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Free Cash Flow Per Share,-0.00,-0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Gross Margin,43.30%,43.30%,60.01%,47.67%,50.29%,54.80%,50.92%,53.59%,56.83%,55.44%,55.51%,53.56%,53.93%,52.59%,47.99%,43.98%,42.50%,47.55%,46.64%,50.27%,Upgrade
29,Operating Margin,-11.18%,-11.18%,0.70%,3.26%,-4.90%,-4.22%,-23.62%,-5.50%,-31.63%,-16.60%,-19.07%,-6.01%,-6.85%,-6.85%,-27.21%,-7.70%,-50.71%,-30.26%,-23.88%,-6.74%,Upgrade
30,Profit Margin,-11.46%,-11.46%,-18.32%,1.09%,-7.30%,-3.44%,-24.11%,-4.90%,-29.79%,-15.53%,-9.71%,-5.77%,-5.88%,-3.79%,-1.34%,-5.88%,-43.01%,-32.61%,-27.70%,-7.90%,Upgrade
31,Free Cash Flow Margin,-1.78%,-1.78%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,EBITDA,-2.97,-2.97,0.27,1.32,-1.49,-1.1,-5.45,-1.65,-6.01,-3.41,-6.16,-2.02,-2.48,-1.69,-7.48,-1.47,-8.83,-5.76,-7.97,-2.62,Upgrade
33,EBITDA Margin,-10.93%,-10.93%,0.94%,3.49%,-4.44%,-3.92%,-23.26%,-5.17%,-30.89%,-16.10%,-18.75%,-5.54%,-6.41%,-6.22%,-26.60%,-6.60%,-48.36%,-29.02%,-23.16%,-6.21%,Upgrade
34,D&A For EBITDA,0.07,0.07,0.07,0.09,0.15,0.09,0.09,0.11,0.14,0.11,0.11,0.17,0.17,0.17,0.17,0.25,0.43,0.25,0.25,0.22,Upgrade
35,EBIT,-3.04,-3.04,0.2,1.23,-1.64,-1.19,-5.53,-1.76,-6.15,-3.51,-6.26,-2.19,-2.65,-1.86,-7.65,-1.72,-9.26,-6,-8.21,-2.84,Upgrade
36,EBIT Margin,-11.18%,-11.18%,0.70%,3.26%,-4.90%,-4.22%,-23.62%,-5.50%,-31.63%,-16.60%,-19.07%,-6.01%,-6.85%,-6.85%,-27.21%,-7.70%,-50.71%,-30.26%,-23.88%,-6.74%,Upgrade
