,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+10 Quarters
0,Market Capitalization,68,130,422,177,267,44,48,47,40,36,93,96,153,127,96,180,331,864,1901,2486,2880,Upgrade
1,Market Cap Growth,196.76%,196.76%,771.18%,275.61%,562.86%,22.58%,-48.15%,-50.60%,-73.68%,-71.82%,-2.80%,-47.02%,-53.74%,-85.33%,-94.95%,-92.74%,-88.50%,-54.77%,-20.16%,11.64%,156.41%,Upgrade
2,Enterprise Value,14,84,376,142,231,4,8,-3,-10,-5,53,57,114,91,61,146,297,833,1870,2453,2846,Upgrade
3,Last Close Price,0.05,0.09,0.30,0.14,0.23,0.04,0.04,0.04,0.04,0.03,0.08,0.08,0.13,0.11,0.10,0.19,0.34,0.90,1.98,2.59,3.00,Upgrade
4,PE Ratio,2.21,4.67,34.67,47.72,351.66,-,16.21,25.24,-,-24.97,-19.44,-,-,-,14.29,-,109.42,1416.39,-,-,-,Upgrade
5,PS Ratio,0.56,1.19,4.03,1.76,3.03,0.47,0.52,0.54,0.40,0.41,1.13,1.21,2.11,1.64,1.23,2.33,4.76,13.30,31.80,42.24,46.65,Upgrade
6,PB Ratio,0.44,0.85,2.75,1.53,2.31,0.50,0.53,0.51,0.44,0.39,1.04,1.06,-,1.35,1.37,2.57,-,12.56,29.74,38.91,-,Upgrade
7,P/TBV Ratio,0.85,0.85,2.75,1.53,2.31,0.50,0.53,0.51,0.44,0.39,1.04,1.06,-,1.35,1.37,2.57,-,12.56,29.74,38.91,-,Upgrade
8,EV/Sales Ratio,0.13,0.77,3.60,1.40,2.63,0.04,0.09,-,-,-,0.64,0.72,1.57,1.18,0.78,1.89,4.26,12.83,31.29,41.67,46.10,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,0.67,1.38,-,-,-,88.27,-,-,505.89,18.19,-,-,8635.73,-461.25,-,-,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,0.82,1.60,-,-,-,233.34,-,-,-471.34,20.67,-,-,-3086.47,-424.36,-,-,Upgrade
11,Debt / Equity Ratio,0.03,0.03,0.03,0.06,0.06,0.10,0.10,0.10,0.03,0.03,0.05,0.05,-,0.06,0.08,0.08,-,0.09,0.05,0.05,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,0.58,1.39,-,0.28,0.18,2.51,-,-,1.11,9.61,-,-,0.34,3.63,-,-,Upgrade
13,Asset Turnover,0.62,0.69,0.64,0.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Quick Ratio,3.74,3.74,3.74,3.29,3.29,2.80,-,2.75,-,3.25,-,3.43,-,3.61,-,5.20,-,4.95,-,7.07,-,Upgrade
15,Current Ratio,3.74,3.74,3.74,3.29,3.29,2.80,-,2.75,-,3.25,-,3.43,-,3.61,-,5.20,-,4.95,-,7.07,-,Upgrade
16,Return on Equity (ROE),25.15%,28.64%,14.81%,16.89%,-26.96%,5.15%,5.77%,-7.47%,9.64%,0.31%,-,-,-5.72%,1.24%,-,-,31.23%,-1.16%,-,-,Upgrade,
17,Return on Assets (ROA),-11.25%,-12.41%,-11.40%,-12.30%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),-13.53%,-15.25%,-14.41%,-16.17%,8.41%,3.41%,-6.60%,6.60%,10.39%,0.94%,-,-,3.27%,0.13%,-,-,15.06%,0.47%,-,-,Upgrade,
19,Return on Capital Employed (ROCE),-,-,-,-,-,4.95%,-,-,-,3.20%,-,-,-,-0.20%,-,-,-,-0.37%,-,-,-,Upgrade
20,Earnings Yield,41.09%,21.42%,2.88%,2.10%,0.28%,-12.00%,6.17%,3.96%,-4.62%,-4.00%,-5.14%,-4.86%,-1.74%,0.29%,7.00%,3.50%,0.91%,0.07%,-0.27%,-0.28%,-0.16%,Upgrade
21,FCF Yield,-63.01%,-32.85%,-6.79%,-8.20%,-2.72%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-9.06%,-15.84%,-15.84%,-2.28%,-2.28%,-,-,-0.09%,-,-3.95%,-20.00%,-19.89%,-20.00%,-15.43%,-,-,-,-,-,-0.25%,-,Upgrade
23,Total Shareholder Return,-9.06%,-15.84%,-15.84%,-2.28%,-2.28%,-,-,-0.09%,-,-3.95%,-20.00%,-19.89%,-20.00%,-15.43%,-,-,-,-,-,-0.25%,-,Upgrade
