,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+10 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+10 Quarters
0,Cash & Equivalents,28.11,28.11,40.32,40.32,36.73,-,41.16,-,41.65,-,37.84,-,43.69,-,39.78,-,39.66,-,32.32,-,Upgrade
1,Short-Term Investments,31.16,31.16,12.19,12.19,7.61,-,8.08,-,10.48,-,6.72,-,0.6,-,0.87,-,0.92,-,1.54,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,0.04,-,0.77,-,0.77,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,59.27,59.27,52.51,52.51,44.34,49.29,49.29,52.89,52.89,45.32,45.32,-,44.3,40.65,40.65,-,40.58,33.85,33.85,-,Upgrade
4,Cash Growth,33.68%,20.25%,6.54%,-0.72%,-16.18%,8.75%,8.75%,-,19.41%,11.48%,11.48%,-,9.15%,20.09%,20.09%,-,6.14%,-25.74%,-25.74%,-,Upgrade
5,Accounts Receivable,72.19,72.19,62.8,62.8,65.13,-,58.22,-,48.91,-,50.27,-,46.57,-,40.67,-,39.99,-,36.54,-,Upgrade
6,Other Receivables,1.42,1.42,1.07,1.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5,-,Upgrade
7,Receivables,73.61,73.61,63.87,63.87,65.13,-,58.22,-,48.91,-,50.27,-,46.57,-,40.67,-,39.99,-,37.04,-,Upgrade
8,Total Current Assets,132.88,132.88,116.38,116.38,109.46,-,107.51,-,101.8,-,95.59,-,90.87,-,81.33,-,80.58,-,70.9,-,Upgrade
9,"Property, Plant & Equipment",7.78,7.78,9.99,9.99,11.72,-,13.49,-,5.57,-,5.77,-,5.79,-,5.66,-,6.59,-,3.71,-,Upgrade
10,Long-Term Investments,48.03,48.03,26.63,26.63,9.1,-,14.84,-,17.29,-,18.02,-,23.31,-,-,-,-,-,-,-,Upgrade
11,Long-Term Deferred Tax Assets,0.89,0.89,1.06,1.06,1.04,-,1.04,-,1.27,-,1.09,-,0.68,-,0.7,-,0.53,-,0.53,-,Upgrade
12,Other Long-Term Assets,0.93,0.93,0.93,0.93,0.93,-,0.93,-,-,-,-,-,0.8,-,0.8,-,0.8,-,-,-,Upgrade
13,Total Assets,190.51,190.51,154.98,154.98,132.25,-,137.81,-,125.93,-,120.48,-,121.45,-,88.49,-,88.5,-,75.14,-,Upgrade
14,Accounts Payable,0.95,0.95,1.5,1.5,1.62,-,1.44,-,2.71,-,1.65,-,1.34,-,1.5,-,0.37,-,0.6,-,Upgrade
15,Accrued Expenses,8.12,8.12,7.08,7.08,3.39,-,5.47,-,7.2,-,6.62,-,4.83,-,4.15,-,7.6,-,3.48,-,Upgrade
16,Current Portion of Leases,3.62,3.62,3.23,3.23,2.98,-,2.92,-,0.8,-,1.95,-,2.86,-,2.62,-,2.59,-,2,-,Upgrade
17,Current Income Taxes Payable,-,-,-,-,0.55,-,0.41,-,1.22,-,0.24,-,1.29,-,0.95,-,0.76,-,0.27,-,Upgrade
18,Current Unearned Revenue,22.82,22.82,23.56,23.56,30.49,-,28.87,-,19.39,-,17.42,-,14.86,-,6.42,-,4.97,-,3.68,-,Upgrade
19,Total Current Liabilities,35.51,35.51,35.36,35.36,39.03,-,39.12,-,31.31,-,27.87,-,25.17,-,15.64,-,16.29,-,10.03,-,Upgrade
20,Long-Term Leases,1.72,1.72,3.59,3.59,5.56,-,6.38,-,2.15,-,2.56,-,2.59,-,2.75,-,3.4,-,1.2,-,Upgrade
21,Long-Term Deferred Tax Liabilities,0.23,0.23,0.23,0.23,0.35,-,0.35,-,-,-,0.09,-,-,-,-,-,-,-,-,-,Upgrade
22,Total Liabilities,37.47,37.47,39.19,39.19,44.94,-,45.85,-,33.46,-,30.53,-,27.76,-,18.39,-,19.69,-,11.23,-,Upgrade
23,Common Stock,13.82,13.82,12.32,12.32,11.52,-,11.52,-,11.52,-,11.52,-,11.52,-,9.6,-,9.6,-,9.6,-,Upgrade
24,Additional Paid-In Capital,107.04,107.04,90.54,90.54,71.42,-,71.42,-,71.42,-,71.42,-,71.42,-,48.76,-,48.76,-,48.76,-,Upgrade
25,Retained Earnings,31.15,31.15,11.9,11.9,3.32,-,8.18,-,8.58,-,6.31,-,10.01,-,10.96,-,9.64,-,4.65,-,Upgrade
26,Comprehensive Income & Other,1.04,1.04,1.04,1.04,1.05,-,0.84,-,0.95,-,0.71,-,0.75,-,0.77,-,0.8,-,0.9,-,Upgrade
27,Shareholders' Equity,153.04,153.04,115.8,115.8,87.31,91.96,91.96,92.47,92.47,89.95,89.95,-,93.69,70.1,70.1,-,68.8,63.9,63.9,-,Upgrade
28,Total Liabilities & Equity,190.51,190.51,154.98,154.98,132.25,-,137.81,-,125.93,-,120.48,-,121.45,-,88.49,-,88.5,-,75.14,-,Upgrade
29,Total Debt,5.34,5.34,6.82,6.82,8.54,9.31,9.31,2.94,2.94,4.51,4.51,-,5.45,5.37,5.37,-,5.99,3.2,3.2,-,Upgrade
30,Net Cash (Debt),53.93,53.93,45.69,45.69,35.8,39.98,39.98,49.95,49.95,40.81,40.81,-,38.85,35.28,35.28,-,34.59,30.65,30.65,-,Upgrade
31,Net Cash Growth,50.65%,34.88%,14.28%,-8.52%,-28.33%,-2.03%,-2.03%,-,28.57%,15.68%,15.68%,-,12.31%,15.10%,15.10%,-,2.94%,-32.76%,-32.76%,-,Upgrade
32,Net Cash Per Share,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.04,-,0.04,0.04,0.04,-,0.04,0.03,0.03,-,Upgrade
33,Filing Date Shares Outstanding,1382,1382,1382,1382,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,960,960,960,960,960,960,Upgrade
34,Total Common Shares Outstanding,1382,1382,1232,1232,1152,1152,1152,1152,1152,1152,1152,1152,1152,960,960,960,960,960,960,960,Upgrade
35,Working Capital,97.37,97.37,81.02,81.02,70.43,-,68.39,-,70.49,-,67.72,-,65.7,-,65.69,-,64.29,-,60.87,-,Upgrade
36,Book Value Per Share,0.11,0.11,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-,0.08,0.07,0.07,-,0.07,0.07,0.07,-,Upgrade
37,Tangible Book Value,153.04,153.04,115.8,115.8,87.31,91.96,91.96,92.47,92.47,89.95,89.95,-,93.69,70.1,70.1,-,68.8,63.9,63.9,-,Upgrade
38,Tangible Book Value Per Share,0.11,0.11,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-,0.08,0.07,0.07,-,0.07,0.07,0.07,-,Upgrade
39,Machinery,-,-,9.25,9.25,-,-,8.88,-,-,-,4.69,-,-,-,3.33,-,-,-,3.14,-,Upgrade
40,Leasehold Improvements,-,-,0.12,0.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
