,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6127,3589,3180,3663,4044,3747,4249,4509,3970,2910,2836,2817,3059,2622,2715,3366,4361,4900,4639,5513,6499,Upgrade
1,Market Cap Growth,-4.22%,-4.22%,-25.16%,-18.76%,1.87%,28.75%,49.84%,60.07%,29.79%,10.99%,4.45%,-16.30%,-29.85%,-46.49%,-41.48%,-38.95%,-32.90%,-29.45%,-50.84%,-59.44%,-60.73%,Upgrade
2,Enterprise Value,8240,5675,5258,5699,6080,5751,6258,6375,5836,4739,4509,4501,4742,4327,4904,5025,6020,6543,6277,6609,7595,Upgrade
3,Last Close Price,6.59,3.86,3.40,3.92,4.32,4.01,4.54,4.82,4.25,3.11,3.03,3.01,3.27,2.80,2.90,3.60,4.66,5.24,4.96,5.90,6.95,Upgrade
4,PE Ratio,50.40,30.42,35.48,37.13,-,55.35,86.17,104.31,-,-7.80,-6.41,-5.80,-,-,-,-3.41,-,-71.13,-92.95,-110.56,-,Upgrade
5,Forward PE,-,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,22.52,Upgrade
6,PS Ratio,2.17,1.31,1.18,1.36,1.53,1.45,1.69,1.83,1.65,1.39,1.49,1.61,1.79,1.52,1.55,1.89,2.64,3.10,2.94,3.75,4.00,Upgrade
7,PB Ratio,1.87,1.09,1.00,1.14,1.28,1.18,1.36,1.45,1.28,0.93,0.92,0.92,1.00,0.75,0.77,0.95,1.23,1.08,1.02,1.21,1.43,Upgrade
8,P/TBV Ratio,1.14,1.14,1.04,1.19,1.33,1.23,1.42,1.52,1.34,0.98,0.97,0.96,1.05,0.78,0.81,0.99,1.28,1.11,1.05,1.26,1.48,Upgrade
