,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,1408,1448,1071,1073,656.92,1444,1167,1069,999.4,1236,779.01,882.63,850.27,1045,972.3,940.84,843.57,966.01,830.58,524.57,Upgrade
1,Other Revenue,-,-96.58,96.58,-,421.85,-80.75,80.75,-,327.69,-86.71,86.71,-,314.98,-97.76,97.76,-,219.11,-114.14,114.14,-,Upgrade
2,Revenue,1408,1351,1167,1073,1079,1363,1248,1069,1327,1150,865.72,882.63,1165,947.55,1070,940.84,1063,851.87,944.72,524.57,Upgrade
3,Revenue Growth (YoY),30.54%,-0.86%,-6.43%,0.33%,-18.71%,18.55%,44.10%,21.13%,13.89%,21.32%,-19.10%,-6.19%,9.65%,11.23%,13.27%,79.35%,17.80%,17.92%,7.16%,-41.70%,Upgrade
4,Cost of Revenue,-2912,1105,948.12,859.38,887.59,1173,1059,852.24,1118,934.82,711.51,706.34,1048,721.41,827.9,768.22,957,587,693.93,402.04,Upgrade
5,Gross Profit,4321,246.19,219.23,213.29,191.18,189.78,188.63,216.89,209.41,214.75,154.22,176.29,117.39,226.14,242.16,172.62,105.68,264.86,250.79,122.53,Upgrade
6,"Selling, General & Admin",-343.18,110.97,125.61,106.6,82.82,90.9,103.04,107.35,63.4,103.85,88.52,99.58,9.44,164.81,103.75,93.14,-13.49,130.29,119.05,82.8,Upgrade
7,Research & Development,-192.39,75.81,54.45,62.14,93.15,68.74,53.09,65.3,85.86,80.91,48.92,54.42,97.7,59.98,54.59,40.9,78.76,46.23,41.86,38.28,Upgrade
8,Other Operating Expenses,4852,-10.15,-4.03,-12.47,-1.23,5.28,4.15,4.69,20.62,3.58,-2.16,1.28,28.35,-1.61,-1.48,1.3,31.66,-1.66,4.69,-9.89,Upgrade
