,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2018,Q3 2018,Q2 2018,Q1 2018,Q4 2017,Q3 2017,Q2 2017,Q1 2017,+12 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '18 Dec 31, 2018","Sep '18 Sep 30, 2018","Jun '18 Jun 30, 2018","Mar '18 Mar 31, 2018","Dec '17 Dec 31, 2017","Sep '17 Sep 30, 2017","Jun '17 Jun 30, 2017","Mar '17 Mar 31, 2017",+12 Quarters
0,Revenue,95.85,37.96,31.92,28.53,104.28,34.05,23.71,17.88,45.71,45.71,22.99,22.99,47.17,47.17,17.49,17.49,37.1,37.1,17.04,17.04,Upgrade
1,Revenue Growth (YoY),-8.09%,11.46%,34.61%,59.56%,128.11%,-25.51%,3.14%,-22.24%,-3.08%,-3.08%,31.49%,31.49%,27.15%,27.15%,2.64%,2.64%,14.54%,14.54%,9.77%,9.77%,Upgrade
2,Cost of Revenue,-12.06,3.73,4.12,4.21,7.98,4.54,1.07,1.66,2.49,2.49,8.9,8.9,12.4,12.4,8.05,8.05,6.5,6.5,3.31,3.31,Upgrade
3,Gross Profit,107.9,34.23,27.8,24.32,96.3,29.52,22.64,16.22,43.22,43.22,14.09,14.09,34.77,34.77,9.44,9.44,30.6,30.6,13.73,13.73,Upgrade
4,"Selling, General & Admin",-43.59,12.1,15.33,16.16,18.49,10.55,13.32,11.73,13.09,13.09,10.16,10.16,13.4,13.4,11.39,11.39,13.39,13.39,15.32,15.32,Upgrade
5,Research & Development,-37.04,12.27,12.82,11.95,11.3,11.54,7.7,8.78,7.64,7.64,6.38,6.38,5.72,5.72,5.06,5.06,5.05,5.05,5.41,5.41,Upgrade
6,Other Operating Expenses,161.73,-1.72,0.36,-7.13,1.04,-3.37,-0.35,-3.7,-2.14,-2.14,-0.92,-0.92,0.08,0.08,-1.63,-1.63,-3.17,-3.17,-1.04,-1.04,Upgrade
7,Operating Expenses,75.96,25.39,29.81,22.08,38.02,20.1,21.91,16.41,20.54,20.54,15.84,15.84,22.41,22.41,15.02,15.02,17.26,17.26,19.87,19.87,Upgrade
8,Operating Income,31.95,8.83,-2.01,2.24,58.29,9.41,0.73,-0.19,22.68,22.68,-1.75,-1.75,12.36,12.36,-5.58,-5.58,13.34,13.34,-6.14,-6.14,Upgrade
9,Interest Expense,-1.09,-0.17,-0.2,-0.15,-0.2,-0.2,-0.2,-0.19,-0.24,-0.24,-0.26,-0.26,-0.04,-0.04,-,-,-,-,-,-,Upgrade
10,Interest & Investment Income,0.52,0.66,0.3,0.13,0.15,0.11,0.12,0.12,0.16,0.16,0.25,0.25,0.33,0.33,0.01,0.01,0.29,0.29,0.08,0.08,Upgrade
11,Other Non Operating Income (Expenses),0.04,-0.11,0.08,-0.03,-0.22,0.16,-0.17,-0.01,0.01,0.01,-0.03,-0.03,-0,-0,-0,-0,-1.04,-1.04,1.02,1.02,Upgrade
12,EBT Excluding Unusual Items,31.42,9.2,-1.82,2.19,58.02,9.48,0.48,-0.28,22.62,22.62,-1.78,-1.78,12.65,12.65,-5.58,-5.58,12.59,12.59,-5.04,-5.04,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,-,-,-0.34,-0.34,-,-,-0.19,-0.19,-,-,Upgrade
14,Asset Writedown,0.11,-0.03,-0.08,-0.01,-0,-0.02,-0,0.02,-0.01,-0.01,0.01,0.01,-,-,-,-,-,-,-,-,Upgrade
