,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Revenue,6.89,6.89,34.06,34.06,11.74,0.65,6.71,13.22,5.04,7.01,9.38,11.16,4.38,6.6,23.8,8.92,4.71,2.53,35.22,6.87,Upgrade
1,Revenue Growth (YoY),-41.32%,958.22%,407.84%,157.55%,133.10%,-90.71%,-28.50%,18.53%,14.90%,6.26%,-60.59%,25.01%,-7.00%,161.12%,-32.44%,29.88%,-44.84%,-40.59%,11.51%,-44.53%,Upgrade
2,Cost of Revenue,6.68,6.68,28.12,28.12,6.62,0.08,3.26,10.9,4.04,4.06,4.19,7.49,2.82,4.45,13.64,6.51,2.88,0.56,13.95,3.43,Upgrade
3,Gross Profit,0.21,0.21,5.94,5.94,5.12,0.57,3.44,2.32,0.99,2.95,5.19,3.67,1.56,2.15,10.16,2.41,1.84,1.97,21.28,3.44,Upgrade
4,"Selling, General & Admin",5.11,5.11,8.2,8.2,5.85,6.56,8.01,5.91,5.9,7.24,8.53,6.71,3.69,3.75,5.97,9.02,4.62,4.17,11.91,2.54,Upgrade
5,Other Operating Expenses,-0.26,-0.26,-1.02,-1.02,0.03,0.57,-1.27,-0.18,0.57,0.17,0.15,-0.56,0.31,-0.11,1.09,-1.39,-0.37,0.06,-0.06,0.02,Upgrade
6,Operating Expenses,4.85,4.85,7.05,7.05,5.88,7.13,8.31,5.72,6.47,7.42,8.69,6.15,4,3.64,7.05,7.63,4.25,4.23,11.85,2.56,Upgrade
7,Operating Income,-4.64,-4.64,-1.11,-1.11,-0.76,-6.56,-4.87,-3.4,-5.48,-4.47,-3.5,-2.49,-2.44,-1.49,3.11,-5.22,-2.42,-2.26,9.43,0.88,Upgrade
8,Interest Expense,-0.02,-0.02,-0.05,-0.05,-0.11,-0.18,-0.1,-0.29,-0.29,-0.26,-0.29,-,-,-,-0.1,-0.02,-,-,-,-,Upgrade
9,Interest & Investment Income,0.01,0.01,0.04,0.04,0,0.02,0.02,-,0.01,0,0,0,-,0,0.02,-,-,0.01,0.02,-,Upgrade
10,Earnings From Equity Investments,-,-,0.08,0.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
