,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Market Capitalization,36,16,19,25,35,62,64,76,38,160,280,116,154,63,48,57,76,51,40,57,57,Upgrade
1,Market Cap Growth,-73.49%,-73.49%,-69.78%,-66.99%,-8.87%,-61.31%,-77.03%,-34.21%,-75.38%,154.78%,483.33%,102.80%,103.70%,22.66%,20.00%,0.70%,32.17%,-17.42%,-44.44%,-31.40%,-27.04%,Upgrade
2,Enterprise Value,33,7,10,24,33,78,80,84,46,166,286,122,160,69,54,50,69,38,27,45,45,Upgrade
3,Last Close Price,1.40,0.76,1.08,1.40,1.92,3.44,5.36,6.01,2.98,15.11,26.44,10.96,14.54,5.93,4.53,5.40,7.14,4.84,3.78,5.36,5.40,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-17.13,-,-,-,18.10,8.33,Upgrade
5,PS Ratio,0.32,0.20,0.22,0.31,0.65,1.92,2.51,2.39,1.09,4.91,8.77,3.68,3.35,1.44,1.09,1.43,1.47,1.04,0.75,1.03,1.12,Upgrade
6,PB Ratio,1.46,0.79,0.94,0.85,1.17,1.43,2.15,2.55,0.88,3.73,4.97,2.06,-,1.06,0.76,0.90,-,0.86,0.63,0.89,-,Upgrade
7,P/TBV Ratio,0.89,0.89,1.05,0.98,1.35,1.67,2.97,3.52,1.13,4.78,5.64,2.34,-,1.20,0.87,1.03,-,1.01,0.69,0.98,-,Upgrade
8,P/FCF Ratio,3.67,-,-,2.09,5.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,3.67,-,-,2.09,5.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.40,0.09,0.12,0.30,0.63,2.40,3.13,2.64,1.32,5.10,8.96,3.88,3.49,1.57,1.23,1.26,1.34,0.77,0.51,0.81,0.88,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-5.87,-,-,-,-,-,-,-,-,-,-7.93,-,-,-,6.73,5.14,Upgrade
