,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Cash & Equivalents,3.16,3.16,14.68,14.68,14.84,-,4.3,-,3.15,-,3.74,-,2.34,-,2.66,-,6.88,-,13.15,-,Upgrade
1,Cash & Short-Term Investments,3.16,3.16,14.68,14.68,14.84,4.3,4.3,3.15,3.15,3.74,3.74,-,2.34,2.66,2.66,-,6.88,13.15,13.15,-,Upgrade
2,Cash Growth,-78.67%,-26.44%,241.22%,366.05%,371.13%,15.06%,15.06%,-,34.86%,40.53%,40.53%,-,-66.08%,-79.77%,-79.77%,-,-43.50%,31.79%,31.79%,-,Upgrade
3,Accounts Receivable,6.9,6.9,12.43,12.43,11.28,-,12.43,-,9.17,-,15.94,-,8.36,-,37.94,-,19.29,-,35.15,-,Upgrade
4,Other Receivables,4.67,4.67,4.85,4.85,7.66,-,0.15,-,1.35,-,0.31,-,0.17,-,0.61,-,0.71,-,0.57,-,Upgrade
5,Receivables,11.57,11.57,17.29,17.29,18.94,-,12.58,-,10.51,-,16.25,-,8.53,-,38.55,-,20,-,35.72,-,Upgrade
6,Inventory,-,-,5.67,5.67,-,-,3.98,-,-,-,15.77,-,-,-,-,-,-,-,-,-,Upgrade
7,Restricted Cash,0.68,0.68,0.69,0.69,0.13,-,3.82,-,3.82,-,0.51,-,0.98,-,0.51,-,0.18,-,0.13,-,Upgrade
8,Other Current Assets,10.92,10.92,1.35,1.35,17.94,-,6.72,-,24.15,-,11.24,-,51.28,-,28.22,-,42.81,-,23.97,-,Upgrade
9,Total Current Assets,26.33,26.33,39.67,39.67,51.85,-,31.4,-,41.63,-,47.5,-,63.12,-,69.94,-,69.87,-,72.96,-,Upgrade
10,"Property, Plant & Equipment",3.76,3.76,4.77,4.77,9.01,-,17.13,-,14.52,-,10.18,-,0.58,-,0.8,-,0.14,-,0.15,-,Upgrade
11,Long-Term Investments,-,-,-,-,4.51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Intangible Assets,2.28,2.28,3.88,3.88,6.44,-,8.28,-,9.41,-,6.75,-,6.85,-,7.87,-,8.74,-,6.05,-,Upgrade
13,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,-,-,-,-,-,0.92,-,0.92,-,0.53,-,0.11,-,Upgrade
14,Long-Term Deferred Charges,-,-,-,-,-,-,1.1,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Other Long-Term Assets,-,-,-,-,-,-,4.05,-,8.7,-,7.34,-,8.76,-,9.24,-,-,-,-,-,Upgrade
16,Total Assets,32.37,32.37,48.32,48.32,71.8,-,61.95,-,74.26,-,71.76,-,80.23,-,88.78,-,79.28,-,79.27,-,Upgrade
17,Accounts Payable,4.04,4.04,5.24,5.24,1.31,-,0.69,-,0.94,-,1.6,-,4.26,-,8.76,-,4.26,-,5.2,-,Upgrade
18,Accrued Expenses,3.36,3.36,3.43,3.43,6.78,-,4.55,-,6.05,-,3.03,-,4.57,-,6.08,-,7.12,-,6.31,-,Upgrade
19,Short-Term Debt,-,-,4.58,4.58,12.71,-,12.61,-,-,-,3.97,-,-,-,2.37,-,-,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,2.37,-,0.36,-,-,-,-,-,Upgrade
21,Current Portion of Leases,-,-,0.46,0.46,0.56,-,2.54,-,1.5,-,0.02,-,0.17,-,0.3,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,0.74,0.74,1.72,1.72,0.79,-,0.43,-,0.49,-,0.04,-,1.66,-,1.88,-,3.84,-,3.66,-,Upgrade
23,Current Unearned Revenue,1.45,1.45,1.1,1.1,1.96,-,3.35,-,5.52,-,0.42,-,2.16,-,0.2,-,4.45,-,0.18,-,Upgrade
24,Other Current Liabilities,0.37,0.37,0.53,0.53,2.62,-,1.67,-,6.97,-,5.93,-,-,-,-,-,-,-,-,-,Upgrade
25,Total Current Liabilities,9.96,9.96,17.07,17.07,26.72,-,25.83,-,21.48,-,15,-,15.19,-,19.94,-,19.66,-,15.35,-,Upgrade
26,Long-Term Debt,-,-,-,-,-,-,-,-,5.53,-,-,-,5.92,-,5.57,-,-,-,-,-,Upgrade
27,Long-Term Leases,-,-,0.2,0.2,0.61,-,4.95,-,4.06,-,-,-,-,-,0.02,-,-,-,-,-,Upgrade
28,Long-Term Deferred Tax Liabilities,1.63,1.63,1.58,1.58,1.16,-,1.27,-,0.34,-,0.37,-,-,-,-,-,-,-,-,-,Upgrade
29,Total Liabilities,11.59,11.59,18.85,18.85,28.49,-,32.05,-,31.41,-,15.37,-,21.11,-,25.52,-,19.66,-,15.35,-,Upgrade
30,Common Stock,0.67,0.67,0.56,0.56,0.56,-,0.38,-,0.31,-,0.31,-,0.31,-,0.31,-,0.31,-,0.31,-,Upgrade
31,Additional Paid-In Capital,-,-,79.03,79.03,-,-,56.88,-,51.64,-,51.64,-,51.64,-,51.64,-,51.64,-,51.64,-,Upgrade
32,Retained Earnings,-60.1,-60.1,-47.23,-47.23,-37.93,-,-27.13,-,-9.67,-,1.12,-,6.23,-,10.37,-,6.95,-,13.71,-,Upgrade
33,Comprehensive Income & Other,80.2,80.2,-2.89,-2.89,80.81,-,-0.19,-,0.57,-,3.32,-,0.94,-,0.94,-,0.72,-,-1.75,-,Upgrade
34,Total Common Equity,20.77,20.77,29.47,29.47,43.45,29.94,29.94,42.85,42.85,56.39,56.39,-,59.12,63.26,63.26,-,59.62,63.91,63.91,-,Upgrade
35,Minority Interest,-,-,-,-,-0.14,-,-0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
36,Shareholders' Equity,20.77,20.77,29.47,29.47,43.31,29.9,29.9,42.85,42.85,56.39,56.39,-,59.12,63.26,63.26,-,59.62,63.91,63.91,-,Upgrade
37,Total Liabilities & Equity,32.37,32.37,48.32,48.32,71.8,-,61.95,-,74.26,-,71.76,-,80.23,-,88.78,-,79.28,-,79.27,-,Upgrade
38,Total Debt,-,-,5.24,5.24,13.88,20.1,20.1,11.09,11.09,3.99,3.99,-,8.46,8.61,8.61,-,-,-,-,-,Upgrade
39,Net Cash (Debt),3.16,3.16,9.44,9.44,0.96,-15.79,-15.79,-7.94,-7.94,-0.25,-0.25,-,-6.13,-5.95,-5.95,-,6.88,13.15,13.15,-,Upgrade
40,Net Cash Growth,231.31%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-43.50%,31.79%,31.79%,-,Upgrade
41,Net Cash Per Share,0.17,0.17,0.52,0.52,0.06,-1.32,-1.17,-0.91,-0.79,-0.02,-0.02,-,-0.61,-0.59,-0.59,-,0.69,1.31,1.31,-,Upgrade
42,Filing Date Shares Outstanding,21.6,21.6,18,18,18,12,12,8.7,10,10,10,10,10,10,10,10,10,10,10,10,Upgrade
43,Total Common Shares Outstanding,21.6,21.6,18,18,18,12,12,8.7,10,10,10,10,10,10,10,10,10,10,10,10,Upgrade
44,Working Capital,16.37,16.37,22.6,22.6,25.12,-,5.56,-,20.16,-,32.5,-,47.93,-,50.01,-,50.21,-,57.61,-,Upgrade
45,Book Value Per Share,0.96,0.96,1.64,1.64,2.41,2.49,2.49,4.29,4.29,5.64,5.64,-,5.91,6.33,6.33,-,5.96,6.39,6.39,-,Upgrade
46,Tangible Book Value,18.49,18.49,25.59,25.59,37.02,21.66,21.66,33.44,33.44,49.65,49.65,-,52.28,55.38,55.38,-,50.88,57.86,57.86,-,Upgrade
47,Tangible Book Value Per Share,0.86,0.86,1.42,1.42,2.06,1.80,1.80,3.34,3.34,4.96,4.96,-,5.23,5.54,5.54,-,5.09,5.79,5.79,-,Upgrade
48,Machinery,-,-,13.21,13.21,-,-,14.17,-,-,-,10.94,-,-,-,0.78,-,-,-,-,-,Upgrade
