,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,748.78,1032,985.99,971.94,1420,910.46,1162,1071,1646,1841,Upgrade
1,Short-Term Investments,405.02,198.2,183.93,271.66,443.28,1021,684.15,785.52,177.75,39.88,Upgrade
2,Trading Asset Securities,2.43,6.77,6.16,-,1.42,1.95,4.04,6.77,5.3,6.41,Upgrade
3,Cash & Short-Term Investments,1156,1237,1176,1244,1865,1934,1850,1863,1829,1887,Upgrade
4,Cash Growth,-1.69%,-0.53%,-36.93%,-35.68%,0.77%,3.78%,1.15%,-1.27%,2.30%,6.70%,Upgrade
5,Accounts Receivable,412.41,429.09,455.25,436.13,380.24,386.65,360.24,230.71,101.37,119.89,Upgrade
6,Other Receivables,22.93,31.75,23.29,17.92,13.55,9.78,8.11,23.01,3.37,54.82,Upgrade
7,Receivables,457.44,476.04,486.91,463.12,394.03,396.79,407.43,372.35,457.4,541.3,Upgrade
8,Inventory,54.8,58.89,58.14,64.74,44.83,40.98,34.05,36.82,28.36,26.13,Upgrade
9,Prepaid Expenses,16.79,6.34,12.58,8.11,18.18,5.94,31.33,14.23,103.92,5.49,Upgrade
10,Other Current Assets,164.8,163.57,161.58,148.29,0.81,-,4.44,-,-,-,Upgrade
11,Total Current Assets,1850,1942,1895,1928,2322,2377,2328,2287,2419,2460,Upgrade
12,"Property, Plant & Equipment",972.92,1056,1184,1205,1031,1038,1037,1033,1000,1053,Upgrade
13,Long-Term Investments,358.54,386.35,360.16,365.62,429.49,487.74,443.06,439.53,369.33,401.14,Upgrade
14,Goodwill,665.64,671.69,769.9,781.7,481.95,492.79,489.31,485.83,472.66,483.35,Upgrade
15,Other Intangible Assets,394.28,402.94,406.19,417.95,316.91,329.1,331.35,334.77,328.38,336.35,Upgrade
16,Long-Term Deferred Tax Assets,3.12,2.59,2.56,2.12,-,-,-,-,-,-,Upgrade
