,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,914.28,916.21,916.83,824.71,710.87,761.92,721.97,631.89,437.16,544.03,Upgrade
1,Revenue Growth (YoY),-0.28%,11.09%,28.97%,8.24%,-1.54%,20.58%,65.15%,16.15%,-25.26%,-8.16%,Upgrade
2,Cost of Revenue,664.73,656.72,674.37,598.34,522.79,531.69,480.94,467.77,316.69,375.01,Upgrade
3,Gross Profit,249.55,259.49,242.46,226.36,188.08,230.23,241.04,164.12,120.46,169.02,Upgrade
4,"Selling, General & Admin",194.6,199.46,196.74,209.9,188.06,182.32,174.8,163.68,169.61,172.85,Upgrade
5,Operating Expenses,194.6,199.46,196.74,209.9,188.06,182.32,174.8,163.68,169.61,172.85,Upgrade
6,Operating Income,54.96,60.02,45.73,16.46,0.03,47.91,66.24,0.44,-49.15,-3.83,Upgrade
7,Interest Expense,-11.97,-12.5,-10.92,-11.14,-1.54,-1.88,-2.02,-2.64,-2.64,-3.02,Upgrade
8,Interest & Investment Income,14.53,17.13,16.12,16.99,13.83,9.74,7.87,22.18,22.76,28.86,Upgrade
9,Earnings From Equity Investments,-1.99,-4.27,-1.05,0.06,-14.88,22.32,10.53,14.83,-10.64,19.19,Upgrade
10,Other Non Operating Income (Expenses),3.83,4.71,6.9,3.76,2.3,-0.33,3.39,7.91,6.03,5.1,Upgrade
11,EBT Excluding Unusual Items,59.35,65.1,56.77,26.13,-0.27,77.76,86,42.72,-33.64,46.3,Upgrade
12,Impairment of Goodwill,-,-102.88,-,-1.8,-,-3.03,-,-8.29,-6.74,-0.99,Upgrade
13,Gain (Loss) on Sale of Investments,-41.05,-26.72,0.09,-0.58,-0.46,-2.11,-2.73,1.48,-1.12,5.5,Upgrade
14,Gain (Loss) on Sale of Assets,-0.02,0.15,2.39,31.67,-0.04,-0.17,-0.11,-1.7,-0.37,-0.01,Upgrade
15,Asset Writedown,-28.2,-114.62,-1.15,-8.31,2.36,-9.1,45.03,-9.87,-45.54,-49.46,Upgrade
16,Other Unusual Items,-,-,-,26.38,7.42,11.85,-76.87,-179.36,9.56,-8.24,Upgrade
17,Pretax Income,-9.92,-178.96,58.1,73.48,9.02,75.19,51.32,-155.01,-77.84,-6.89,Upgrade
18,Income Tax Expense,18.63,18.81,19.42,17.14,15.85,24.79,26.64,15.78,9.82,9.53,Upgrade
19,Earnings From Continuing Operations,-28.54,-197.77,38.68,56.35,-6.82,50.4,24.68,-170.79,-87.66,-16.42,Upgrade
20,Net Income to Company,-28.54,-197.77,38.68,56.35,-6.82,50.4,24.68,-170.79,-87.66,-16.42,Upgrade
21,Minority Interest in Earnings,-19.13,-17.5,-17.62,-15.72,-18.51,-33.9,-19.16,-16.28,-6.31,-6.15,Upgrade
22,Net Income,-47.68,-215.27,21.06,40.63,-25.34,16.5,5.52,-187.07,-93.97,-22.57,Upgrade
23,Net Income to Common,-47.68,-215.27,21.06,40.63,-25.34,16.5,5.52,-187.07,-93.97,-22.57,Upgrade
24,Net Income Growth,-,-,-,146.29%,-,-,-,-,-,-,Upgrade
25,Shares Outstanding (Basic),6774,6774,6774,7154,7526,7526,7526,7526,7526,7526,Upgrade
26,Shares Outstanding (Diluted),6774,6774,6774,7154,7526,7526,7526,7526,7526,7526,Upgrade
27,Shares Change (YoY),-0.01%,-5.32%,-9.99%,-4.94%,-,-,-,-,-,-,Upgrade
28,EPS (Basic),-0.01,-0.03,0.00,0.01,-0.00,0.00,0.00,-0.02,-0.01,-0.00,Upgrade
29,EPS (Diluted),-0.01,-0.03,0.00,0.01,-0.00,0.00,0.00,-0.02,-0.01,-0.00,Upgrade
30,EPS Growth,-,-,-,159.15%,-,-,-,-,-,-,Upgrade
31,Free Cash Flow,134.53,157.01,72.78,17.3,-11.48,122.84,28.16,-6.45,1.95,100.54,Upgrade
32,Free Cash Flow Per Share,0.02,0.02,0.01,0.00,-0.00,0.02,0.00,-0.00,0.00,0.01,Upgrade
33,Operating Margin,6.01%,6.55%,4.99%,2.00%,0.00%,6.29%,9.17%,0.07%,-11.24%,-0.70%,Upgrade
34,Profit Margin,-5.21%,-23.50%,2.30%,4.93%,-3.56%,2.16%,0.76%,-29.60%,-21.50%,-4.15%,Upgrade
35,Free Cash Flow Margin,14.71%,17.14%,7.94%,2.10%,-1.61%,16.12%,3.90%,-1.02%,0.45%,18.48%,Upgrade
36,EBITDA,89.98,98.7,77.11,50.23,29.03,74.61,92.88,28.29,-19.68,23.08,Upgrade
37,D&A For EBITDA,35.03,38.67,31.39,33.77,29.01,26.7,26.64,27.84,29.47,26.9,Upgrade
38,EBIT,54.96,60.02,45.73,16.46,0.03,47.91,66.24,0.44,-49.15,-3.83,Upgrade
