,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,1348,1026,812,965,1349,1858,1271,1019,935,737,857,Upgrade
1,Market Cap Growth,6.30%,6.30%,-39.81%,-48.06%,6.13%,82.35%,35.90%,38.17%,9.06%,-25.00%,-15.38%,Upgrade
2,Enterprise Value,584,953,119,411,914,1029,1759,951,817,567,619,Upgrade
3,Last Close Price,0.23,0.17,0.13,0.16,0.21,0.29,0.19,0.15,0.13,0.11,0.12,Upgrade
4,PE Ratio,3.49,2.65,6.82,-,3.39,3.46,3.00,3.58,4.14,4.17,7.91,Upgrade
5,Forward PE,-,4.60,4.60,4.60,4.60,4.60,4.60,4.60,4.60,4.60,4.60,Upgrade
6,PS Ratio,0.11,0.08,0.06,0.07,0.10,0.13,0.09,0.08,0.09,0.09,0.11,Upgrade
7,PB Ratio,0.33,0.23,0.19,0.24,0.31,0.42,0.30,0.26,0.25,0.22,0.26,Upgrade
8,P/TBV Ratio,0.25,0.25,0.20,0.25,0.33,0.45,0.32,0.27,0.26,0.23,0.27,Upgrade
9,P/FCF Ratio,8.73,6.64,-,1.61,11.29,-,1.45,-,-90.04,-,-,Upgrade
10,P/OCF Ratio,1.92,1.92,1.78,1.04,3.77,-,0.94,-,3.08,2.38,-4.30,Upgrade
11,EV/Sales Ratio,0.05,0.08,0.01,0.03,0.07,0.07,0.12,0.07,0.08,0.07,0.08,Upgrade
12,EV/EBITDA Ratio,0.67,1.10,0.26,0.98,0.93,0.92,1.97,1.32,1.36,1.25,2.00,Upgrade
13,EV/EBIT Ratio,1.01,1.65,0.71,-,1.36,1.27,3.00,2.24,2.59,2.54,5.25,Upgrade
14,EV/FCF Ratio,3.79,6.17,-,0.68,7.65,-,2.01,-,-78.65,-,-,Upgrade
15,Debt / Equity Ratio,0.02,0.02,0.14,0.06,0.07,0.05,0.03,0.12,0.04,0.06,0.05,Upgrade
16,Debt / FCF Ratio,0.51,0.51,-,0.41,2.71,-,0.16,-,-14.63,-,-,Upgrade
17,Return on Capital Employed (ROCE),12.20%,12.20%,3.63%,-,14.38%,16.92%,12.50%,9.75%,7.59%,5.97%,3.14%,Upgrade
18,Earnings Yield,28.73%,37.74%,14.65%,5.81%,29.51%,28.92%,33.38%,27.93%,24.15%,23.99%,12.64%,Upgrade
19,FCF Yield,11.46%,15.05%,-1.12%,62.13%,8.86%,55.83%,68.77%,-48.19%,-1.11%,-7.06%,-90.95%,Upgrade
20,Buyback Yield / Dilution,0.30%,0.48%,0.12%,-,-,-,0.02%,0.03%,0.01%,-,-,Upgrade
21,Total Shareholder Return,3.35%,0.48%,0.12%,-,-,-,0.02%,0.03%,0.01%,-,-,Upgrade
