,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,5646,5983,5814,6134,5814,5940,5699,5042,3850,3878,Upgrade
1,Revenue Growth (YoY),-2.90%,-2.46%,-0.00%,3.28%,2.02%,17.80%,48.04%,30.02%,34.04%,45.37%,Upgrade
2,Cost of Revenue,5138,5602,5639,5669,5089,5381,5306,4768,3565,3679,Upgrade
3,Gross Profit,507.18,381.33,175.25,465,725.48,559,393.22,274.58,285.2,198.74,Upgrade
4,"Selling, General & Admin",178.42,170.76,180.96,189.05,189.83,167.48,189.47,157.53,192.72,168.56,Upgrade
5,Research & Development,43.69,66.43,94.06,172.61,151.5,177.04,22.61,28.9,-,-,Upgrade
6,Other Operating Expenses,-53.53,-56.28,-50.42,-54.52,-53.4,-40.99,-41.41,-42.64,-41.96,-39.05,Upgrade
7,Operating Expenses,168.58,180.92,224.6,307.14,287.93,303.53,170.66,143.79,150.76,129.52,Upgrade
8,Operating Income,338.6,200.41,-49.35,157.85,437.55,255.47,222.55,130.79,134.44,69.22,Upgrade
9,Interest Expense,-2.32,-4.06,-0.7,-3.47,-1.01,-1.51,-5.6,-1.71,-3.64,-1.4,Upgrade
10,Interest & Investment Income,15.13,15.99,8.13,9.81,8.45,6.39,1.66,6.89,8.2,8.12,Upgrade
11,Currency Exchange Gain (Loss),4.27,6.03,1.51,1.44,0.1,-0.84,-1.12,-2.99,-1.04,-0.21,Upgrade
12,EBT Excluding Unusual Items,355.68,218.37,-40.41,165.63,445.1,259.52,217.49,132.98,137.95,75.73,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-7.97,Upgrade
14,Gain (Loss) on Sale of Assets,-0.51,-0.32,1.96,1.94,7.46,1.02,0.06,-1.7,0.47,8.38,Upgrade
15,Asset Writedown,-,-3.3,-,-0.21,-,-3.09,-,-,-,-,Upgrade
16,Other Unusual Items,0.13,0.39,0.15,1.1,0.09,34.33,2.16,1.03,0.51,0.48,Upgrade
17,Pretax Income,355.29,215.13,-38.3,168.46,452.65,291.77,219.72,132.31,138.93,76.62,Upgrade
18,Income Tax Expense,87.81,28.78,-9.34,37.73,87.96,63.65,45.01,37.63,26.57,15.27,Upgrade
19,Earnings From Continuing Operations,267.48,186.36,-28.96,130.74,364.7,228.12,174.71,94.68,112.36,61.35,Upgrade
20,Minority Interest in Earnings,-52.82,-40.64,-8.8,-41.06,-102.37,-31.75,-25.48,-7.29,-9.63,-2.79,Upgrade
21,Net Income,214.66,145.71,-37.75,89.68,262.33,196.37,149.22,87.39,102.73,58.55,Upgrade
22,Net Income to Common,214.66,145.71,-37.75,89.68,262.33,196.37,149.22,87.39,102.73,58.55,Upgrade
23,Net Income Growth,-,62.48%,-,-54.33%,75.80%,124.70%,45.26%,49.25%,168.27%,-53.53%,Upgrade
24,Shares Outstanding (Basic),5966,5987,5994,5994,5994,5994,5994,5995,5996,5996,Upgrade
25,Shares Outstanding (Diluted),5966,5987,5994,5994,5994,5994,5994,5995,5996,5996,Upgrade
26,Shares Change (YoY),-0.48%,-0.12%,-,-,-,-0.02%,-0.03%,-0.01%,-,-,Upgrade
27,EPS (Basic),0.04,0.02,-0.01,0.01,0.04,0.03,0.02,0.01,0.02,0.01,Upgrade
28,EPS (Diluted),0.04,0.02,-0.01,0.01,0.04,0.03,0.02,0.01,0.02,0.01,Upgrade
29,EPS Growth,-,62.67%,-,-54.33%,75.80%,124.76%,45.30%,49.27%,168.29%,-53.53%,Upgrade
30,Free Cash Flow,341.19,-197.49,189.23,365.69,-259.99,1146,-433.65,25.33,-34.08,-13.4,Upgrade
31,Free Cash Flow Per Share,0.06,-0.03,0.03,0.06,-0.04,0.19,-0.07,0.00,-0.01,-0.00,Upgrade
32,Operating Margin,6.00%,3.35%,-0.85%,2.57%,7.53%,4.30%,3.90%,2.59%,3.49%,1.78%,Upgrade
33,Profit Margin,3.80%,2.44%,-0.65%,1.46%,4.51%,3.31%,2.62%,1.73%,2.67%,1.51%,Upgrade
34,Free Cash Flow Margin,6.04%,-3.30%,3.25%,5.96%,-4.47%,19.29%,-7.61%,0.50%,-0.89%,-0.35%,Upgrade
35,EBITDA,475.26,328.8,89.24,297.52,571.82,380.01,346.3,254.9,251.64,161.81,Upgrade
36,D&A For EBITDA,136.66,128.39,138.59,139.66,134.27,124.54,123.75,124.11,117.2,92.59,Upgrade
37,EBIT,338.6,200.41,-49.35,157.85,437.55,255.47,222.55,130.79,134.44,69.22,Upgrade
