,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7528,8027,6992,7781,7687,8766,9055,11017,10995,7890,9330,8831,7513,7217,7600,9265,7427,7962,7144,7014,9120,Upgrade
1,Market Cap Growth,-8.42%,-8.42%,-22.78%,-29.37%,-30.09%,11.10%,-2.95%,24.75%,46.34%,9.33%,22.76%,-4.69%,1.17%,-9.36%,6.38%,32.09%,-18.57%,-9.02%,-22.22%,-42.39%,-2.25%,Upgrade
2,Enterprise Value,14661,15206,14113,15505,15411,16994,17211,18879,18817,15582,16462,15694,14325,14331,14413,14606,12625,13094,12164,11543,13649,Upgrade
3,Last Close Price,10.40,11.09,9.66,10.66,10.53,12.01,12.41,15.09,15.07,10.81,12.78,12.10,10.29,9.89,10.41,12.69,10.18,10.91,9.79,9.57,12.45,Upgrade
4,PE Ratio,53.05,56.99,43.68,-,-,200.76,-407.99,-,-,-42.18,-,-,-,-107.81,-182.81,-,-,-76.17,245.57,-,16.05,Upgrade
5,Forward PE,14.46,12.90,11.36,-,-,17.87,19.67,26.76,-,38.71,35.44,20.16,9.01,12.78,15.34,18.85,12.62,14.02,26.68,17.07,15.22,Upgrade
6,PS Ratio,0.75,0.81,0.71,0.79,0.80,1.05,1.17,1.65,1.71,1.09,1.17,1.02,0.87,0.83,0.94,1.26,1.04,0.87,0.66,0.55,0.65,Upgrade
7,PB Ratio,1.19,0.94,0.83,0.94,0.92,1.05,1.10,1.36,1.36,0.95,1.12,1.05,0.87,0.83,0.88,1.09,0.87,0.91,0.82,0.81,1.02,Upgrade
8,P/TBV Ratio,1.55,1.55,1.38,1.55,1.52,1.75,1.84,2.30,2.30,1.60,1.91,1.78,1.48,1.39,1.46,1.83,1.45,1.53,1.38,1.36,1.71,Upgrade
9,P/FCF Ratio,14.97,15.97,6.94,-,12.07,25.84,-,-,-,-,-,-,-,47.96,-31.21,-,-,-,-,-33.75,-,Upgrade
10,P/OCF Ratio,13.03,13.03,6.25,7.73,8.35,13.36,39.46,-,-35.22,-102.34,-,-,8.31,9.69,19.50,-,12.19,-115.21,15.94,8.21,-,Upgrade
11,PEG Ratio,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,1.88,-,-,7.61,6.79,Upgrade
12,EV/Sales Ratio,1.47,1.53,1.44,1.57,1.60,2.04,2.23,2.82,2.93,2.16,2.06,1.82,1.66,1.64,1.78,1.99,1.77,1.43,1.13,0.91,0.97,Upgrade
13,EV/EBITDA Ratio,15.58,19.02,17.26,18.82,18.24,30.85,56.05,-1356.12,-,-164.96,-121.55,-,-,149.11,85.14,-,-,60.00,28.51,-,-,Upgrade
14,EV/EBIT Ratio,28.18,29.23,25.94,28.00,-,58.24,339.92,-70.47,-,-45.42,-,-,-,-,-217.93,-,-,-2161.06,58.14,-,-,Upgrade
15,EV/FCF Ratio,29.16,30.24,14.02,-,24.20,50.09,-,-,-,-,-,-,-,95.23,-59.18,-,-,-,-,-55.54,-,Upgrade
16,Debt / Equity Ratio,0.71,0.71,0.73,0.73,0.74,0.80,0.87,0.87,0.86,0.81,0.84,0.77,0.69,0.68,0.70,0.69,0.57,0.52,0.49,0.47,0.40,Upgrade
17,Debt / EBITDA Ratio,6.47,4.95,4.13,13.74,8.33,5.13,4.60,13.40,-,20.71,25.62,-,89.91,35.94,4.09,-,-,10.04,4.17,-,-,Upgrade
18,Debt / FCF Ratio,12.11,12.11,6.04,-,9.76,19.71,-,-,-,-,-,-,-,38.98,-24.96,-,-,-,-,-19.67,-,Upgrade
19,Asset Turnover,0.63,0.58,0.45,0.66,0.57,0.57,0.38,0.37,0.45,0.34,0.32,0.56,0.62,0.49,0.33,0.60,0.52,0.34,0.29,1.10,Upgrade,
20,Inventory Turnover,3.84,4.49,3.75,3.15,4.47,3.50,3.65,2.44,2.69,3.00,2.33,2.33,3.44,3.62,2.30,1.70,2.74,2.50,1.81,1.74,5.62,Upgrade
21,Quick Ratio,0.56,0.56,0.52,0.52,0.57,0.51,0.51,0.52,0.56,0.56,0.51,0.54,0.52,0.55,0.47,0.49,0.56,0.56,0.52,0.54,0.60,Upgrade
22,Current Ratio,0.92,0.92,0.90,0.91,0.93,0.96,0.95,0.94,0.94,0.97,0.94,0.92,0.87,1.02,0.97,0.94,0.98,1.07,1.06,1.07,1.13,Upgrade
23,Return on Equity (ROE),6.23%,7.60%,-2.38%,-0.28%,7.26%,8.61%,-0.77%,-9.52%,1.98%,-6.66%,-8.33%,-0.80%,-0.33%,7.27%,-4.18%,-3.58%,2.03%,3.66%,-13.22%,5.07%,Upgrade,
24,Return on Assets (ROA),3.47%,3.71%,0.59%,-0.09%,3.63%,3.68%,0.96%,-4.21%,0.28%,-0.85%,-1.76%,-2.61%,-0.28%,3.43%,-1.02%,-4.41%,0.92%,2.97%,-3.02%,-0.90%,Upgrade,
25,Return on Capital (ROIC),4.07%,4.32%,0.70%,-0.11%,4.28%,4.25%,1.10%,-4.89%,0.32%,-0.98%,-2.07%,-3.10%,-0.33%,4.10%,-1.25%,-5.51%,1.14%,3.73%,-3.93%,-1.20%,Upgrade,
26,Return on Capital Employed (ROCE),5.23%,5.23%,5.45%,5.45%,-,2.66%,0.46%,-2.43%,-,-3.08%,-,-,-,-,-0.63%,-,-,-0.06%,2.13%,-,-,Upgrade
27,Earnings Yield,1.87%,1.75%,2.29%,2.18%,2.52%,0.50%,-0.25%,-2.05%,-3.03%,-2.37%,-2.33%,-0.29%,0.28%,-0.93%,-0.55%,-1.07%,-3.12%,-1.31%,0.41%,4.37%,6.23%,Upgrade
28,FCF Yield,6.68%,6.26%,14.40%,11.37%,8.29%,3.87%,-3.54%,-5.75%,-8.41%,-11.70%,-5.50%,-0.56%,2.83%,2.09%,-3.20%,-5.32%,-2.54%,-9.28%,-4.53%,-2.96%,-5.15%,Upgrade
29,Dividend Yield,0.83%,-,-,-,0.81%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.32%,Upgrade
30,Payout Ratio,178.45%,69.55%,100.86%,-,-,67.07%,42.80%,-,-,162.84%,-,-,-,1274.32%,45.54%,-,-,160.03%,153.15%,-,86.04%,Upgrade
31,Buyback Yield / Dilution,0.93%,0.03%,-0.60%,0.60%,3.64%,0.01%,0.47%,-0.50%,-0.62%,0.09%,-0.12%,-0.05%,-0.05%,-0.16%,0.18%,0.06%,-0.07%,2.17%,-0.07%,0.04%,-0.02%,Upgrade
32,Total Shareholder Return,1.75%,0.03%,-0.60%,0.60%,4.45%,0.01%,0.47%,-0.50%,-0.62%,0.09%,-0.12%,-0.05%,-0.05%,-0.16%,0.18%,0.06%,-0.07%,2.17%,-0.07%,0.04%,0.30%,Upgrade
