,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1158,1068,1043,1224,1109,1011,975.93,1197,822.52,1354,1612,1391,1334,1167,1097,1756,1409,1251,1328,1003,Upgrade
1,Trading Asset Securities,10,-,50,-,-,-,-,-,280,70,-,-,-,100,200,-,270,120,-,-,Upgrade
2,Cash & Short-Term Investments,1168,1068,1093,1224,1109,1011,975.93,1197,1103,1424,1612,1391,1334,1267,1297,1756,1679,1371,1328,1003,Upgrade
3,Cash Growth,5.31%,5.71%,12.04%,2.30%,0.61%,-29.04%,-39.46%,-13.98%,-17.38%,12.36%,24.26%,-20.78%,-20.53%,-7.58%,-2.30%,75.06%,66.83%,40.10%,5.59%,-28.38%,Upgrade
4,Accounts Receivable,2714,2368,2170,2433,2332,2385,2173,2216,2341,1945,2000,2167,1919,1778,1912,2256,1781,1501,1905,2458,Upgrade
5,Other Receivables,156.83,215.3,151.05,221.66,164.26,195.27,134.7,249.77,143.89,192.88,151.22,261.46,148.39,266.15,184.2,252.84,156.42,288.4,229.92,266.96,Upgrade
6,Receivables,2871,2583,2321,2655,2496,2580,2308,2465,2485,2137,2151,2428,2067,2044,2096,2509,1937,1790,2134,2725,Upgrade
7,Inventory,1790,1884,1901,1969,2231,2018,2049,2124,1934,2361,2026,2151,2395,2883,2602,2878,2749,2582,2487,2367,Upgrade
8,Prepaid Expenses,-,50.39,-,65.51,-,75.87,-,71.01,-,71.41,-,35.5,-,20.78,-,39.61,-,0.06,-,22.08,Upgrade
9,Other Current Assets,803.83,698.84,604.3,463.61,904.87,931.38,563.78,262.83,633.52,486.35,655.31,311.79,576.5,620.6,516.42,295.03,510.87,743.12,884.99,939.19,Upgrade
10,Total Current Assets,6633,6285,5920,6377,6741,6616,5897,6120,6155,6480,6444,6317,6373,6836,6512,7477,6876,6486,6835,7057,Upgrade
11,"Property, Plant & Equipment",5878,5981,6064,6187,6080,6161,6198,6229,6078,5862,5899,5886,5852,5866,5873,4725,4633,4550,4550,4526,Upgrade
12,Long-Term Investments,2525,2524,2534,2545,2815,2791,2855,2857,2936,2840,2870,2870,2853,2778,2635,2654,2691,2665,2703,2559,Upgrade
13,Goodwill,14.77,14.77,14.77,14.77,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58,Upgrade
14,Other Intangible Assets,1124,1135,1145,1154,1161,1169,1183,1189,1204,1216,1222,1226,1108,1116,1142,1153,1171,1182,1208,1213,Upgrade
15,Long-Term Deferred Tax Assets,365.7,369.14,364.63,371.74,373.25,368.75,366.38,366.82,254.59,253.13,242.16,244.06,236.37,237.14,236.95,232.77,212.95,215.87,216.54,220.15,Upgrade
