,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1204,1922,2145,2585,2455,2361,2284,2691,2759,2336,2502,2424,1829,2005,2293,1815,1412,1472,1131,1453,Upgrade
1,Short-Term Investments,993.62,915.64,1108,641.04,314.63,468.74,492.64,480.43,201.36,680.68,792.73,711.06,878.49,930.82,1118,1682,1765,857.68,1215,951.24,Upgrade
2,Cash & Short-Term Investments,2198,2838,3252,3226,2770,2829,2777,3171,2960,3017,3295,3135,2707,2936,3411,3497,3176,2330,2347,2404,Upgrade
3,Cash Growth,-20.65%,0.30%,17.13%,1.72%,-6.44%,-6.22%,-15.71%,1.16%,9.35%,2.77%,-3.42%,-10.36%,-14.77%,26.01%,45.37%,45.45%,34.03%,49.37%,57.15%,31.68%,Upgrade
4,Accounts Receivable,419.37,371.29,431.52,440.77,434.07,446.65,477.49,502.44,488.84,519.03,604.47,723.09,683.71,631.21,511.33,492.01,440.5,387.05,386.97,422.23,Upgrade
5,Other Receivables,42.18,466.92,26.11,41.2,82.12,56.53,60.04,80.09,35.35,26.93,19.82,14.6,34.83,17.92,505.98,1,78.03,142.36,153.61,148.23,Upgrade
6,Receivables,885.05,838.21,907.52,1164,1168,939.18,969.13,1250,974.68,1011,1099,1574,2058,1130,1017,1241,1056,797.81,776.08,1123,Upgrade
7,Prepaid Expenses,375.46,348.14,356.72,27.74,32.48,406.26,424.18,28.46,409.64,481.74,466.02,17.48,13.48,587.29,382.91,25.69,408.06,523.08,455.58,20.9,Upgrade
8,Other Current Assets,-,-,-,95.1,106.05,-,-,102.98,-,-,-,76.54,71.34,-,-,70.66,-,-,-,88.06,Upgrade
9,Total Current Assets,3458,4024,4517,4513,4076,4175,4170,4552,4345,4510,4859,4803,4850,4653,4811,4835,4641,3651,3578,3636,Upgrade
10,"Property, Plant & Equipment",227.61,212.45,216.68,390.93,385.99,222.61,241.38,439.92,57.92,61.19,65.85,128.92,75.06,61.03,59.9,67.81,57.05,54.01,47.03,56.46,Upgrade
11,Long-Term Investments,1445,1281,1251,1646,1595,1309,1236,1367,988.53,1103,1112,1624,1606,1123,1206,1195,1202,1235,1070,1027,Upgrade
12,Goodwill,-,-,-,166.44,113.61,-,-,120.15,-,-,-,130.41,128.58,-,-,61.71,-,-,-,28.99,Upgrade
13,Other Intangible Assets,288.23,283.65,290.73,134.13,104.81,224.2,241.53,125.07,242.22,260.98,291.81,166.93,170.76,270.78,205.41,146.98,45.14,44.2,44.91,17.52,Upgrade
14,Long-Term Deferred Tax Assets,-,-,-,43.26,45.74,-,-,39.99,-,-,-,40.54,27.33,-,-,27.02,-,-,-,16.46,Upgrade
15,Other Long-Term Assets,1206,1300,1001,36.89,51.58,947.98,1125,30.27,1194,1269,1140,145.29,139.56,594.61,213.64,2.13,34.06,32.18,54.61,21.12,Upgrade
16,Total Assets,6625,7102,7276,7280,6711,6879,7014,7129,6828,7204,7469,7520,6998,6703,6497,6335,5979,5017,4795,4804,Upgrade
17,Accounts Payable,154.44,150.46,149.46,161.49,156.24,156.38,155.26,161.03,158.87,175.75,197.32,197.64,177.65,159.5,152.33,149.51,114.55,107.39,105.99,126.25,Upgrade
18,Accrued Expenses,638.83,625.54,662.8,562.16,499.56,675.96,705.89,584.95,632.78,756.96,799.88,701.78,633.02,697.98,633.14,462.27,452.61,409.1,402.31,382.09,Upgrade
19,Current Portion of Long-Term Debt,-,799.99,799.66,799.33,798.99,-,-,-,899.65,898.61,897.58,896.54,-,-,-,-,-,-,-,-,Upgrade
20,Current Portion of Leases,-,-,-,10.39,9.08,-,-,9.69,-,-,-,7.92,4.41,-,-,5.58,-,-,-,4.71,Upgrade
21,Current Income Taxes Payable,80.71,54.69,112.39,94.51,74.89,53.25,70.19,55.28,84.91,78.05,155.1,144.75,115.24,89.1,122.45,102.84,110.41,76.16,99.84,100.25,Upgrade
22,Current Unearned Revenue,94.69,88.6,92.73,75.19,92.05,85.57,88.79,94.45,86.94,91.4,94.74,91.14,144.88,146.09,148.06,143.68,153.94,157.64,154.46,108.78,Upgrade
23,Other Current Liabilities,-,-,199.4,94.29,84.95,200.14,-,314.54,-,-,-,119.26,87.09,-,-,94.48,-,-,-,78.78,Upgrade
24,Total Current Liabilities,968.67,1719,2016,1797,1716,1171,1020,1220,1863,2001,2145,2159,1162,1093,1056,958.37,831.51,750.29,762.6,800.86,Upgrade
25,Long-Term Debt,1859,1857,1855,1853,1632,2425,2423,2422,1540,1540,1539,1538,2433,2432,2430,2429,2427,1685,1684,1682,Upgrade
26,Long-Term Leases,-,-,-,42.86,44.78,-,-,55.71,-,-,-,52.04,5.83,-,-,1.51,-,-,-,5.29,Upgrade
27,Long-Term Deferred Tax Liabilities,-,-,-,66.15,37.64,-,-,41.69,-,-,-,66.9,54.45,-,-,58.3,-,-,-,33.97,Upgrade
