,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,464.48,437.87,395.5,463.67,442.15,440.24,413.78,448,453.56,450.15,484.62,616.29,607.43,574.47,458.9,513.41,465.74,387.39,323.39,468.15,Upgrade
1,Revenue,464.48,437.87,395.5,463.67,442.15,440.24,413.78,448,453.56,450.15,484.62,616.29,607.43,574.47,458.9,513.41,465.74,387.39,323.39,468.15,Upgrade
2,Revenue Growth (YoY),5.05%,-0.54%,-4.42%,3.50%,-2.52%,-2.20%,-14.62%,-27.31%,-25.33%,-21.64%,5.61%,20.04%,30.42%,48.29%,41.90%,9.67%,-0.43%,-10.29%,-18.99%,-2.85%,Upgrade
3,Cost of Revenue,92.38,89.79,86.82,100.16,94,94.27,85.85,106.09,94.38,95.31,104.8,128.55,102.98,92.55,79.77,87.29,77.2,63.58,74.11,90.57,Upgrade
4,Gross Profit,372.1,348.08,308.68,363.51,348.15,345.97,327.93,341.91,359.18,354.84,379.82,487.74,504.46,481.92,379.13,426.12,388.54,323.81,249.28,377.58,Upgrade
5,"Selling, General & Admin",150.37,141.01,128.21,177.26,131.4,129.57,140.76,82.11,138.94,144.32,164.54,191.35,172.59,187.26,173.96,154.25,144.08,141.66,116.86,151.66,Upgrade
6,Research & Development,80.41,71.69,80.73,67.24,82.76,92.95,90.68,99.33,97.03,106.4,112.43,113.87,118.82,101.42,96.57,90.23,83.51,75.96,74.41,75.19,Upgrade
7,Operating Expenses,230.78,212.7,208.94,244.51,214.17,222.52,231.44,181.44,235.97,250.72,276.97,305.22,291.41,288.68,270.52,244.48,227.59,217.62,191.26,226.85,Upgrade
8,Operating Income,141.32,135.39,99.74,119.01,133.99,123.45,96.49,160.47,123.21,104.11,102.85,182.52,213.05,193.24,108.6,181.64,160.95,106.19,58.02,150.74,Upgrade
9,Interest Expense,-,-,-,-32.06,-2.82,-,-,-18.34,-53.26,-,-,-71.01,-,-,-,-17.75,-39.68,-,-,-29.9,Upgrade
10,Interest & Investment Income,6.35,9.41,9.15,29.46,-,9.74,9.74,28.69,57.32,8.44,10.99,68.79,0.7,3.85,3.94,20.16,39.68,12.64,13.35,38.75,Upgrade
11,Earnings From Equity Investments,-,-,-,19.11,-,-,-,-22.85,-1.22,-,-,14.22,-,-,-,6.01,4.42,-,-,-13.2,Upgrade
12,Currency Exchange Gain (Loss),-,-,-,-9.14,-,-,-,-66.98,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Non Operating Income (Expenses),0.35,1.77,-27.76,9.34,-16.68,1.61,-7.06,61.97,-17.3,-30.16,3.43,-6.84,-1.19,7.63,9.57,1.11,1.88,2.45,-0.44,17.6,Upgrade
14,EBT Excluding Unusual Items,148.02,146.57,81.13,135.72,114.49,134.81,99.17,142.96,108.75,82.39,117.27,187.68,212.56,204.71,122.11,191.18,167.27,121.27,70.92,163.99,Upgrade
15,Gain (Loss) on Sale of Investments,16.91,0.25,-4.97,25.54,-8.92,-25.19,27.16,-3.58,-105.9,-25.68,-177.95,-41.98,0.65,-76.81,-58.2,-185.37,-103.79,117.38,-2.94,-38.37,Upgrade
16,Asset Writedown,-,-,-,-,-,-,-,-,-,-10.18,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Pretax Income,164.93,146.81,76.16,161.26,105.57,109.62,126.33,139.38,2.85,46.54,-60.69,145.71,213.21,127.9,63.91,5.8,63.48,238.65,67.98,125.62,Upgrade
18,Income Tax Expense,32.2,33.28,25.04,72.58,25.41,25.45,21.85,-18.7,19.76,17.5,11.72,45.58,31.41,46.91,14.95,-25.31,30,40.74,15.88,31.06,Upgrade
19,Earnings From Continuing Operations,132.73,113.54,51.11,88.68,80.17,84.17,104.48,158.08,-16.91,29.04,-72.4,100.13,181.8,80.99,48.96,31.12,33.48,197.91,52.1,94.56,Upgrade
20,Minority Interest in Earnings,-2.16,-1.61,-1.67,-5.45,-2.68,-2.78,-3.98,-16.17,-0.23,-0.74,4.88,15.61,-0.06,0.04,0.86,-2.08,0.32,0.51,0.01,0.51,Upgrade
21,Net Income,130.57,111.93,49.44,83.23,77.49,81.39,100.49,141.92,-17.14,28.3,-67.52,115.73,181.74,81.03,49.82,29.04,33.8,198.42,52.11,95.07,Upgrade
22,Net Income to Common,130.57,111.93,49.44,83.23,77.49,81.39,100.49,141.92,-17.14,28.3,-67.52,115.73,181.74,81.03,49.82,29.04,33.8,198.42,52.11,95.07,Upgrade
23,Net Income Growth,68.50%,37.53%,-50.80%,-41.35%,-,187.59%,-,22.62%,-,-65.07%,-,298.50%,437.72%,-59.16%,-4.39%,-69.45%,-76.88%,92.64%,-65.36%,-42.90%,Upgrade
24,Shares Outstanding (Basic),237,237,237,236,236,235,235,234,236,236,235,231,229,228,228,227,227,227,226,226,Upgrade
25,Shares Outstanding (Diluted),266,265,264,246,239,238,237,239,236,237,235,232,237,230,229,228,228,234,227,227,Upgrade
26,Shares Change (YoY),11.38%,11.43%,11.29%,3.14%,1.17%,0.36%,0.72%,3.19%,-0.54%,3.25%,2.57%,1.32%,4.12%,-1.89%,1.00%,0.73%,-2.29%,3.41%,-2.52%,-2.46%,Upgrade
27,EPS (Basic),0.55,0.47,0.21,0.35,0.33,0.35,0.43,0.61,-0.07,0.12,-0.29,0.50,0.79,0.36,0.22,0.13,0.15,0.88,0.23,0.42,Upgrade
28,EPS (Diluted),0.50,0.43,0.19,0.34,0.32,0.34,0.42,0.59,-0.07,0.12,-0.29,0.50,0.78,0.35,0.22,0.13,0.15,0.86,0.23,0.37,Upgrade
29,EPS Growth,56.25%,26.47%,-54.76%,-42.54%,-,183.33%,-,18.63%,-,-65.71%,-,291.50%,424.13%,-59.30%,-4.90%,-65.30%,-76.75%,88.09%,-65.15%,-49.86%,Upgrade
30,Free Cash Flow,-,-,-,210.69,-,-,-,143.87,-,-,-,238.36,-,-,-,312.73,-,-,-,-,Upgrade
31,Free Cash Flow Per Share,-,-,-,0.86,-,-,-,0.60,-,-,-,1.03,-,-,-,1.37,-,-,-,-,Upgrade
32,Gross Margin,80.11%,79.49%,78.05%,78.40%,78.74%,78.59%,79.25%,76.32%,79.19%,78.83%,78.37%,79.14%,83.05%,83.89%,82.62%,83.00%,83.42%,83.59%,77.08%,80.65%,Upgrade
33,Operating Margin,30.43%,30.92%,25.22%,25.67%,30.30%,28.04%,23.32%,35.82%,27.17%,23.13%,21.22%,29.62%,35.07%,33.64%,23.67%,35.38%,34.56%,27.41%,17.94%,32.20%,Upgrade
34,Profit Margin,28.11%,25.56%,12.50%,17.95%,17.53%,18.49%,24.29%,31.68%,-3.78%,6.29%,-13.93%,18.78%,29.92%,14.10%,10.86%,5.66%,7.26%,51.22%,16.11%,20.31%,Upgrade
