,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,25590,28077,27286,26160,26254,25673,27292,31397,31566,30791,41242,46117,53662,64897,35327,42063,28401,25159,14374,5015,8359,Upgrade
1,Market Cap Growth,9.36%,9.36%,-0.02%,-16.68%,-16.83%,-16.62%,-33.82%,-31.92%,-41.18%,-52.55%,16.74%,9.64%,88.94%,157.95%,145.76%,738.67%,239.77%,214.97%,87.82%,-43.51%,11.39%,Upgrade
2,Enterprise Value,77643,76211,75101,72692,71366,70075,71367,73863,73929,73391,85562,87961,98989,107569,76175,73933,60272,57029,41495,34570,30613,Upgrade
3,PE Ratio,6.67,11.83,11.76,11.24,11.06,11.54,12.46,12.87,12.51,12.63,16.69,17.56,19.86,-,12.04,17.30,14.57,15.27,9.95,3.57,5.55,Upgrade
4,PS Ratio,0.62,1.10,1.14,1.12,1.17,1.28,1.37,1.46,1.50,1.52,1.98,2.19,2.71,3.57,1.87,2.40,1.74,1.65,1.08,0.38,0.63,Upgrade
5,PB Ratio,0.70,0.96,0.96,0.90,0.89,0.93,0.98,1.05,1.11,1.13,1.46,1.54,1.83,2.89,-,1.92,1.43,1.32,0.80,0.29,0.51,Upgrade
6,P/FCF Ratio,-,-,-,-,-13.81,-,-,-,158.90,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,P/OCF Ratio,4.76,4.76,4.96,5.13,4.91,3.40,3.51,3.62,3.74,6.95,8.47,9.54,10.09,12.70,6.27,8.38,6.56,5.21,3.77,1.24,2.00,Upgrade
8,EV/Sales Ratio,3.05,3.00,3.12,3.10,3.19,3.50,3.59,3.44,3.52,3.63,4.10,4.18,5.00,5.92,4.03,4.22,3.70,3.73,3.11,2.62,2.29,Upgrade
9,EV/EBITDA Ratio,10.51,10.34,10.62,10.43,10.22,10.79,10.97,10.47,10.35,10.55,12.03,12.03,13.75,15.97,10.62,11.32,10.37,10.81,8.91,7.62,6.75,Upgrade
10,EV/EBIT Ratio,16.34,16.04,16.54,15.96,15.73,17.02,17.14,15.95,15.40,15.52,17.49,17.34,19.28,22.14,14.41,15.41,14.59,15.37,12.76,10.90,9.66,Upgrade
