,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2565,4120,3485,3420,4118,3272,5120,7326,5083,4659,5924,7648,2577,-,2984,1898,1898,2762,-,2341,Upgrade
1,Trading Asset Securities,300,310,300,380,30,390,200,520,1040,1349,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Accounts Receivable,7656,7563,7435,6453,6557,6743,6284,5773,8297,8460,8031,7152,6736,-,5491,5287,5287,4733,-,3966,Upgrade
3,Other Receivables,73.61,79.68,294.69,290.84,150.86,129.91,94.31,207.11,133.53,142.54,135.15,135.6,74.44,-,546.49,94.39,94.39,-,-,-,Upgrade
4,Inventory,1616,932.61,762.78,967.72,867.36,391.63,148.5,104.53,104.73,90.45,73.62,214.19,78.29,-,74.47,58.11,58.11,44.03,-,51.19,Upgrade
5,Other Current Assets,1055,1182,1042,1443,761.41,784.96,763.66,1155,880.16,842.59,881.39,855.35,1544,-,1078,1297,1297,939.44,7400,1097,Upgrade
6,Total Current Assets,13265,14187,13319,12955,12485,11711,12611,15085,15537,15543,15045,16006,11010,-,10175,8634,8634,8479,7400,7455,Upgrade
7,"Property, Plant & Equipment",58404,57667,57106,56795,56575,56208,54482,53776,50498,48774,48231,48112,47091,-,42408,41582,41582,35249,-,31244,Upgrade
8,Goodwill,166.03,166.03,166.03,166.03,166.13,166.81,96.92,96.92,93.86,93.86,55.45,55.45,58.83,-,64.72,39.41,39.41,39.41,-,39.41,Upgrade
9,Other Intangible Assets,3144,3144,3074,3034,2828,2826,2118,2121,2119,2105,2126,2151,2173,-,2222,2198,2198,1619,-,1672,Upgrade
10,Long-Term Investments,3932,3991,3885,3812,3776,3769,3727,3612,3447,3246,3375,3277,2906,-,2790,2695,2695,2532,-,2417,Upgrade
11,Long-Term Deferred Tax Assets,206.65,209.18,208.6,205.93,199.26,199.95,197.89,194.69,189.84,188.82,187.79,186.88,175.26,-,175.82,175.13,175.13,184.71,-,194.32,Upgrade
12,Long-Term Deferred Charges,13.64,93.81,87.98,86.16,38.46,72.58,28.65,70.35,28.7,64.34,65.46,64.38,26.77,-,64.28,53.5,53.5,-,-,-,Upgrade
13,Long-Term Accounts Receivable,-,-,1.74,1.74,1.7,1.66,1.66,1.66,1.16,1.16,23.01,41.13,-,-,-,-,-,-,-,-,Upgrade
14,Other Long-Term Assets,2616,2317,1878,1961,2271,2250,2459,2454,2369,2240,2187,2184,1611,-,1910,1881,1881,3242,39905,2932,Upgrade
15,Total Assets,81747,81774,79726,79017,78340,77206,75721,77413,74284,72255,71295,72077,65051,-,59809,57258,57258,51346,47305,45955,Upgrade
16,Accounts Payable,983.93,377.07,373.65,487.23,635.1,392.57,352.25,416.47,512.48,438.67,650.29,472.77,284.59,-,175.12,181.46,181.46,151.16,-,136.56,Upgrade
17,Accrued Expenses,78.56,4766,30.56,4743,55.93,68.29,32.54,5737,78.88,84.42,39.86,108.87,189.3,-,175.55,120.23,120.23,-,-,-,Upgrade
18,Short-Term Debt,2427,2634,2004,2411,2879,2044,2288,3709,2872,2497,1825,2682,2179,-,1781,1721,1721,2306,-,3235,Upgrade
19,Current Portion of Long-Term Debt,7345,7461,5788,5353,3676,3291,3642,4101,5326,5281,3593,4021,3821,-,4473,3482,3482,1796,-,2081,Upgrade
20,Current Unearned Revenue,1133,1159,1301,1878,1107,1087,1060,1540,1019,1221,1318,1654,1838,-,1294,1580,1580,-,-,-,Upgrade
21,Current Portion of Leases,-,102.37,-,129.69,-,123.39,-,136.5,-,122.68,-,114,-,-,-,122.15,122.15,92.73,-,108.99,Upgrade
22,Current Income Taxes Payable,88.71,148.75,233.35,276.5,72.56,139.07,268.3,132.94,69.51,136.13,270.44,115.99,58.28,-,250.28,100.49,100.49,87.56,-,100.01,Upgrade
23,Other Current Liabilities,7804,4313,7844,3415,8813,9354,8533,3436,8002,7947,7114,7893,7564,-,5619,6229,6229,5799,10106,4870,Upgrade
24,Total Current Liabilities,19860,20961,17576,18693,17237,16499,16175,19209,17879,17728,14809,17062,15935,-,13768,13536,13536,10232,10106,10532,Upgrade
25,Long-Term Debt,34349,33252,34193,32533,34097,33820,32218,31929,30708,29208,30987,29706,29347,-,26457,25922,25922,23110,21617,19093,Upgrade
26,Long-Term Leases,716.88,756.45,777.19,747.74,885.63,882.46,827.41,813.76,849.62,875.06,1091,1135,693.48,-,754.45,942.44,942.44,1266,-,1309,Upgrade
27,Long-Term Unearned Revenue,159.38,207.05,203.03,137.97,135.77,136.76,118.08,118.41,113.11,108.38,105.36,106.25,82.07,-,58.26,59.14,59.14,-,-,-,Upgrade
28,Long-Term Deferred Tax Liabilities,69.94,70.09,71.11,71.49,71.45,72.14,72.33,66.23,56.13,56.35,57.05,56.19,50.88,-,51.91,49.63,49.63,46.28,-,45.72,Upgrade
29,Other Long-Term Liabilities,79.86,91.47,77.53,92.11,77.53,94.19,77.53,94.45,77.53,97.02,77.53,88.54,357.25,-,256.92,52.76,52.76,297.08,-,225.01,Upgrade
30,Total Liabilities,55235,55338,52898,52276,52505,51504,49488,52231,49683,48073,47127,48153,46466,-,41347,40562,40562,34951,31723,31205,Upgrade
