,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Rental Revenue,14.26,13.61,14.62,15.18,15.1,42.69,14.98,12.61,11.81,14.97,Upgrade
1,Total Revenue,14.26,13.61,14.62,15.18,15.1,42.69,14.98,12.61,11.81,14.97,Upgrade
2,Revenue Growth (YoY,-2.50%,-10.33%,-3.18%,-64.44%,0.83%,238.43%,26.85%,-15.72%,-55.88%,-45.17%,Upgrade
3,Property Expenses,-,-,-,-,-,5.63,-,-,-,-,Upgrade
4,"Selling, General & Administrative",14.38,10.89,12.16,13.68,11.72,13.37,12.32,13.66,11.85,23.08,Upgrade
5,Total Operating Expenses,14.38,10.89,12.16,13.68,11.72,19,12.32,13.66,11.85,23.08,Upgrade
6,Operating Income,-0.12,2.72,2.47,1.5,3.39,23.69,2.66,-1.05,-0.04,-8.12,Upgrade
7,Interest Expense,-,-0.12,-0.84,-0.71,-0.8,-0.83,-0.84,-2.93,-2.77,-2.89,Upgrade
8,Interest & Investment Income,-,-,-,-,-,-,-,-,-,0.38,Upgrade
9,Other Non-Operating Income,0.28,0.15,0.23,0.26,0.53,0.46,0.33,0.22,0.2,0.32,Upgrade
10,EBT Excluding Unusual Items,0.16,2.75,1.85,1.04,3.12,23.32,2.15,-3.76,-2.62,-10.31,Upgrade
11,Gain (Loss) on Sale of Investments,-28.26,16.25,-,-,-,-,-,-,-,-,Upgrade
12,Gain (Loss) on Sale of Assets,-,-1708,-1708,-,-,-,-,-,-,-,Upgrade
13,Asset Writedown,-,-52.3,-45.2,50.69,-,33.64,-,5.94,-,-77.97,Upgrade
14,Other Unusual Items,-,-,-,0.1,-,-,-,-,-,-,Upgrade
15,Pretax Income,-28.09,-1742,-1752,51.83,3.12,56.96,2.15,2.18,-2.62,-88.28,Upgrade
16,Income Tax Expense,2.69,107.26,109.96,18.3,2.6,25.62,2.51,2.44,2.06,-20.91,Upgrade
17,Earnings From Continuing Operations,-30.78,-1849,-1862,33.53,0.52,31.33,-0.35,-0.26,-4.67,-67.37,Upgrade
18,Minority Interest in Earnings,21.2,1367,1381,-31.31,0.53,-25.01,0.84,-4.55,2.91,48.34,Upgrade
19,Net Income,-9.58,-482.3,-480.48,2.22,1.05,6.32,0.49,-4.81,-1.77,-19.03,Upgrade
20,Net Income to Common,-9.58,-482.3,-480.48,2.22,1.05,6.32,0.49,-4.81,-1.77,-19.03,Upgrade
21,Net Income Growth,-,-,-,-64.85%,114.93%,-,-,-,-,-,Upgrade
22,Basic Shares Outstanding,769,769,769,714,714,714,714,714,644,606,Upgrade
23,Diluted Shares Outstanding,769,769,769,714,714,714,714,714,644,606,Upgrade
24,Shares Change (YoY),-,7.66%,7.71%,0.04%,-,-0.05%,10.78%,17.90%,6.37%,-,Upgrade
25,EPS (Basic),-0.01,-0.63,-0.63,0.00,0.00,0.01,0.00,-0.01,-0.00,-0.03,Upgrade
26,EPS (Diluted),-0.01,-0.63,-0.63,0.00,0.00,0.01,0.00,-0.01,-0.00,-0.03,Upgrade
27,EPS Growth,-,-,-,-64.78%,114.89%,-,-,-,-,-,Upgrade
28,Operating Margin,-0.86%,19.98%,16.86%,9.87%,22.42%,55.49%,17.76%,-8.32%,-0.37%,-54.23%,Upgrade
29,Profit Margin,-67.21%,-3543.49%,-3285.52%,14.64%,6.96%,14.81%,3.26%,-38.12%,-14.96%,-127.15%,Upgrade
30,Free Cash Flow Margin,-25.65%,166.94%,34.99%,172.91%,1.39%,44.32%,23.50%,37.47%,118.97%,63.95%,Upgrade
31,EBITDA,0.05,2.89,2.59,1.62,3.52,23.83,2.8,-0.92,0.08,-7.99,Upgrade
32,D&A For Ebitda,0.17,0.17,0.13,0.13,0.14,0.14,0.14,0.13,0.12,0.13,Upgrade
33,EBIT,-0.12,2.72,2.47,1.5,3.39,23.69,2.66,-1.05,-0.04,-8.12,Upgrade
