,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,41,36,62,55,59,108,75,98,96,118,111,Upgrade
1,Market Cap Growth,-34.72%,-34.72%,6.39%,-48.98%,-21.90%,10.14%,-21.64%,-16.36%,-14.19%,11.10%,-8.00%,Upgrade
2,Enterprise Value,630,2061,2087,2190,2260,2381,2296,2298,2118,2188,2268,Upgrade
3,Last Close Price,0.05,0.05,0.08,0.07,0.08,0.15,0.10,0.14,0.13,0.17,0.18,Upgrade
4,PE Ratio,-,-,-,-,17.88,14.71,11.00,-22.80,-,-,-,Upgrade
5,PS Ratio,1.46,1.30,2.20,1.86,1.93,1.88,1.30,3.57,3.92,4.40,2.67,Upgrade
6,PB Ratio,0.11,0.04,0.06,0.02,0.02,0.04,0.02,0.03,0.03,0.04,0.04,Upgrade
7,P/FCF Ratio,2.63,-,2.24,1.76,2.21,5.67,3.34,11.94,5.09,4.99,8.89,Upgrade
8,P/OCF Ratio,2.33,-,2.24,1.76,2.21,5.67,3.34,11.94,5.09,4.99,8.89,Upgrade
9,EV/Sales Ratio,22.51,73.96,73.93,73.49,74.62,41.20,39.81,83.26,86.72,81.73,54.35,Upgrade
10,EV/EBITDA Ratio,200.95,701.60,380.64,519.52,439.09,87.05,86.24,1226.05,-,-276.61,-,Upgrade
11,EV/EBIT Ratio,225.38,-,402.51,552.55,462.55,87.93,87.13,1426.20,-,-,-,Upgrade
12,EV/FCF Ratio,40.74,-,74.98,69.84,85.41,124.45,102.30,278.57,112.80,92.64,180.92,Upgrade
13,Debt / Equity Ratio,-,-,-,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.03,Upgrade
14,Debt / FCF Ratio,-,-,-,2.20,2.73,3.94,3.54,9.58,4.22,2.99,5.82,Upgrade
15,Earnings Yield,-27.61%,-1361.63%,-1546.44%,-864.20%,5.59%,6.80%,9.09%,-4.39%,-6.88%,-17.66%,-16.61%,Upgrade
16,FCF Yield,37.98%,52.77%,44.72%,56.67%,45.21%,17.64%,29.95%,8.38%,19.64%,20.06%,11.25%,Upgrade
17,Buyback Yield / Dilution,-3.69%,-,-7.66%,-7.71%,-0.04%,-,0.05%,-10.78%,-17.90%,-6.37%,-,Upgrade
18,Total Shareholder Return,-3.69%,-,-7.66%,-7.71%,-0.04%,-,0.05%,-10.78%,-17.90%,-6.37%,-,Upgrade
