,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Cash & Equivalents,216.64,281.8,188.74,195.41,192.59,217.61,208.82,189.69,162.72,203.79,135.98,131.32,191.03,191.17,209.57,151.01,150.17,162.58,112.79,89.94,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.54,71.54,35.54,Upgrade
2,Cash & Short-Term Investments,216.64,281.8,188.74,195.41,192.59,217.61,208.82,189.69,162.72,203.79,135.98,131.32,191.03,191.17,209.57,151.01,150.17,198.12,184.33,125.48,Upgrade
3,Cash Growth,12.48%,29.50%,-9.62%,3.01%,18.36%,6.78%,53.57%,44.46%,-14.82%,6.60%,-35.11%,-13.04%,27.21%,-3.51%,13.69%,20.34%,-13.56%,77.54%,37.95%,31.36%,Upgrade
4,Accounts Receivable,450.16,376.64,438.17,425.48,417.24,469.92,426.07,399.42,420.19,356.18,396.21,411.94,382.55,405.29,376.55,395.66,388.41,324.29,353.98,374.51,Upgrade
5,Other Receivables,9.82,6.58,6.95,9.74,10.14,5.71,8.49,8.66,7.17,4.51,4.26,6.45,4.32,4.88,6.4,9.78,6.75,6.65,15.69,18.48,Upgrade
6,Receivables,459.98,383.22,445.11,435.22,427.37,475.63,434.56,408.07,427.36,360.69,400.47,418.4,386.87,410.17,382.95,405.44,395.16,330.94,369.67,392.99,Upgrade
7,Inventory,362.61,411.4,409.73,412.79,372.92,380.61,353.41,332.04,299.4,355.49,360.23,373.34,408.02,435.52,402.97,383.78,376.07,435.35,396.47,378.04,Upgrade
8,Other Current Assets,40.24,85.88,61.08,48.82,39.33,21.19,24.19,42.74,72.73,104.62,49.54,86.2,67.04,48.36,110.99,81.2,74.11,28.73,53.4,60.87,Upgrade
9,Total Current Assets,1079,1162,1105,1092,1032,1095,1021,972.55,962.21,1025,946.22,1009,1053,1085,1106,1021,995.5,993.14,1004,957.39,Upgrade
10,"Property, Plant & Equipment",1353,1229,1109,1004,968.39,979.87,989.88,998.98,1029,1035,1051,1027,991.22,988.3,983.46,990.02,997.69,1007,1018,1041,Upgrade
11,Long-Term Investments,104.32,104.32,104.27,104.27,103.99,103.99,103.82,103.82,103.54,103.54,103.99,103.99,105.24,105.24,105.13,105.14,105.04,109.23,115.51,116.28,Upgrade
12,Other Intangible Assets,78.42,78.88,79.35,79.81,80.28,79.91,52.45,52.77,53.09,53.41,53.73,54.05,54.37,54.7,55.02,55.34,55.66,55.98,56.3,56.62,Upgrade
13,Long-Term Deferred Charges,0.82,0.82,0.82,1.65,1.65,1.09,1.09,1.64,1.64,1.64,1.64,2.19,-,-,-,-,0.07,0.14,0.21,0.28,Upgrade
14,Other Long-Term Assets,258.34,211.21,166.11,147.8,138.01,76.39,18.97,21.1,-,-,-,20.46,-,7.33,9.69,9.69,-,-,-,1.55,Upgrade
15,Total Assets,2875,2786,2564,2429,2325,2336,2187,2151,2150,2218,2157,2217,2204,2241,2260,2182,2154,2166,2194,2173,Upgrade
16,Accounts Payable,79.95,100.83,93.47,91.67,59.28,139.06,123.11,94.51,70.25,77.85,65.09,82.49,53.9,58.6,72.99,67.04,40.07,50.44,48.11,91.4,Upgrade
17,Accrued Expenses,16.44,32.21,10.28,22.77,16.69,21.49,2.24,19.85,1.41,16.35,2.97,37.74,12.69,42.24,13.81,62.58,12.69,24.79,7.79,12.42,Upgrade
18,Short-Term Debt,688.3,724.38,712,757.29,729.65,679.3,597.39,579.11,593.25,660.41,599.57,638.69,684.25,739.62,759.9,681.98,708.59,749.94,790.83,721.57,Upgrade
19,Current Portion of Long-Term Debt,0.5,0.5,0.5,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.17,8.36,Upgrade
20,Current Income Taxes Payable,8.96,-,4,-,8.85,-,4.12,-,19.7,0.2,23.44,2.84,23.43,-,17.55,-,21.94,-,6.07,-,Upgrade
