,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,1650,1577,1048,1155,815.65,385.47,2101,2095,1765,2127,Upgrade
1,Short-Term Investments,231.39,186.45,366.28,115.32,1944,1889,270.41,153.4,151.3,378.97,Upgrade
2,Cash & Short-Term Investments,1881,1763,1414,1270,2759,2274,2371,2248,1916,2506,Upgrade
3,Cash Growth,33.03%,38.80%,-48.76%,-44.14%,16.37%,1.15%,23.77%,-10.30%,-20.34%,-0.84%,Upgrade
4,Accounts Receivable,535.26,512.15,559.99,444.63,467.72,432.12,466.65,449.52,526.09,546.66,Upgrade
5,Other Receivables,119.7,83.79,92.54,62.57,102.12,82.4,68.64,56.65,53.01,47.59,Upgrade
6,Receivables,654.96,595.94,652.53,507.19,569.84,514.52,535.28,506.17,579.09,594.24,Upgrade
7,Inventory,252.35,107.07,197.71,106.33,180.92,100.04,198.48,57.42,111.15,59.65,Upgrade
8,Prepaid Expenses,-,174.23,-,158.98,-,164.8,-,122.57,122.13,147.51,Upgrade
9,Other Current Assets,384.71,384.71,384.71,359.55,345.3,347.8,346.42,253.48,252.36,252.36,Upgrade
10,Total Current Assets,3173,3025,2649,2403,3856,3401,3452,3188,2981,3560,Upgrade
11,"Property, Plant & Equipment",3726,3884,3645,3690,3649,3654,3550,3584,3668,3650,Upgrade
12,Long-Term Investments,8.47,34.96,9.44,155.13,264.5,353.17,391.6,439.58,459.29,4.35,Upgrade
13,Other Intangible Assets,3721,3958,4195,4431,4668,4905,5067,3120,2716,2873,Upgrade
14,Long-Term Accounts Receivable,44.41,27.65,27.21,32.24,44.09,42.75,44.31,68.57,99.92,139.86,Upgrade
15,Long-Term Deferred Tax Assets,2.94,3.13,5.06,6.45,6.99,7.47,10.12,5.59,8.65,4.14,Upgrade
16,Long-Term Deferred Charges,94.8,93.3,96.64,101.7,91.56,87.61,83.66,76.87,80.45,77.71,Upgrade
17,Other Long-Term Assets,169.37,151.42,94.31,79.33,110.3,130.15,157.96,167.49,217.38,123.93,Upgrade
18,Total Assets,10941,11178,10722,10899,12691,12581,12756,10650,10230,10432,Upgrade
19,Accounts Payable,353.94,366.21,310.71,317.3,324.48,239.45,525.74,414.09,475.99,451.79,Upgrade
20,Accrued Expenses,231.13,577.58,225.62,566.04,220.25,641.15,210.24,543.83,61.41,517.65,Upgrade
21,Current Portion of Long-Term Debt,2.82,2.2,2.2,2.2,1431,1445,55.06,77.19,115.52,130.89,Upgrade
22,Current Portion of Leases,509.21,543.63,487.88,532.09,603.92,576.3,519.11,546.3,593.86,631,Upgrade
23,Current Income Taxes Payable,745.26,657.81,570.2,611.2,628.04,557.32,465.04,492.98,423.67,466.19,Upgrade
24,Current Unearned Revenue,420.52,397.8,393.25,357.57,355.69,332.39,348.25,304.11,274.77,280.9,Upgrade
25,Other Current Liabilities,559.97,398.67,602.24,317.81,744.52,300,739.38,281.45,718.05,395.65,Upgrade
26,Total Current Liabilities,2823,2944,2592,2704,4308,4091,2863,2660,2663,2874,Upgrade
27,Long-Term Debt,58.78,61.6,61.6,63.8,63.8,66,1491,1511,1534,1671,Upgrade
28,Long-Term Leases,314.19,355.74,263.15,254.91,271.58,328.52,325.8,351.47,420.38,331.54,Upgrade
29,Long-Term Unearned Revenue,3.98,8.5,9.25,6.94,7.87,14.46,20.66,24.64,15.63,-,Upgrade
30,Long-Term Deferred Tax Liabilities,163.87,158.32,154.32,143.08,137.06,116.81,120.66,111.79,113.65,113.58,Upgrade
31,Other Long-Term Liabilities,2329,2465,2513,2642,2672,2810,2769,894.34,406.45,428.66,Upgrade
