,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,4616,4550,4001,4480,5355,5206,4577,4601,5111,4604,4657,Upgrade
1,Market Cap Growth,1.56%,1.56%,-25.30%,-13.94%,17.00%,13.14%,-10.43%,-0.07%,9.73%,-31.58%,-44.31%,Upgrade
2,Enterprise Value,3620,3750,3401,4063,4966,5347,4575,4817,5837,4843,5513,Upgrade
3,Last Close Price,4.19,3.99,3.37,3.63,4.15,3.92,3.32,3.21,3.44,3.01,2.91,Upgrade
4,PE Ratio,9.60,9.46,8.51,17.31,19.92,12.17,10.82,10.72,11.49,12.11,12.29,Upgrade
5,Forward PE,9.74,10.07,8.82,8.76,9.66,10.91,10.12,10.80,11.86,12.95,10.80,Upgrade
6,PS Ratio,0.73,0.72,0.64,0.71,0.79,0.75,0.66,0.63,0.76,0.77,0.67,Upgrade
7,PB Ratio,0.88,0.87,0.77,0.87,1.05,1.00,0.89,0.89,1.00,0.91,0.93,Upgrade
8,P/TBV Ratio,2.98,2.98,3.26,4.80,8.20,9.27,18.38,38.03,2.56,1.93,2.16,Upgrade
9,P/FCF Ratio,-,-,2.56,3.81,3.46,3.38,3.46,2.88,3.26,2.74,3.15,Upgrade
10,P/OCF Ratio,-,-,1.85,2.41,2.38,2.34,2.25,2.01,2.11,1.93,2.31,Upgrade
11,EV/Sales Ratio,0.57,0.59,0.55,0.64,0.73,0.77,0.66,0.66,0.87,0.81,0.79,Upgrade
12,EV/EBITDA Ratio,2.12,2.20,2.00,2.43,2.91,2.97,2.52,2.83,3.51,3.03,3.51,Upgrade
13,EV/EBIT Ratio,5.10,5.29,4.86,6.04,7.08,7.21,6.14,7.01,8.62,7.69,9.12,Upgrade
14,EV/FCF Ratio,-,-,2.18,3.45,3.21,3.47,3.45,3.02,3.72,2.88,3.73,Upgrade
15,Debt / Equity Ratio,0.17,0.17,0.19,0.16,0.17,0.45,0.47,0.46,0.49,0.52,0.55,Upgrade
16,Debt / FCF Ratio,-,-,0.62,0.69,0.55,1.54,1.82,1.50,1.58,1.58,1.87,Upgrade
17,Return on Capital Employed (ROCE),8.74%,8.74%,8.49%,8.28%,8.56%,8.85%,8.78%,6.94%,8.48%,8.32%,8.00%,Upgrade
18,Earnings Yield,10.42%,10.57%,11.75%,5.78%,5.02%,8.21%,9.25%,9.33%,8.70%,8.26%,8.14%,Upgrade
19,FCF Yield,-,39.00%,26.26%,28.86%,29.61%,28.94%,34.71%,30.72%,36.50%,31.70%,Upgrade,
20,Dividend Yield,7.64%,8.01%,9.51%,8.82%,7.72%,7.65%,9.05%,9.34%,8.72%,9.81%,10.14%,Upgrade
21,Buyback Yield / Dilution,0.28%,0.25%,0.31%,0.05%,0.08%,0.46%,0.34%,0.71%,0.97%,0.32%,0.22%,Upgrade
22,Total Shareholder Return,7.92%,8.26%,9.82%,8.87%,7.80%,8.11%,9.39%,10.05%,9.69%,10.13%,10.36%,Upgrade
