,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,3458,3049,2704,3179,3269,3463,3960,2638,2522,1950,2303,2452,3201,2695,3224,1898,2236,2505,2628,2483,3208,Upgrade
1,Market Cap Growth,-11.96%,-11.96%,-31.72%,20.51%,29.63%,77.54%,71.96%,7.56%,-21.21%,-27.61%,-28.57%,29.23%,43.17%,7.55%,22.66%,-23.58%,-30.30%,-39.33%,-7.05%,-15.52%,19.21%,Upgrade
2,Enterprise Value,3686,3378,2931,3459,3497,3781,4188,2770,2654,2078,2251,2356,3011,2442,2973,1587,1925,2207,2337,2181,2897,Upgrade
3,Last Close Price,16.66,14.66,12.84,14.98,15.41,16.30,18.64,12.36,11.81,9.12,10.77,11.32,14.78,13.04,15.60,9.15,10.78,12.08,12.67,11.88,15.35,Upgrade
4,PE Ratio,46.97,41.43,40.54,52.58,55.22,72.33,68.67,55.57,46.99,36.79,34.80,30.41,37.36,28.92,45.49,36.19,88.83,238.52,184.43,138.91,-,Upgrade
5,Forward PE,-,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.38,Upgrade
6,PS Ratio,1.81,1.60,1.43,1.75,1.77,1.85,1.98,1.27,1.18,0.90,1.09,1.15,1.53,1.34,1.71,1.13,1.49,1.73,1.89,1.74,2.17,Upgrade
7,PB Ratio,2.64,2.27,2.01,2.40,2.51,2.65,3.04,2.07,2.00,1.57,-,2.06,2.76,2.39,2.93,1.78,2.16,2.41,2.52,2.36,3.07,Upgrade
8,P/TBV Ratio,2.63,2.63,2.33,2.74,2.86,3.03,3.47,2.38,2.30,1.82,-,2.41,3.24,2.83,3.49,2.08,2.23,2.50,2.61,2.45,3.18,Upgrade
9,P/FCF Ratio,104.45,92.10,-,80.03,-,-198.35,-,-12.14,-,-,-,-,-,-,37.75,29.49,61.95,-698.85,151.38,-,-,Upgrade
10,P/OCF Ratio,20.36,20.36,19.30,19.26,22.43,28.18,112.12,-30.96,-,-,-,-,-,-,29.84,22.89,37.60,95.47,48.05,-,47.82,Upgrade
11,EV/Sales Ratio,1.93,1.77,1.55,1.90,1.89,2.02,2.09,1.34,1.24,0.96,1.06,1.11,1.44,1.22,1.58,0.94,1.29,1.52,1.68,1.53,1.96,Upgrade
12,EV/EBITDA Ratio,35.57,36.37,30.94,40.90,-,56.72,65.96,36.49,-,25.23,26.40,25.09,-,21.61,39.24,33.05,-,541.42,328.29,178.23,-,Upgrade
13,EV/EBIT Ratio,49.45,45.32,38.28,52.63,-,78.51,91.72,47.31,-,31.31,31.91,29.39,-,23.98,45.96,42.29,-,-353.48,-955.00,737.63,-,Upgrade
14,EV/FCF Ratio,111.34,102.06,-,87.08,-,-216.57,-,-12.74,-,-,-,-,-,-,34.81,24.66,53.33,-615.70,134.62,-,-,Upgrade
15,Debt / Equity Ratio,0.28,0.28,0.37,0.32,0.38,0.33,0.40,0.33,0.34,0.33,-,0.26,0.24,0.20,0.17,0.20,0.17,0.15,0.17,0.16,0.18,Upgrade
16,Debt / EBITDA Ratio,3.62,2.37,3.89,3.41,38.06,2.60,5.61,3.76,-,2.70,-,2.35,-,1.40,1.02,1.52,-,10.10,3.91,8.63,-,Upgrade
17,Debt / FCF Ratio,11.34,11.34,-,10.68,-,-24.62,-,-1.92,-,-,-,-,-,-,2.18,3.31,4.76,-43.97,10.50,-,-,Upgrade
18,Asset Turnover,0.80,0.98,0.76,0.80,0.77,0.88,0.86,0.89,-,-,1.05,1.04,1.13,1.32,1.22,1.19,1.14,1.06,0.84,1.08,Upgrade,
19,Inventory Turnover,2.23,2.36,2.82,1.87,2.17,1.69,1.98,2.02,2.32,-,-,3.08,3.58,3.98,5.38,5.24,5.31,4.79,4.14,3.35,4.35,Upgrade
20,Quick Ratio,1.01,1.01,1.08,0.98,1.06,0.94,0.90,0.93,1.03,1.10,-,1.26,1.42,1.58,1.78,1.89,2.08,2.66,2.39,2.47,2.48,Upgrade
21,Current Ratio,1.79,1.79,1.86,1.92,1.97,1.91,1.91,1.98,2.07,2.06,-,2.20,2.28,2.38,2.44,2.57,3.01,3.54,3.28,3.47,3.32,Upgrade
22,Return on Equity (ROE),2.81%,10.14%,5.46%,4.32%,0.66%,8.81%,5.34%,0.47%,-,-,8.14%,-0.15%,8.76%,10.69%,10.37%,3.03%,0.85%,5.05%,0.20%,-2.50%,Upgrade,
23,Return on Assets (ROA),3.77%,2.66%,2.91%,-1.22%,4.03%,1.52%,2.69%,-3.02%,-,-,3.55%,-2.97%,5.20%,5.19%,5.14%,-0.92%,0.24%,1.58%,0.43%,-3.38%,Upgrade,
24,Return on Capital (ROIC),4.88%,3.41%,3.72%,-1.57%,5.17%,1.94%,3.42%,-3.81%,-,-,4.87%,-4.12%,7.28%,7.05%,6.52%,-1.09%,0.28%,1.83%,0.50%,-3.88%,Upgrade,
25,Return on Capital Employed (ROCE),5.34%,5.34%,5.40%,4.68%,-,3.46%,3.33%,4.36%,-,5.05%,-,6.17%,-,8.04%,5.36%,3.23%,-,-0.60%,-0.23%,0.28%,-,Upgrade
26,Earnings Yield,2.13%,2.41%,2.47%,1.90%,1.81%,1.38%,1.46%,1.80%,2.13%,2.72%,2.87%,3.29%,2.68%,3.46%,2.20%,2.76%,1.13%,0.42%,0.54%,0.72%,0.94%,Upgrade
27,FCF Yield,0.96%,1.09%,1.48%,1.25%,0.39%,-0.50%,-2.93%,-8.24%,-9.65%,-16.51%,-11.97%,-4.66%,-2.29%,2.41%,2.65%,3.39%,1.61%,-0.14%,0.66%,0.42%,1.02%,Upgrade
28,Dividend Yield,0.35%,-,1.01%,-,0.65%,-,-,-,0.76%,-,-,-,0.88%,-,-,-,0.46%,-,-,-,0.65%,Upgrade
29,Payout Ratio,44.07%,33.01%,31.46%,16.20%,122.94%,211.45%,38.37%,17.37%,1363.99%,31.15%,63.90%,7.84%,150.12%,37.26%,12.82%,3.68%,167.88%,34.71%,63.08%,220.43%,-,Upgrade
30,Buyback Yield / Dilution,-1.26%,0.45%,1.19%,0.03%,-7.14%,-2.66%,-2.84%,1.50%,4.03%,-0.92%,-1.46%,-4.78%,-0.34%,0.03%,0.69%,-0.65%,0.09%,0.04%,-0.75%,0.71%,0.09%,Upgrade
31,Total Shareholder Return,-0.90%,0.45%,2.21%,0.03%,-6.49%,-2.66%,-2.84%,1.50%,4.79%,-0.92%,-1.46%,-4.78%,0.54%,0.03%,0.69%,-0.65%,0.56%,0.04%,-0.75%,0.71%,0.74%,Upgrade
