,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Interest and Dividend Income,14.76,15.08,14.68,11.19,8.09,10.68,15.02,13.56,11.84,14.9,Upgrade
1,Total Interest Expense,4.99,7.23,5.13,4.91,3.02,2.4,5.04,6.4,4.68,3.83,Upgrade
2,Net Interest Income,9.77,7.85,9.55,6.28,5.08,8.28,9.98,7.15,7.17,11.07,Upgrade
3,Brokerage Commission,9.39,5.84,22.76,23.42,30.95,30.41,40.75,39.63,38.66,32.64,Upgrade
4,Revenue Before Loan Losses,19.16,13.69,32.31,29.71,36.03,38.69,50.73,46.78,45.82,43.71,Upgrade
5,Provision for Loan Losses,-,-0.38,-,-0.59,-,1.44,-,0.96,-,-,Upgrade
6,Revenue,19.16,14.07,32.31,30.3,36.03,37.25,50.73,45.83,45.82,43.71,Upgrade
7,Revenue Growth (YoY),-40.68%,-53.56%,-10.33%,-18.66%,-28.98%,-18.72%,10.70%,4.85%,-19.81%,-2.76%,Upgrade
8,Salaries & Employee Benefits,21.72,14.64,26.88,31.36,31.7,29.31,29.22,35.98,28.66,41.45,Upgrade
9,Cost of Services Provided,3.69,6.96,8.57,19.42,15.1,13.21,15.33,13.77,12.01,11.07,Upgrade
10,Other Operating Expenses,15.47,9.22,24.41,10.24,23.26,16.86,17.12,24.13,19.51,42.14,Upgrade
11,Total Operating Expenses,46.78,79.92,67.3,73.23,78.48,61.58,68.58,76.22,67.08,109.45,Upgrade
12,Operating Income,-27.62,-65.85,-35,-42.94,-42.46,-24.34,-17.85,-30.4,-21.26,-65.74,Upgrade
13,Currency Exchange Gains,-,0.85,-,-3.29,-,0.91,-,2.44,-,0.06,Upgrade
14,Other Non-Operating Income (Expenses),8.35,1.56,13.41,-17.8,21.11,-12.9,-1.18,9.91,-6.87,-4.61,Upgrade
15,EBT Excluding Unusual Items,-19.27,-63.44,-21.58,-64.04,-21.35,-36.32,-19.03,-18.05,-28.12,-70.28,Upgrade
16,Asset Writedown,-,-5.05,-,-,-,-,-,0.82,-,-19.59,Upgrade
17,Gain (Loss) on Sale of Investments,-,-2.04,-,30.45,-,-,-,-,-,-,Upgrade
18,Other Unusual Items,-,-,-,1.09,-,0.6,-,6.21,-,-,Upgrade
19,Pretax Income,-19.27,-70.55,-21.58,-32.5,-21.35,-34.48,-19.03,-11.02,-28.12,-89.87,Upgrade
20,Income Tax Expense,-,2.49,-,4.14,-,-0.04,-,-,-,-,Upgrade
21,Earnings From Continuing Ops.,-19.27,-73.05,-21.58,-36.64,-21.35,-34.44,-19.03,-11.02,-28.12,-89.87,Upgrade
22,Net Income to Company,-19.27,-73.05,-21.58,-36.64,-21.35,-34.44,-19.03,-11.02,-28.12,-89.87,Upgrade
23,Minority Interest in Earnings,-0.83,3.75,-4.36,0.9,-6.69,-,-,-0.04,-,2.3,Upgrade
24,Net Income,-20.1,-69.3,-25.95,-35.73,-28.04,-34.44,-19.03,-11.05,-28.12,-87.57,Upgrade
25,Net Income to Common,-20.1,-69.3,-25.95,-35.73,-28.04,-34.44,-19.03,-11.05,-28.12,-87.57,Upgrade
26,Shares Outstanding (Basic),431,423,282,261,261,259,248,245,248,248,Upgrade
27,Shares Outstanding (Diluted),431,423,282,261,261,259,248,245,248,248,Upgrade
28,Shares Change (YoY),52.69%,61.99%,8.12%,0.88%,5.49%,5.50%,-0.09%,-0.96%,-,-0.04%,Upgrade
29,EPS (Basic),-0.05,-0.16,-0.09,-0.14,-0.11,-0.13,-0.08,-0.05,-0.11,-0.35,Upgrade
30,EPS (Diluted),-0.05,-0.16,-0.09,-0.14,-0.11,-0.13,-0.08,-0.05,-0.11,-0.35,Upgrade
31,Free Cash Flow,9.97,41.25,-44.19,-97.65,117.27,701.46,-719.77,38.33,-49.78,121.23,Upgrade
32,Free Cash Flow Per Share,0.02,0.10,-0.16,-0.37,0.45,2.71,-2.91,0.16,-0.20,0.49,Upgrade
33,Operating Margin,-144.10%,-467.98%,-108.32%,-141.73%,-117.84%,-65.34%,-35.19%,-66.33%,-46.39%,-150.42%,Upgrade
34,Profit Margin,-104.86%,-492.54%,-80.31%,-117.95%,-77.83%,-92.47%,-37.51%,-24.12%,-61.38%,-200.36%,Upgrade
35,Free Cash Flow Margin,52.01%,293.19%,-136.80%,-322.34%,325.50%,1883.26%,-1418.89%,83.64%,-108.64%,277.38%,Upgrade
36,Revenue as Reported,24.16,20.93,37.44,34.61,39.04,41.09,55.77,53.19,50.5,47.54,Upgrade
