,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,334.59,294.47,173.52,213.3,76.37,135.17,76.63,108.67,54.73,68.06,Upgrade
1,Short-Term Investments,-,0.23,-,0.29,-,0.45,-,0.56,88.46,0.5,Upgrade
2,Trading Asset Securities,-,0.01,4.01,0.06,0.05,0.06,0.1,0.09,0.11,0.19,Upgrade
3,Cash & Short-Term Investments,334.59,294.71,177.53,213.65,76.42,135.69,76.73,109.31,143.29,68.75,Upgrade
4,Cash Growth,88.46%,37.94%,132.31%,57.46%,-0.40%,24.13%,-46.46%,59.01%,110.39%,8.02%,Upgrade
5,Accounts Receivable,304.42,277.82,319.3,264.53,338.58,328.54,348.63,265.31,278.23,306.33,Upgrade
6,Other Receivables,-,57.34,-,52.98,-,43.04,-,62.02,-,108.06,Upgrade
7,Receivables,304.42,335.16,319.3,317.51,338.58,371.58,348.63,327.33,278.23,414.39,Upgrade
8,Inventory,201.98,197.12,195.74,188.75,256.29,226.19,219.36,185,193.78,173.09,Upgrade
9,Prepaid Expenses,43.78,0.54,57.47,0.58,76.68,1.43,47.05,3.72,1.59,3.65,Upgrade
10,Other Current Assets,-,-,5.56,5.48,-,-,-,-,-,-,Upgrade
11,Total Current Assets,884.76,827.53,755.61,725.97,747.97,734.89,691.77,625.36,616.89,659.87,Upgrade
12,"Property, Plant & Equipment",450.38,458.93,450.31,458.78,479.3,500.66,448.77,457.18,431.93,435.85,Upgrade
13,Long-Term Investments,51.55,50.87,53.26,53.7,49.79,48.5,35.06,31.83,28.62,28.32,Upgrade
14,Other Long-Term Assets,18.43,22.37,13.97,19.63,20.82,14.16,36.63,35.18,26.01,9.33,Upgrade
15,Total Assets,1405,1360,1273,1258,1298,1298,1212,1150,1103,1133,Upgrade
16,Accounts Payable,94.06,82.76,80.94,66.46,92.44,88.62,88.37,77.28,57.25,59.68,Upgrade
17,Accrued Expenses,71.77,86.05,54.93,66.15,64.05,82.12,50.41,58.37,35.13,54.75,Upgrade
18,Short-Term Debt,-,-,-,-,-,-,-,-,48.7,-,Upgrade
19,Current Portion of Long-Term Debt,3.38,1.32,8.94,5.12,0.25,0.27,0.26,2.89,2.91,0.25,Upgrade
20,Current Portion of Leases,3.2,2.87,4.06,4.34,4.32,4.81,4.77,4.44,2.81,1.85,Upgrade
21,Current Income Taxes Payable,45.98,40.1,41.07,36.17,44.46,38.91,39.93,38.97,41.56,41.83,Upgrade
22,Other Current Liabilities,54.19,52.14,37.22,41.63,57.51,42.83,45.08,28.54,7.93,8.38,Upgrade
23,Total Current Liabilities,272.58,265.24,227.16,219.87,263.03,257.56,228.83,210.49,196.29,166.73,Upgrade
24,Long-Term Debt,5.12,5.79,2.03,2.11,7.16,7.45,7.56,-,-,2.75,Upgrade
25,Long-Term Leases,4.48,5.26,9.2,10.6,13.21,16.48,14.7,15.22,3.09,4.72,Upgrade
26,Long-Term Deferred Tax Liabilities,19.43,15.95,9.55,9.55,-,-,-,-,-,-,Upgrade
27,Total Liabilities,301.61,292.24,247.94,242.13,283.39,281.49,251.09,225.72,199.38,174.2,Upgrade
28,Common Stock,10.41,10.17,10.16,10.16,10.16,10.16,10.14,10.17,10.17,10.17,Upgrade
29,Additional Paid-In Capital,182.62,157.98,156.25,156.25,156.25,156.25,155.16,155.16,155.16,155.16,Upgrade
30,Retained Earnings,882.42,853.89,810.36,798.53,783.53,779.63,742.48,713.36,706.43,757.82,Upgrade
31,Treasury Stock,-,-,-,-,-,-,-,-0.74,-,-,Upgrade
32,Comprehensive Income & Other,12.25,29.16,31.85,33.92,46.76,52.56,53.31,46.64,32.81,36.53,Upgrade
33,Total Common Equity,1088,1051,1009,998.86,996.7,998.6,961.09,924.59,904.56,959.67,Upgrade
34,Minority Interest,15.81,16.26,16.6,17.09,17.79,18.13,0.06,-0.75,-0.5,-0.5,Upgrade
35,Shareholders' Equity,1104,1067,1025,1016,1014,1017,961.15,923.84,904.06,959.17,Upgrade
36,Total Liabilities & Equity,1405,1360,1273,1258,1298,1298,1212,1150,1103,1133,Upgrade
37,Total Debt,16.17,15.24,24.23,22.17,24.93,29,27.29,22.55,57.5,9.57,Upgrade
38,Net Cash (Debt),318.41,279.47,153.31,191.48,51.49,106.69,49.43,86.76,85.79,59.18,Upgrade
39,Net Cash Growth,107.70%,45.95%,197.75%,79.48%,4.16%,22.97%,-42.38%,46.60%,-,-,Upgrade
40,Net Cash Per Share,0.39,0.35,0.19,0.24,0.06,0.13,0.06,0.11,0.11,0.07,Upgrade
41,Filing Date Shares Outstanding,812.03,793.42,792.2,792.2,792.2,792.2,791.3,792.37,793,793,Upgrade
