,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,770.01,776.57,716.09,803.58,827.19,845.14,695.47,624.41,511.47,794.25,Upgrade
1,Revenue Growth (YoY),7.53%,-3.36%,-13.43%,-4.92%,18.94%,35.35%,35.97%,-21.38%,-31.86%,-6.48%,Upgrade
2,Cost of Revenue,571.13,575.6,550.33,615.37,663.28,667.34,556.42,507.49,426.73,635.68,Upgrade
3,Gross Profit,198.88,200.97,165.76,188.21,163.91,177.8,139.04,116.91,84.75,158.57,Upgrade
4,"Selling, General & Admin",98.9,101.62,94.45,105.56,96.35,110.6,98.8,123.73,88.83,116.63,Upgrade
5,Other Operating Expenses,-3.24,-1.16,-5.87,-9.63,-1.73,-15.84,2.24,-24.34,-0.39,-16.14,Upgrade
6,Operating Expenses,101.87,107.24,105.6,109,96.63,99.5,105.93,102.92,88.43,100.49,Upgrade
7,Operating Income,97.01,93.73,60.17,79.21,67.29,78.31,33.12,13.99,-3.69,58.08,Upgrade
8,Interest Expense,-0.38,-0.44,-0.5,-0.48,-0.46,-0.18,-0.19,-0.24,-0.31,-0.96,Upgrade
9,Interest & Investment Income,8.09,5.97,4.27,1.32,0.35,0.39,0.52,0.52,0.22,0.28,Upgrade
10,Earnings From Equity Investments,2.04,0.33,4.62,3.19,1.28,3.45,3.23,3.16,0.29,1.08,Upgrade
11,Currency Exchange Gain (Loss),-,3.46,-,1.86,-,0.09,-,-3.42,-,1.71,Upgrade
12,Other Non Operating Income (Expenses),-1.37,-2.21,-5.1,-3.22,-0.02,-6.09,0.01,-2.42,-0.08,-1.27,Upgrade
13,EBT Excluding Unusual Items,105.39,100.83,63.45,81.88,68.44,75.96,36.69,11.6,-3.57,58.92,Upgrade
14,Gain (Loss) on Sale of Investments,-,0.01,-,-,-,-,-,-,-,-1,Upgrade
15,Gain (Loss) on Sale of Assets,-,-3.28,-,-10.36,-,-9.08,-,-3.05,-,-2.66,Upgrade
16,Other Unusual Items,-,0.33,-,-6.76,-,-0.08,-,-2.76,-,-,Upgrade
17,Pretax Income,105.39,97.88,63.45,64.76,68.44,66.8,36.69,5.79,-3.57,55.26,Upgrade
18,Income Tax Expense,13.88,12.86,8.23,7.8,8.21,8.17,4.48,-0.52,1.68,-1.72,Upgrade
19,Earnings From Continuing Operations,91.51,85.03,55.23,56.96,60.23,58.63,32.21,6.31,-5.25,56.99,Upgrade
20,Minority Interest in Earnings,0.43,0.33,0.49,0.53,0.32,-0.07,-1.08,0.62,-0,0,Upgrade
21,Net Income,91.94,85.35,55.72,57.49,60.55,58.56,31.13,6.93,-5.25,56.99,Upgrade
22,Net Income to Common,91.94,85.35,55.72,57.49,60.55,58.56,31.13,6.93,-5.25,56.99,Upgrade
23,Net Income Growth,65.02%,48.48%,-7.98%,-1.84%,94.48%,744.81%,-,-87.84%,-,34.06%,Upgrade
24,Shares Outstanding (Basic),802,793,792,792,792,792,792,793,793,793,Upgrade
25,Shares Outstanding (Diluted),819,794,792,792,792,794,793,793,793,795,Upgrade
26,Shares Change (YoY),3.38%,0.27%,0.04%,-0.26%,-0.08%,0.16%,-0.02%,-0.24%,0.02%,0.29%,Upgrade
27,EPS (Basic),0.11,0.11,0.07,0.07,0.08,0.07,0.04,0.01,-0.01,0.07,Upgrade
28,EPS (Diluted),0.11,0.11,0.07,0.07,0.08,0.07,0.04,0.01,-0.01,0.07,Upgrade
29,EPS Growth,60.00%,48.41%,-7.89%,-1.50%,93.39%,746.76%,-,-87.86%,-,33.63%,Upgrade
30,Free Cash Flow,75.34,167.71,5.4,180.8,1.34,95.59,-31.05,119.38,-0.01,171.37,Upgrade
31,Free Cash Flow Per Share,0.09,0.21,0.01,0.23,0.00,0.12,-0.04,0.15,-0.00,0.22,Upgrade
32,Dividend Per Share,0.083,0.078,0.054,0.058,0.054,0.072,0.027,-,-,0.058,Upgrade
33,Dividend Growth,55.32%,34.79%,0.14%,-19.03%,97.92%,-,-,-,-,0.66%,Upgrade
34,Operating Margin,12.60%,12.07%,8.40%,9.86%,8.13%,9.27%,4.76%,2.24%,-0.72%,7.31%,Upgrade
35,Profit Margin,11.94%,10.99%,7.78%,7.15%,7.32%,6.93%,4.48%,1.11%,-1.03%,7.18%,Upgrade
36,Free Cash Flow Margin,9.78%,21.60%,0.75%,22.50%,0.16%,11.31%,-4.46%,19.12%,-0.00%,21.58%,Upgrade
37,EBITDA,121.06,118.96,83.04,101.31,91.31,102.69,57.92,36.55,17.59,79.49,Upgrade
38,D&A For EBITDA,24.04,25.23,22.87,22.1,24.02,24.39,24.81,22.56,21.28,21.41,Upgrade
39,EBIT,97.01,93.73,60.17,79.21,67.29,78.31,33.12,13.99,-3.69,58.08,Upgrade
