,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,6364,3651,3694,5349,6215,6954,7559,8703,6933,7545,8634,6100,8582,7504,7179,9014,9827,8619,3130,1664,Upgrade
1,Short-Term Investments,4207,2869,2963,3106,2949,3428,4492,4087,5123,6794,5914,6599,3838,4190,4629,2735,2807,2938,3272,3620,Upgrade
2,Trading Asset Securities,272.26,232.98,102.31,230.33,218.57,145.38,102.57,405.43,375.78,292.75,312.98,322.98,78.18,75.4,7.22,2.82,111.48,343.52,-,-,Upgrade
3,Cash & Short-Term Investments,10843,6753,6760,8685,9383,10527,12154,13196,12431,14632,14861,13022,12498,11769,11815,11752,12745,11901,6402,5284,Upgrade
4,Cash Growth,15.57%,-35.85%,-44.38%,-34.19%,-24.52%,-28.05%,-18.22%,1.34%,-0.54%,24.33%,25.78%,10.80%,-1.93%,-1.11%,84.55%,122.43%,179.60%,210.49%,70.77%,34.53%,Upgrade
5,Accounts Receivable,840.15,938.8,575.02,1078,556.81,1219,602.67,1115,765.12,1255,885.12,1182,694.93,1084,699.88,886.49,449.12,1116,574.45,1001,Upgrade
6,Other Receivables,-,-,80.07,-,45.68,-,95.79,-,187.35,-,136.68,-,140.21,-,105.71,-,98.06,-,553.86,-,Upgrade
7,Receivables,840.15,938.8,655.09,1078,602.5,1219,698.46,1115,952.46,1255,1022,1182,835.14,1084,805.59,886.49,547.19,1116,1128,1001,Upgrade
8,Inventory,2958,2877,2740,2768,2736,2577,2345,2116,1911,1698,1449,1317,1194,1105,973,889.83,798.78,647.63,669.2,616.69,Upgrade
9,Restricted Cash,-,285.88,280.23,280.6,179.54,153.21,388.84,512.69,676.94,663.63,221.82,266.05,214.19,280.97,218.56,308.36,575.26,438.58,595.06,721.98,Upgrade
10,Other Current Assets,141.84,171.38,784.98,190.14,734.59,235.85,599.12,169.01,622.25,449.53,403.12,140.42,476.67,87.39,299.75,112.06,505.61,43.53,388.7,104.74,Upgrade
11,Total Current Assets,14784,11027,11220,13001,13635,14712,16185,17109,16594,18698,17957,15927,15218,14327,14112,13949,15171,14147,9183,7728,Upgrade
12,"Property, Plant & Equipment",28524,27718,27367,25910,24419,22778,21092,20013,19385,17842,16269,15158,14815,13201,12598,12740,12629,11695,9766,8723,Upgrade
13,Long-Term Investments,5427,8043,8325,8832,9399,8937,8468,7767,7670,5142,5615,6115,5814,5471,5205,3880,3268,2916,1320,1254,Upgrade
14,Other Intangible Assets,24.27,25.94,28.76,31.87,33.66,35.25,38.8,42.37,45.33,48.89,50.58,54.08,67.62,69.05,74.92,80.34,81.95,89.79,88.76,91.17,Upgrade
15,Long-Term Deferred Tax Assets,29.21,13.13,13.19,13.18,13.19,13.94,13.93,13.93,14.24,14.9,14.62,14.6,14.62,37.37,36.97,24.8,24.9,25.17,26.99,28.27,Upgrade
16,Other Long-Term Assets,372.84,385.4,397.71,380.16,287.6,278.21,46.81,70.18,99.08,25.92,569.4,189.97,182.16,154.89,145.88,133.86,145.52,114.12,2.64,11.01,Upgrade
17,Total Assets,49161,47211,47352,48169,47787,46754,45844,45016,43808,41771,40476,37458,36111,33260,32173,30808,31321,28986,20388,17835,Upgrade
18,Accounts Payable,3279,3351,646.7,4207,700.64,3434,608.03,3107,582.55,2861,732.59,1890,528.91,1526,1284,1317,1473,2347,1657,1179,Upgrade
19,Accrued Expenses,363.35,353.59,310.05,262.07,298.02,286.64,281.76,255.53,309.18,274.3,241.31,173.03,234.11,204.11,212,184.05,253.69,140.29,154.33,127.83,Upgrade
20,Short-Term Debt,605.26,-,717.15,-,479.34,-,1676,-,648.7,-,510,-,170,-,-,-,452.63,-,265.49,496.83,Upgrade
21,Current Portion of Long-Term Debt,2926,2037,1249,1490,736.95,2255,652.15,1787,619.51,967.71,362.47,800.48,856.81,915.52,631.44,692.92,807.43,1215,1092,1542,Upgrade
22,Current Portion of Leases,18.53,23.17,27.79,32.41,32.34,32.26,38.92,45.25,51.85,63.07,75.68,88.23,100.76,108.46,107.8,95.3,94.95,94.73,94.42,93.48,Upgrade
23,Current Income Taxes Payable,84.83,12.38,18.05,5.9,10.52,19.98,19.68,5.08,2.59,16.6,11.04,26.04,26.65,11.71,5.78,10.79,17.58,14.28,12.51,14.61,Upgrade
24,Current Unearned Revenue,1385,1177,1175,2042,2226,2243,2198,2220,2131,2185,2225,1775,1226,1081,1014,548.46,464.03,435.26,400.86,508.26,Upgrade
25,Other Current Liabilities,97.87,73.02,3396,104.58,3117,120.22,2674,54.36,2680,38.92,2177,11.98,1310,56.73,203.75,72.86,329.14,33.65,160.45,29.59,Upgrade
26,Total Current Liabilities,8760,7028,7540,8145,7602,8391,8148,7474,7025,6407,6335,4764,4454,3903,3459,2922,3893,4280,3836,3992,Upgrade
27,Long-Term Debt,8038,8323,8425,8778,8934,7314,7252,7471,7317,6876,6227,5707,5536,5247,5120,4888,4397,2964,2113,2711,Upgrade
28,Long-Term Leases,7.75,11.22,14.69,18.16,26.28,34.39,42.68,49.68,57.68,65.66,80.18,94.88,109.46,128.64,182.07,126.27,621.02,174.06,655.85,221.16,Upgrade
29,Long-Term Unearned Revenue,374.8,337.73,306.79,305.35,306.61,342.06,327.7,378.65,396.8,443.77,473.52,515.77,538.99,525.78,596.21,650.58,707.02,531,591.38,617.81,Upgrade
30,Long-Term Deferred Tax Liabilities,73.63,58.86,40.39,43.89,38.91,39.9,48.3,38.76,34.98,22.97,27.12,28.32,32.19,19.43,17.75,4.17,-,-,-,-,Upgrade
