,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,114.3,141.49,215.12,179.69,117.45,149.8,289.84,202.55,107.41,90.57,94.45,149.58,84.85,136.26,157.27,162.29,159.78,167.16,105.44,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,183.08,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,80,50,30,150.6,252.5,2,3,1.7,56.51,18.11,9,63.29,-,-,-,Upgrade
3,Cash & Short-Term Investments,114.3,114.3,141.49,215.12,179.69,197.45,199.8,319.84,353.15,359.91,92.57,97.45,151.28,141.36,154.37,166.27,225.58,159.78,350.24,105.44,Upgrade
4,Cash Growth,-36.39%,-42.11%,-29.19%,-32.74%,-49.12%,-45.14%,115.83%,228.20%,133.45%,154.61%,-40.04%,-41.39%,-32.94%,-11.53%,-55.92%,57.69%,64.70%,-,276.59%,8.79%,Upgrade
5,Accounts Receivable,-,684.45,714.17,664.26,753.88,672.93,698.61,714.82,696.51,623.07,603.02,562.86,550.18,544.52,492.29,437.5,429.23,419.98,401.14,321.92,Upgrade
6,Other Receivables,-,14.73,14.77,12.23,11.85,12.55,13.2,11.41,10.92,15.16,12.62,15.65,14.56,13.38,20.67,19.11,13.91,24.98,24.15,15.24,Upgrade
7,Receivables,-,699.18,728.95,676.49,765.73,685.48,711.82,726.23,707.43,638.23,615.64,578.52,564.74,557.89,512.96,456.61,443.14,444.96,425.28,337.16,Upgrade
8,Inventory,-,193.21,205.32,207.14,183.42,169.46,155.97,118.29,113.22,124.82,87.83,62.22,57.19,36.46,56.46,34.37,34.87,24.38,33.91,18.37,Upgrade
