,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,201.5,105.23,119.33,50.16,96.31,110.95,105.59,82.83,193.86,138.91,138.42,43.11,158.05,128.95,101.15,33.97,146.79,74.64,98.86,31.5,Upgrade
1,Other Revenue,-,-1.25,1.25,-,0.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Revenue,201.5,103.98,120.58,50.16,96.79,110.95,105.59,82.83,193.86,138.91,138.42,43.11,158.05,128.95,101.15,33.97,146.79,74.64,98.86,31.5,Upgrade
3,Revenue Growth (YoY),108.18%,-6.28%,14.20%,-39.44%,-50.07%,-20.13%,-23.72%,92.14%,22.66%,7.72%,36.84%,26.92%,7.67%,72.75%,2.32%,7.84%,5.48%,5.94%,9.82%,29.82%,Upgrade
4,Cost of Revenue,-187.05,71.31,80.79,34.96,58.88,68.66,73.26,60.22,125.17,84.46,84.59,26.34,94.8,84.56,56.53,20.49,87.42,43.69,60.48,18.27,Upgrade
5,Gross Profit,388.55,32.67,39.79,15.2,37.91,42.29,32.33,22.61,68.7,54.44,53.82,16.77,63.25,44.38,44.62,13.48,59.37,30.95,38.38,13.23,Upgrade
6,"Selling, General & Admin",-65.37,23.35,21.28,20.74,35.11,24.45,16.46,15.53,30,17.94,16.04,14.46,18.51,20.35,12.88,11.59,18.88,12.81,11.74,6.8,Upgrade
7,Research & Development,-20.13,9.66,4.63,5.84,7.46,11.49,6.21,5.73,6.43,12,8.93,2.74,8.58,7.64,4.24,2.79,5.83,4.31,3.66,2.13,Upgrade
8,Other Operating Expenses,506.29,-2.44,0.61,-1.33,9.06,-5.14,-3.8,-0.34,7.25,-4.68,0.12,-0.52,3.44,-3.23,-1.52,-1.59,2.78,-2.52,-4.47,0.18,Upgrade
