,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2736,2610,1889,2065,2509,2388,2245,2258,2053,1965,2346,2518,2589,2426,2317,2145,2560,2870,3230,2777,2522,Upgrade
1,Market Cap Growth,9.30%,9.30%,-15.86%,-8.53%,22.24%,21.54%,-4.29%,-10.32%,-20.71%,-19.00%,1.27%,17.38%,1.15%,-15.47%,-28.27%,-22.78%,1.50%,26.15%,30.46%,-3.91%,33.78%,Upgrade
2,Enterprise Value,2330,2234,1545,1709,2150,2095,1950,1975,1767,1682,2226,2178,2332,1892,2068,1673,2250,2525,3143,2831,2575,Upgrade
3,Last Close Price,6.53,6.19,4.46,4.88,5.93,5.64,5.30,5.33,4.85,4.64,5.54,5.91,6.07,5.69,5.43,5.01,5.97,6.70,7.54,6.47,5.87,Upgrade
4,PE Ratio,285.02,273.84,329.51,203.68,-,-680.38,-487.32,-220.07,-,102.21,97.92,70.20,63.88,61.49,46.85,49.54,69.49,56.67,96.35,110.40,102.56,Upgrade
5,Forward PE,-,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,Upgrade
6,PS Ratio,5.68,5.46,4.15,4.51,5.52,5.27,4.88,5.12,4.35,3.86,4.61,4.59,4.90,4.90,4.60,4.91,6.30,8.05,11.21,10.72,8.90,Upgrade
7,PB Ratio,2.13,2.03,1.48,1.61,1.97,1.87,1.76,1.78,1.62,1.53,1.83,1.94,2.01,1.89,1.82,1.69,2.03,2.29,2.61,2.25,2.05,Upgrade
8,P/TBV Ratio,2.11,2.11,1.54,1.67,2.04,1.94,1.83,1.85,1.68,1.59,1.91,2.02,2.10,1.97,1.90,1.75,2.12,2.38,2.72,2.34,2.14,Upgrade
