,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,32150,28463,28999,23881,27951,24407,20324,22455,23534,22624,Upgrade
1,Short-Term Investments,1025,970.27,920.02,877.9,1245,1115,1203,1537,1007,500.6,Upgrade
2,Cash & Short-Term Investments,33175,29433,29919,24759,29196,25522,21527,23992,24540,23124,Upgrade
3,Cash Growth,10.89%,18.88%,2.47%,-2.99%,35.63%,6.38%,-12.28%,3.75%,15.05%,27.12%,Upgrade
4,Accounts Receivable,107904,97008,88692,84607,73178,72707,58221,50142,46673,42717,Upgrade
5,Other Receivables,10590,10065,8162,9016,7397,7101,7633,7315,6584,5491,Upgrade
6,Receivables,118951,107599,97605,94435,81081,80500,66265,57862,53632,48588,Upgrade
7,Inventory,10338,10892,9734,8986,8618,7935,6817,6153,4255,3787,Upgrade
8,Total Current Assets,162464,147923,137257,128180,118896,113957,94609,88007,82426,75500,Upgrade
9,"Property, Plant & Equipment",6610,6265,6016,5440,5467,5698,5618,5391,4867,4726,Upgrade
10,Long-Term Investments,24572,23421,23702,24800,25730,28429,26062,23973,22235,20972,Upgrade
11,Goodwill,577.66,577.66,577.66,577.66,577.66,577.66,577.66,577.66,577.66,577.66,Upgrade
12,Other Intangible Assets,3154,3282,3363,3565,3777,4051,4057,4091,3960,4127,Upgrade
13,Long-Term Accounts Receivable,56817,55601,54161,53286,54464,54435,55215,53730,43619,44317,Upgrade
14,Long-Term Deferred Tax Assets,108.9,123.17,198.91,119.7,144.13,173.76,152.23,177.69,183.39,157.83,Upgrade
15,Other Long-Term Assets,7140,7146,6522,7312,5278,5338,4820,4855,5048,5279,Upgrade
16,Total Assets,265929,249275,237283,228850,220787,219284,197326,186811,168769,161424,Upgrade
17,Accounts Payable,66485,58204,55961,53720,45783,46754,42485,39911,32807,36623,Upgrade
18,Accrued Expenses,963.93,1184,696.3,840.49,880.31,1183,1016,1482,-,-,Upgrade
19,Short-Term Debt,652.17,660.79,659.34,909.09,235.24,739.71,361.01,3051,3046,2340,Upgrade
20,Current Portion of Long-Term Debt,18270,21911,20394,16700,18888,14391,7989,9707,8580,10041,Upgrade
21,Current Portion of Leases,121.18,114.44,79.2,86.67,60.85,51.15,41.28,27.5,30.15,24.85,Upgrade
22,Current Income Taxes Payable,6552,6137,5714,5482,5453,5573,5792,5327,4697,4782,Upgrade
23,Current Unearned Revenue,8754,9927,8701,8503,9419,9663,9080,8547,7226,7831,Upgrade
24,Other Current Liabilities,17207,17217,16834,16584,16114,14567,12987,11886,11694,9464,Upgrade
25,Total Current Liabilities,119006,115355,109038,102825,96833,92922,79751,79939,68080,71106,Upgrade
26,Long-Term Debt,68014,58319,57916,56945,56461,58899,51146,47511,47303,38276,Upgrade
27,Long-Term Leases,169.02,116.76,96.74,112.2,55.19,58.45,36.75,24.88,31.22,43.15,Upgrade
28,Long-Term Unearned Revenue,537.96,591.47,593.81,663.9,601.9,667.11,650.76,656.13,641.95,688.21,Upgrade
29,Long-Term Deferred Tax Liabilities,637,590.74,513.51,508.21,418.98,520.73,302.18,399.9,400.09,403.68,Upgrade
30,Total Liabilities,188387,174997,168158,161054,154370,153068,131887,128532,116456,110516,Upgrade
31,Common Stock,125.94,125.94,125.94,125.94,125.94,125.94,125.94,126.23,126.23,126.23,Upgrade
32,Additional Paid-In Capital,20486,20486,20486,20486,20486,20486,20486,20540,20540,20540,Upgrade
33,Retained Earnings,56400,52361,49508,45874,43472,40267,37974,35422,33163,31065,Upgrade
34,Comprehensive Income & Other,-2074,-1231,-3345,-895.09,93.97,3361,5220,804.16,-2617,-1802,Upgrade
35,Total Common Equity,74938,71741,66775,65591,64178,64240,63806,56893,51213,49930,Upgrade
36,Minority Interest,2603,2536,2350,2205,2239,1976,1633,1387,1100,977.43,Upgrade
37,Shareholders' Equity,77542,74278,69125,67796,66417,66216,65439,58280,52312,50908,Upgrade
38,Total Liabilities & Equity,265929,249275,237283,228850,220787,219284,197326,186811,168769,161424,Upgrade
39,Total Debt,87226,81123,79145,74753,75700,74140,59574,60322,58990,50725,Upgrade
40,Net Cash (Debt),-54050,-51689,-49226,-49993,-46503,-48618,-38048,-36330,-34450,-27600,Upgrade
41,Net Cash Per Share,-10.73,-10.26,-9.77,-9.92,-9.23,-9.65,-7.55,-7.20,-6.82,-5.47,Upgrade
42,Filing Date Shares Outstanding,5038,5038,5038,5038,5038,5038,5038,5049,5049,5049,Upgrade
43,Total Common Shares Outstanding,5038,5038,5038,5038,5038,5038,5038,5049,5049,5049,Upgrade
44,Working Capital,43458,32568,28220,25356,22062,21034,14858,8068,14346,4394,Upgrade
45,Book Value Per Share,12.88,12.25,11.71,11.47,11.19,11.20,10.34,9.72,10.14,8.35,Upgrade
46,Tangible Book Value,71207,67881,62834,61448,59824,59612,59171,52224,46675,45226,Upgrade
47,Tangible Book Value Per Share,12.14,11.49,10.92,10.65,10.33,10.29,9.42,8.80,9.24,7.42,Upgrade
48,Land,-,5210,-,4184,-,4262,-,3402,-,2882,Upgrade
49,Machinery,-,2322,-,2137,-,2003,-,1717,-,1604,Upgrade
50,Construction In Progress,-,113.95,-,93.4,-,182.35,-,770.01,-,616.96,Upgrade
